House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Venus,Sun Mercury,Rahu,Saturn,Mars,Jupiter,Moon,,Ketu,
,Venus,Mercury,Sun,Saturn Rahu,,Mars Jupiter,Moon,,,Ketu,
,Venus,Sun Mercury,Rahu,Saturn,Mars,Jupiter,Moon,,Ketu,,
Venus,Mercury,Sun,Rahu,Saturn,Mars Jupiter,,Moon,,Ketu,,
Venus,Sun Mercury,,Saturn Rahu,Mars,Jupiter,Moon,,,Ketu,,
Mercury,Sun,Rahu,Saturn,Mars Jupiter,,Moon,,Ketu,,,Venus
Sun Mercury,,Saturn Rahu,Mars,Jupiter,Moon,,,Ketu,,,Venus
Sun Mercury,Rahu,Saturn,Mars Jupiter,,Moon,,Ketu,,,Venus,
,Saturn Rahu,Mars,Jupiter,Moon,,,Ketu,,,Venus,Sun Mercury
Rahu,Saturn,Mars Jupiter,,Moon,,Ketu,,,Venus,Mercury,Sun
Saturn Rahu,Mars,Jupiter,Moon,,,Ketu,,,Venus,Sun Mercury,
,Mars Jupiter,Moon,,,Ketu,,,Venus,Mercury,Sun,Saturn Rahu
Mars Jupiter,,Moon,,Ketu,,,Venus,Mercury,Sun,Rahu,Saturn
Jupiter,Moon,,,Ketu,,,Venus,Sun Mercury,,Saturn Rahu,Mars
,Moon,,Ketu,,,Venus,Mercury,Sun,Saturn Rahu,,Mars Jupiter
Moon,,Ketu,,,,Venus,Sun Mercury,Rahu,Saturn,Mars,Jupiter
Moon,,Ketu,,,Venus,Mercury,Sun,Saturn Rahu,,Mars Jupiter,
,Ketu,,,,Venus,Sun Mercury,Rahu,Saturn,Mars,Jupiter,Moon
,Ketu,,,Venus,Mercury,Sun,Saturn Rahu,,Mars Jupiter,,Moon
,Ketu,,,Venus,Sun Mercury,,Saturn Rahu,Mars,Jupiter,Moon,
Ketu,,,Venus,Mercury,Sun,Rahu,Saturn,Mars Jupiter,,Moon,
Ketu,,,Venus,Sun Mercury,,Saturn Rahu,Mars,Jupiter,Moon,,
