House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Moon,,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,
Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu,,
,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,,Moon
,Mercury Mars,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu,,,Moon
Mars,Sun Mercury,Rahu,Venus,Saturn,,Jupiter,,Ketu,,Moon,
Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,,Moon,
Sun Mercury,Rahu,Venus,Saturn,,Jupiter,,Ketu,,Moon,,Mars
Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,,Moon,,Mercury Mars
Rahu,Venus,Saturn,,Jupiter,,Ketu,,Moon,,Mars,Sun Mercury
Venus Rahu,Saturn,,,Jupiter,,Ketu,,Moon,,Mercury Mars,Sun
Venus Saturn,,,Jupiter,,Ketu,,Moon,,Mars,Sun Mercury,Rahu
Saturn,,Jupiter,,Ketu,,,Moon,Mars,Mercury,Sun Rahu,Venus
,,Jupiter,,Ketu,,Moon,,Mercury Mars,Sun,Venus Rahu,Saturn
,Jupiter,,Ketu,,Moon,,Mercury Mars,Sun,Rahu,Venus Saturn,
Jupiter,,Ketu,,,Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,
Jupiter,,Ketu,,Moon,,Mercury Mars,Sun,Venus Rahu,Saturn,,
,Ketu,,,Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter
,Ketu,,Moon,,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter
Ketu,,,Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter,
Ketu,,Moon,,Mars,Sun Mercury,Rahu,Venus Saturn,,,Jupiter,
,,Moon,,Mercury Mars,Sun Rahu,Venus,Saturn,,,Jupiter,Ketu
,,Moon,Mars,Sun Mercury,Rahu,Venus,Saturn,,Jupiter,,Ketu
,Moon,,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu
,Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu,
Moon,,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,
Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu,,
Moon,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,,
,Mercury Mars,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu,,,Moon
Mars,Sun Mercury,Rahu,Venus,Saturn,,Jupiter,,Ketu,,,Moon
Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,,Moon,
Sun Mercury,Rahu,Venus,Saturn,,Jupiter,,Ketu,,,Moon,Mars
Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,,Moon,,Mercury Mars
Rahu,Venus,Saturn,,Jupiter,,Ketu,,,Moon,Mars,Sun Mercury
Venus Rahu,Saturn,,,Jupiter,,Ketu,,Moon,,Mercury Mars,Sun
Venus Saturn,,,Jupiter,,Ketu,,,Moon,Mars,Sun Mercury,Rahu
Saturn,,Jupiter,,Ketu,,,Moon,Mars,Mercury,Sun Rahu,Venus
,,Jupiter,,Ketu,,Moon,,Mercury Mars,Sun,Venus Rahu,Saturn
,Jupiter,,Ketu,,,Moon,Mercury Mars,Sun,Rahu,Venus Saturn,
Jupiter,,Ketu,,,Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,
Jupiter,,Ketu,,,Moon,Mercury Mars,Sun,Venus Rahu,Saturn,,
,Ketu,,,Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter
,Ketu,,,Moon,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter
Ketu,,,Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter,
Ketu,,,Moon,Mars,Sun Mercury,Rahu,Venus Saturn,,,Jupiter,
,,Moon,,Mercury Mars,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu
,,Moon,Mars,Sun Mercury,Rahu,Venus,Saturn,,Jupiter,,Ketu
,,Moon,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu
,Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu,
,Moon,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,
Moon,Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu,,
Moon,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,,
Moon,Mercury Mars,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu,,,
Mars,Sun Mercury,Rahu,Venus Saturn,,,Jupiter,,Ketu,,,Moon
Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,,,Moon
Sun Mercury,Rahu,Venus,Saturn,,Jupiter,,Ketu,,,Moon,Mars
Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu,,,Moon,Mercury Mars
Rahu,Venus,Saturn,,Jupiter,,Ketu,,,Moon,Mars,Sun Mercury
Venus,Saturn,,,Jupiter,Ketu,,,,Moon,Mercury Mars,Sun Rahu
Venus Saturn,,,Jupiter,,Ketu,,,Moon,Mars,Sun Mercury,Rahu
Saturn,,Jupiter,,Ketu,,,Moon,Mars,Mercury,Sun Rahu,Venus
,,Jupiter,Ketu,,,,Moon,Mercury Mars,Sun Rahu,Venus,Saturn
,Jupiter,,Ketu,,,Moon,Mercury Mars,Sun,Rahu,Venus Saturn,
Jupiter,,Ketu,,,,Moon Mars,Mercury,Sun Rahu,Venus,Saturn,
Jupiter,,Ketu,,,Moon,Mercury Mars,Sun,Venus Rahu,Saturn,,
,Ketu,,,,Moon Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter
,Ketu,,,Moon,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter
Ketu,,,,Moon Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter,
Ketu,,,Moon,Mars,Sun Mercury,Rahu,Venus Saturn,,,Jupiter,
,,,Moon,Mercury Mars,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu
,,,Moon Mars,Sun Mercury,Rahu,Venus,Saturn,,Jupiter,,Ketu
,,Moon,Mercury Mars,Sun,Venus Rahu,Saturn,,,Jupiter,,Ketu
,,Moon Mars,Mercury,Sun Rahu,Venus,Saturn,,Jupiter,,Ketu,
