House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Jupiter,Saturn,,Sun Mercury,Venus,Rahu,,Mars,,,,Moon Ketu
Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars,,,,Moon,Ketu
Jupiter Saturn,,Sun Mercury,Venus,,Rahu,Mars,,,,Moon,Ketu
,,Sun Mercury,Venus,Rahu,Mars,,,,,Moon Ketu,Jupiter Saturn
,Sun,Mercury,Venus,Rahu,Mars,,,,Moon,Ketu,Jupiter Saturn
,Sun Mercury,Venus,Rahu,,Mars,,,,Moon Ketu,Jupiter Saturn,
Sun,Mercury,Venus,Rahu,Mars,,,,Moon,Ketu,Jupiter Saturn,
Sun Mercury,Venus,Rahu,,Mars,,,,Moon Ketu,Jupiter Saturn,,
Mercury,Venus,Rahu,Mars,,,,Moon,Ketu,Jupiter Saturn,,Sun
Venus,Rahu,,Mars,,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury
Venus,Rahu,Mars,,,,Moon,Ketu,Jupiter Saturn,,Sun,Mercury
Rahu,Mars,,,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus
,Mars,,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu
Mars,,,,Moon,Ketu,Jupiter Saturn,,Sun Mercury,,Venus,Rahu
,,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars
,,,Moon Ketu,Jupiter,Saturn,,Sun Mercury,Venus,Rahu,,Mars
,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars,
,,Moon Ketu,Jupiter,Saturn,,Sun Mercury,Venus,Rahu,,Mars,
,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars,,
,Moon,Ketu,Jupiter Saturn,,Sun,Mercury,Venus,Rahu,Mars,,
,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars,,,
,Moon Ketu,Jupiter Saturn,,Sun,Mercury,Venus,Rahu,Mars,,,
Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,,Mars,,,
Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars,,,,
Jupiter,Saturn,,Sun Mercury,Venus,Rahu,,Mars,,,,Moon Ketu
Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars,,,,,Moon Ketu
Jupiter Saturn,,Sun Mercury,,Venus,Rahu,Mars,,,,Moon,Ketu
,,Sun Mercury,Venus,Rahu,Mars,,,,,Moon Ketu,Jupiter Saturn
,Sun,Mercury,Venus,Rahu,Mars,,,,,Moon Ketu,Jupiter Saturn
,Sun Mercury,Venus,Rahu,,Mars,,,,Moon Ketu,Jupiter Saturn,
Sun,Mercury,Venus,Rahu,Mars,,,,,Moon Ketu,Jupiter Saturn,
Sun Mercury,Venus,Rahu,,Mars,,,,Moon Ketu,Jupiter Saturn,,
Mercury,Venus,Rahu,Mars,,,,,Moon Ketu,Jupiter Saturn,,Sun
Venus,Rahu,,Mars,,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury
Venus,Rahu,Mars,,,,,Moon Ketu,Jupiter Saturn,,Sun,Mercury
Rahu,Mars,,,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus
Mars,,,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu
Mars,,,,,Moon Ketu,Jupiter Saturn,,Sun Mercury,,Venus,Rahu
,,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars
,,,Ketu,Moon Jupiter,Saturn,,Sun Mercury,Venus,Rahu,,Mars
,,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars,
,,Ketu,Moon Jupiter,Saturn,,Sun Mercury,Venus,Rahu,,Mars,
,,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars,,
,,Moon Ketu,Jupiter Saturn,,Sun,Mercury,Venus,Rahu,Mars,,
,Moon Ketu,Jupiter Saturn,,,Sun Mercury,Venus,Rahu,Mars,,,
,Moon Ketu,Jupiter Saturn,,Sun,Mercury,Venus,Rahu,Mars,,,
