House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Saturn,Rahu,Mars,Sun Venus,Mercury Jupiter,,Moon,Ketu,,,,
,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,,,,Saturn
,Mars Rahu,Sun Venus,Mercury Jupiter,,Moon,,Ketu,,,,Saturn
Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,,,,,Saturn
Mars Rahu,Sun Venus,Mercury,Jupiter,Moon,,Ketu,,,,Saturn,
Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,,,,,Saturn,Rahu
Sun Venus,Mercury,Jupiter,,Moon,Ketu,,,,Saturn,,Mars Rahu
Sun Mercury,Jupiter,,Moon,Ketu,,,,,Saturn,Rahu,Venus Mars
Mercury,Jupiter,,Moon,Ketu,,,,Saturn,,Mars Rahu,Sun Venus
Jupiter,,Moon,Ketu,,,,,Saturn,Rahu,Venus Mars,Sun Mercury
Jupiter,,Moon,Ketu,,,,Saturn,,Mars Rahu,Sun Venus,Mercury
,Moon,Ketu,,,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter
Moon,Ketu,,,,,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,
Moon,Ketu,,,,Saturn,,Mars Rahu,Sun Venus,Mercury Jupiter,,
Ketu,,,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon
,,,,Saturn,Rahu,Mars,Sun Venus,Mercury Jupiter,,Moon,Ketu
,,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu
,,,Saturn,Rahu,Mars,Sun Venus,Mercury Jupiter,,,Moon Ketu,
,,,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,
,,Saturn,,Mars Rahu,Sun Venus,Mercury Jupiter,,,Moon,Ketu,
,,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,,
,Saturn,,Mars Rahu,Sun Venus,Mercury,Jupiter,,Moon,Ketu,,
,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,,,
Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,,,
Saturn,Rahu,Mars,Sun Mercury Venus,Jupiter,,,Moon Ketu,,,,
,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,,,,Saturn
Rahu,Mars,Sun Venus,Mercury Jupiter,,,Moon Ketu,,,,,Saturn
Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,,,,,Saturn
Mars Rahu,Sun Venus,Mercury,Jupiter,,Moon,Ketu,,,,Saturn,
Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,,,,,Saturn,Rahu
Sun Venus,Mercury,Jupiter,,Moon,Ketu,,,,Saturn,,Mars Rahu
Sun Mercury,Jupiter,,,Moon Ketu,,,,,Saturn,Rahu,Venus Mars
Mercury,Jupiter,,Moon,Ketu,,,,Saturn,,Mars Rahu,Sun Venus
Jupiter,,,Moon Ketu,,,,,Saturn,Rahu,Venus Mars,Sun Mercury
,,Moon,Ketu,,,,Saturn,,Mars Rahu,Sun Venus,Mercury Jupiter
,Moon,Ketu,,,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter
,Moon Ketu,,,,,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,
Moon Ketu,,,,,Saturn,Rahu,Mars,Sun Venus,Mercury Jupiter,,
Ketu,,,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon
,,,,Saturn,Rahu,Mars,Sun Mercury Venus,Jupiter,,,Moon Ketu
,,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu
,,,Saturn,Rahu,Mars,Sun Venus,Mercury Jupiter,,,Moon Ketu,
,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,
,,Saturn,,Mars Rahu,Sun Venus,Mercury Jupiter,,,Moon,Ketu,
,,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,,
,Saturn,,Mars Rahu,Sun Venus,Mercury,Jupiter,,Moon,Ketu,,
,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,,,
Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,Moon,Ketu,,,
Saturn,Rahu,Mars,Sun Mercury Venus,Jupiter,,,Moon Ketu,,,,
,Rahu,Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,,,,Saturn
Rahu,Mars,Sun Venus,Mercury Jupiter,,,Moon Ketu,,,,,Saturn
Rahu,Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,,,,,Saturn
Mars Rahu,Sun Venus,Mercury,Jupiter,,Moon,Ketu,,,,Saturn,
Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,,,,,Saturn,Rahu
Sun Venus,Mercury,Jupiter,,,Moon Ketu,,,,Saturn,,Mars Rahu
Sun Mercury,Jupiter,,,Moon Ketu,,,,,Saturn,Rahu,Venus Mars
Mercury,Jupiter,,,Moon Ketu,,,,Saturn,,Mars Rahu,Sun Venus
Jupiter,,,Moon Ketu,,,,,Saturn,Rahu,Venus Mars,Sun Mercury
,,Moon Ketu,,,,,Saturn,Rahu,Mars,Sun Venus,Mercury Jupiter
,,Moon Ketu,,,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter
,Moon Ketu,,,,,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,
Moon Ketu,,,,,Saturn,Rahu,Mars,Sun Venus,Mercury Jupiter,,
Moon Ketu,,,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,
,,,,Saturn,Rahu,Mars,Sun Mercury Venus,Jupiter,,,Moon Ketu
,,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu
,,,Saturn,Rahu,Mars,Sun Mercury Venus,Jupiter,,,Moon Ketu,
,,Saturn,,Rahu,Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,
,,Saturn,Rahu,Mars,Sun Venus,Mercury Jupiter,,,Ketu,Moon,
,,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,,
,Saturn,,Mars Rahu,Sun Venus,Mercury,Jupiter,,,Moon Ketu,,
,Saturn,Rahu,Venus Mars,Sun Mercury,Jupiter,,,Moon Ketu,,,
