House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Venus Mars,Sun Mercury,Ketu,,,,Moon Jupiter,,Rahu,Saturn
,,Mercury Venus Mars,Sun,Ketu,,,,Moon Jupiter,,Saturn Rahu,
,Mars,Sun Mercury Venus,Ketu,,,,Jupiter,Moon,Rahu,Saturn,
,Mercury Venus Mars,Sun,Ketu,,,,Moon Jupiter,,Saturn Rahu,,
Mars,Sun Mercury Venus,Ketu,,,,,Moon Jupiter,Rahu,Saturn,,
Mercury Venus Mars,Sun,Ketu,,,,Moon Jupiter,,Rahu,Saturn,,
Sun Mercury Venus,Ketu,,,,,Moon Jupiter,Rahu,Saturn,,,Mars
Sun,Ketu,,,,Jupiter,Moon,Rahu,Saturn,,,Mercury Venus Mars
Ketu,,,,,Moon Jupiter,Rahu,Saturn,,,Mars,Sun Mercury Venus
Ketu,,,,Moon Jupiter,,Rahu,Saturn,,,Mercury Venus Mars,Sun
,,,,Moon Jupiter,Rahu,Saturn,,,Mars,Sun Mercury Venus,Ketu
,,,Moon Jupiter,,Saturn Rahu,,,Mars,Mercury Venus,Sun,Ketu
,,Jupiter,Moon,Rahu,Saturn,,,Mercury Venus Mars,Sun,Ketu,
,Jupiter,Moon,Rahu,Saturn,,,Mars,Sun Mercury Venus,Ketu,,
,Moon Jupiter,,Saturn Rahu,,,,Mercury Venus Mars,Sun,Ketu,,
Jupiter,Moon,Rahu,Saturn,,,Venus Mars,Sun Mercury,Ketu,,,
Moon Jupiter,,Saturn Rahu,,,Mars,Mercury Venus,Sun,Ketu,,,
Moon,Rahu,Saturn,,,Venus Mars,Sun Mercury,Ketu,,,,Jupiter
,Saturn Rahu,,,,Mercury Venus Mars,Sun,Ketu,,,,Moon Jupiter
Rahu,Saturn,,,Mars,Sun Mercury Venus,Ketu,,,,Jupiter,Moon
Rahu,Saturn,,,Mercury Venus Mars,Sun,Ketu,,,,Jupiter,Moon
Saturn,,,Mars,Sun Mercury Venus,Ketu,,,,,Moon Jupiter,Rahu
Saturn,,,Mercury Venus Mars,Sun,Ketu,,,,Jupiter,Moon,Rahu
,,Mars,Mercury Venus,Sun Ketu,,,,,Moon Jupiter,Rahu,Saturn
,,Venus Mars,Sun Mercury,Ketu,,,,Jupiter,Moon,Rahu,Saturn
,,Mercury Venus Mars,Sun,Ketu,,,,Moon Jupiter,,Saturn Rahu,
,Mars,Sun Mercury Venus,Ketu,,,,Jupiter,Moon,Rahu,Saturn,
,Mercury Venus Mars,Sun,Ketu,,,,Jupiter,Moon,Saturn Rahu,,
Mars,Sun Mercury Venus,Ketu,,,,,Moon Jupiter,Rahu,Saturn,,
Mercury Venus Mars,Sun,Ketu,,,,Jupiter,Moon,Rahu,Saturn,,
Sun Mercury Venus,Ketu,,,,,Moon Jupiter,Rahu,Saturn,,,Mars
Sun,Ketu,,,,Jupiter,Moon,Rahu,Saturn,,,Mercury Venus Mars
Ketu,,,,,Moon Jupiter,Rahu,Saturn,,,Mars,Sun Mercury Venus
Ketu,,,,Jupiter,Moon,Rahu,Saturn,,,Mercury Venus Mars,Sun
,,,Jupiter,Moon,Rahu,Saturn,,,Mars,Sun Mercury Venus,Ketu
,,,Jupiter,Moon Rahu,Saturn,,,Mars,Mercury Venus,Sun Ketu,
,,Jupiter,Moon,Rahu,Saturn,,,Mercury Venus Mars,Sun,Ketu,
,Jupiter,Moon,Rahu,Saturn,,,Mars,Sun Mercury Venus,Ketu,,
,Jupiter,Moon,Saturn Rahu,,,Mars,Mercury Venus,Sun,Ketu,,
Jupiter,Moon,Rahu,Saturn,,,Mercury Venus Mars,Sun,Ketu,,,
Jupiter,Moon Rahu,Saturn,,,Mars,Mercury Venus,Sun Ketu,,,,
Moon,Rahu,Saturn,,,Venus Mars,Sun Mercury,Ketu,,,,Jupiter
Moon,Saturn Rahu,,,,Mercury Venus Mars,Sun,Ketu,,,,Jupiter
Rahu,Saturn,,,Mars,Sun Mercury Venus,Ketu,,,,Jupiter,Moon
Saturn Rahu,,,,Mercury Venus Mars,Sun,Ketu,,,,Jupiter,Moon
Saturn,,,Mars,Sun Mercury Venus,Ketu,,,,,Jupiter,Moon Rahu
Saturn,,,Mercury Venus Mars,Sun,Ketu,,,,Jupiter,Moon,Rahu
,,Mars,Mercury Venus,Sun Ketu,,,,,Jupiter,Moon Rahu,Saturn
,,Mercury Venus Mars,Sun,Ketu,,,,Jupiter,Moon,Rahu,Saturn
