House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Ketu,Jupiter,,
,Moon,Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,
,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Ketu,Jupiter,,,
Moon,Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,
Moon,Sun Rahu,Mercury Saturn,Venus Mars,,,,Jupiter Ketu,,,,
Rahu,Sun Saturn,Mercury Venus,Mars,,,Jupiter Ketu,,,,,Moon
Sun Rahu,Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,Moon
Sun Saturn,Mercury,Venus Mars,,,Jupiter Ketu,,,,,,Moon Rahu
Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,Moon,Sun Rahu
Mercury Venus,Mars,,,Jupiter Ketu,,,,,,Moon Rahu,Sun Saturn
Venus Mars,,,Ketu,Jupiter,,,,,Moon Rahu,Sun Saturn,Mercury
Mars,,,Jupiter Ketu,,,,,Moon,Rahu,Sun Mercury Saturn,Venus
,,Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars
,Ketu,Jupiter,,,,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,
,Jupiter Ketu,,,,,Moon,Rahu,Sun Mercury Saturn,Venus,Mars,
Jupiter Ketu,,,,,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,
Jupiter Ketu,,,,,Moon,Rahu,Sun Mercury Saturn,Venus,Mars,,
Jupiter,,,,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Ketu
,,,,Moon,Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu
,,,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Ketu,Jupiter
,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,
,,,Moon,Sun Rahu,Mercury Saturn,Venus Mars,,,,Jupiter Ketu,
,,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Jupiter Ketu,,
,,Moon,Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,
,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Jupiter Ketu,,,
,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,
,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Ketu,Jupiter,,,
,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,
Moon,Sun Rahu,Mercury Saturn,Venus Mars,,,,Jupiter Ketu,,,,
Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,
Sun Rahu,Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,Moon
Sun Saturn,Mercury,Venus Mars,,,Jupiter Ketu,,,,,,Moon Rahu
Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,,Sun Moon Rahu
Venus,Mars,,,Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn
Venus Mars,,,Ketu,Jupiter,,,,,Moon Rahu,Sun Saturn,Mercury
Mars,,,Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn,Venus
,,Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars
,Ketu,Jupiter,,,,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,
,Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,
Jupiter Ketu,,,,,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,
Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,
Jupiter,,,,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Ketu
,,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu
,,,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,,Ketu,Jupiter
,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,
,,,,Sun Moon Rahu,Mercury Saturn,Venus Mars,,,,Jupiter Ketu,
,,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Jupiter Ketu,,
,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,
,,Moon Rahu,Sun Saturn,Mercury,Venus Mars,,,Jupiter Ketu,,,
,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,
,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,,Ketu,Jupiter,,,
,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,
Rahu,Sun Moon,Mercury Saturn,Venus Mars,,,Ketu,Jupiter,,,,
Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,
Sun Moon Rahu,Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,
Sun Saturn,Mercury,Venus Mars,,,Jupiter Ketu,,,,,,Moon Rahu
Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,,Sun Moon Rahu
Venus,Mars,,,Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn
Venus Mars,,,Ketu,Jupiter,,,,,Rahu,Sun Moon Saturn,Mercury
Mars,,,Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn,Venus
,,Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars
,Ketu,Jupiter,,,,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,
,Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,
Jupiter Ketu,,,,,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,
Jupiter Ketu,,,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,
,,,,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,,Jupiter Ketu
,,,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu
,,,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,,Ketu,Jupiter
,,,,Rahu,Sun Moon Mercury Saturn,Venus,Mars,,,Jupiter Ketu,
,,,,Sun Moon Rahu,Mercury Saturn,Venus Mars,,,,Jupiter Ketu,
,,,Rahu,Sun Moon Mercury Saturn,,Venus Mars,,,Jupiter Ketu,,
,,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,
,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,,Jupiter Ketu,,,
,,Moon Rahu,Sun Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,
,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,,Ketu,Jupiter,,,
,Rahu,Sun Moon Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,
Rahu,Sun Moon Saturn,Mercury,Venus Mars,,,Ketu,Jupiter,,,,
Rahu,Sun Moon Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,
Sun Moon Rahu,Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,
Sun Moon Saturn,Mercury,Venus Mars,,,Jupiter Ketu,,,,,,Rahu
Mercury Saturn,Venus,Mars,,,Jupiter Ketu,,,,,,Sun Moon Rahu
Venus,Mars,,,Jupiter Ketu,,,,,,Rahu,Sun Moon Mercury Saturn
Venus Mars,,,Ketu,Jupiter,,,,,Rahu,Sun Moon Saturn,Mercury
Mars,,,Jupiter Ketu,,,,,,Rahu,Sun Moon Mercury Saturn,Venus
,,Jupiter Ketu,,,,,,Rahu,Sun Moon Mercury Saturn,Venus,Mars
,Ketu,Jupiter,,,,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,
,Jupiter Ketu,,,,,,Rahu,Sun Moon Mercury Saturn,Venus,Mars,
Jupiter Ketu,,,,,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,
Jupiter Ketu,,,,,,Rahu,Sun Moon Mercury Saturn,Venus,Mars,,
,,,,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,,Jupiter Ketu
,,,,,Rahu,Sun Moon Mercury Saturn,Venus,Mars,,,Jupiter Ketu
,,,,Rahu,Sun Moon Saturn,Mercury,Venus Mars,,,Ketu,Jupiter
