House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Mercury,Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,,,,Rahu
,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,,,,,Rahu
,Mercury,Sun,Moon Venus Mars,Jupiter Ketu,Saturn,,,,,Rahu,
,Mercury,Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,,,,Rahu,
,Sun Mercury,Moon Venus Mars,Jupiter Ketu,Saturn,,,,,Rahu,,
Mercury,Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,,,,Rahu,,
Sun Mercury,Moon Venus Mars,Jupiter,Ketu,Saturn,,,,,Rahu,,
Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,,,,Rahu,,,Mercury
Venus Mars,Moon Jupiter,Ketu,Saturn,,,,,Rahu,,,Sun Mercury
Moon Venus Mars Jupiter,Ketu,Saturn,,,,,Rahu,,,Mercury,Sun
Jupiter Ketu,Saturn,,,,,Rahu,,,,Sun Mercury,Moon Venus Mars
Ketu,Saturn,,,,,Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter
Saturn,,,,,Rahu,,,Mercury,Sun,Moon Venus Mars Jupiter,Ketu
,,,,Rahu,,,Mercury,Sun,Moon Venus Mars,Jupiter Ketu,Saturn
,,,,Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn
,,,Rahu,,,Mercury,Sun,Moon Venus Mars Jupiter,Ketu,Saturn,
,,,Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,
,,Rahu,,,Mercury,Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,
,,Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,,
,Rahu,,,,Sun Mercury,Moon Venus Mars,Jupiter Ketu,Saturn,,,
,Rahu,,,Mercury,Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,,
Rahu,,,,Sun Mercury,Venus Mars,Moon Jupiter Ketu,Saturn,,,,
Rahu,,,Mercury,Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,,,
Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,,,,
,,Mercury,Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,,,,Rahu
,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,,,,,Rahu
,Mercury,Sun,Venus Mars,Moon Jupiter Ketu,Saturn,,,,,Rahu,
,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,,,,,Rahu,
,Sun Mercury,Venus Mars,Moon Jupiter Ketu,Saturn,,,,,Rahu,,
Mercury,Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,,,,Rahu,,
Sun Mercury,Venus Mars,Moon Jupiter,Ketu,Saturn,,,,,Rahu,,
Sun,Moon Venus Mars Jupiter,Ketu,Saturn,,,,,Rahu,,,Mercury
Venus Mars,Moon Jupiter,Ketu,Saturn,,,,,Rahu,,,Sun Mercury
Moon Venus Mars Jupiter,Ketu,Saturn,,,,,Rahu,,,Mercury,Sun
Moon Jupiter Ketu,Saturn,,,,,Rahu,,,,Sun Mercury,Venus Mars
Ketu,Saturn,,,,,Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter
Saturn,,,,,Rahu,,,Mercury,Sun,Moon Venus Mars Jupiter,Ketu
,,,,Rahu,,,Mercury,Sun,Venus Mars,Moon Jupiter Ketu,Saturn
,,,,Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn
,,,Rahu,,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,
,,,Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,
,,Rahu,,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,
,,Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,,
,Rahu,,,,Sun Mercury,Venus Mars,Moon Jupiter Ketu,Saturn,,,
,Rahu,,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,,
Rahu,,,,Sun Mercury,Venus Mars,Moon Jupiter Ketu,Saturn,,,,
Rahu,,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,,,
Rahu,,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,,,,
,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu
,,Mercury,Sun Venus,Moon Mars Jupiter,Ketu,Saturn,,,,,Rahu
,Mercury,Sun,Venus Mars,Moon Jupiter Ketu,Saturn,,,,,Rahu,
,Mercury,Sun Venus,Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu,
,Sun Mercury,Venus Mars,Moon Jupiter Ketu,Saturn,,,,,Rahu,,
Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu,,
Sun Mercury,Venus Mars,Moon Jupiter,Ketu,Saturn,,,,,Rahu,,
Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu,,,Mercury
Venus Mars,Moon Jupiter,Ketu,Saturn,,,,,Rahu,,,Sun Mercury
Venus Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu,,,Mercury,Sun
Moon Jupiter Ketu,Saturn,,,,,Rahu,,,,Sun Mercury,Venus Mars
Moon Ketu,Saturn,,,,,Rahu,,,Mercury,Sun Venus,Mars Jupiter
Saturn,,,,,Rahu,,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu
,,,,Rahu,,,Mercury,Sun,Venus Mars,Moon Jupiter Ketu,Saturn
,,,,Rahu,,,Mercury,Sun Venus,Mars Jupiter,Moon Ketu,Saturn
,,,Rahu,,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,
,,,Rahu,,,Mercury,Sun Venus,Mars Jupiter,Moon Ketu,Saturn,
,,Rahu,,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,
,,Rahu,,,Mercury,Sun Venus,Mars Jupiter,Moon Ketu,Saturn,,
,Rahu,,,,Sun Mercury,Venus Mars,Moon Jupiter Ketu,Saturn,,,
,Rahu,,,Mercury,Sun Venus,Mars Jupiter,Moon Ketu,Saturn,,,
Rahu,,,,Sun Mercury,Venus Mars,Jupiter Ketu,Moon Saturn,,,,
Rahu,,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,,,
Rahu,,,Mercury,Sun Venus,Mars Jupiter,Moon Ketu,Saturn,,,,
,,Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu
,,Mercury,Sun Venus,Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu
,Mercury,Sun,Venus Mars,Moon Jupiter Ketu,Saturn,,,,,Rahu,
,Mercury,Sun Venus,Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu,
,Sun Mercury,Venus Mars,Jupiter Ketu,Moon Saturn,,,,,Rahu,,
Mercury,Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu,,
Sun Mercury,Venus Mars,Jupiter Ketu,Moon Saturn,,,,,Rahu,,,
Sun,Venus Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu,,,Mercury
Venus Mars,Jupiter Ketu,Moon Saturn,,,,,Rahu,,,,Sun Mercury
Venus Mars Jupiter,Moon Ketu,Saturn,,,,,Rahu,,,Mercury,Sun
