House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Mars Saturn,Moon Venus Ketu,Sun Mercury Jupiter,,,,,Rahu,,,
Mars,Venus Saturn,Moon Jupiter Ketu,Sun Mercury,,,,,Rahu,,,
Mars Saturn,Moon Venus Ketu,Sun Mercury Jupiter,,,,,Rahu,,,,
Venus Saturn,Moon Jupiter Ketu,Sun Mercury,,,,,Rahu,,,,Mars
Moon Venus Ketu,Sun Mercury Jupiter,,,,,Rahu,,,,,Mars Saturn
Moon Venus Jupiter Ketu,Sun Mercury,,,,,Rahu,,,,Mars,Saturn
Sun Moon Mercury Jupiter Ketu,,,,,,Rahu,,,,Mars,Venus Saturn
Sun Mercury Jupiter,,,,,Rahu,,,,Mars,Saturn,Moon Venus Ketu
,,,,,Rahu,,,,Mars,Venus Saturn,Sun Moon Mercury Jupiter Ketu
,,,,Rahu,,,,Mars,Saturn,Moon Venus Jupiter Ketu,Sun Mercury
,,,Rahu,,,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,
,,,Rahu,,,,Mars,Venus Saturn,Moon Jupiter Ketu,Sun Mercury,
,,Rahu,,,,Mars,Saturn,Moon Venus Jupiter Ketu,Sun Mercury,,
,Rahu,,,,,Mars Saturn,Moon Venus Ketu,Sun Mercury Jupiter,,,
,Rahu,,,,Mars,Venus Saturn,Moon Jupiter Ketu,Sun Mercury,,,
Rahu,,,,,Mars Saturn,Moon Venus Ketu,Sun Mercury Jupiter,,,,
Rahu,,,,Mars,Venus Saturn,Moon Mercury Jupiter Ketu,Sun,,,,
,,,,Mars Saturn,Moon Venus Ketu,Sun Mercury Jupiter,,,,,Rahu
,,,Mars,Venus Saturn,Moon Jupiter Ketu,Sun Mercury,,,,,Rahu
,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,
,,Mars,Venus Saturn,Moon Jupiter Ketu,Sun Mercury,,,,,Rahu,
,,Mars,Venus Saturn,Sun Moon Mercury Jupiter Ketu,,,,,,Rahu,
,Mars,Saturn,Moon Venus Jupiter Ketu,Sun Mercury,,,,,Rahu,,
,Mars,Venus Saturn,Moon Mercury Jupiter Ketu,Sun,,,,,Rahu,,
,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,,,
Mars,Venus Saturn,Moon Jupiter Ketu,Sun Mercury,,,,,Rahu,,,
Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,,,,
Venus Saturn,Moon Jupiter Ketu,Sun Mercury,,,,,Rahu,,,,Mars
Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,,,,,Mars Saturn
Moon Venus Jupiter Ketu,Sun Mercury,,,,,Rahu,,,,Mars,Saturn
Sun Moon Mercury Jupiter Ketu,,,,,,Rahu,,,,Mars,Venus Saturn
Sun Moon Mercury Jupiter,,,,,Rahu,,,,Mars,Saturn,Venus Ketu
,,,,,Rahu,,,,Mars,Venus Saturn,Sun Moon Mercury Jupiter Ketu
,,,,Rahu,,,,Mars,Saturn,Venus Jupiter Ketu,Sun Moon Mercury
,,,Rahu,,,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,
,,,Rahu,,,,Mars,Venus Saturn,Moon Mercury Jupiter Ketu,Sun,
,,Rahu,,,,Mars,Saturn,Venus Jupiter Ketu,Sun Moon Mercury,,
,Rahu,,,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,
,Rahu,,,,Mars,Venus Saturn,Moon Mercury Jupiter Ketu,Sun,,,
Rahu,,,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,
Rahu,,,,Mars,Venus Saturn,Moon Mercury Jupiter Ketu,Sun,,,,
,,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu
,,,Mars,Venus Saturn,Moon Jupiter Ketu,Sun Mercury,,,,,Rahu
,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,
,,Mars,Saturn,Venus Jupiter Ketu,Sun Moon Mercury,,,,,Rahu,
,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,,
,Mars,Saturn,Venus Jupiter Ketu,Sun Moon Mercury,,,,,Rahu,,
,Mars,Venus Saturn,Moon Mercury Jupiter Ketu,Sun,,,,,Rahu,,
,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,,,
Mars,Venus Saturn,Moon Mercury Jupiter Ketu,Sun,,,,,Rahu,,,
Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,,,,
Venus Saturn,Jupiter Ketu,Sun Moon Mercury,,,,,Rahu,,,,Mars
Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,,,,,Mars Saturn
Venus Jupiter Ketu,Sun Moon Mercury,,,,,Rahu,,,,Mars,Saturn
Sun Moon Mercury Jupiter Ketu,,,,,,Rahu,,,,Mars,Venus Saturn
Sun Moon Mercury,,,,,Rahu,,,,Mars,Saturn,Venus Jupiter Ketu
,,,,,Rahu,,,,Mars,Venus Saturn,Sun Moon Mercury Jupiter Ketu
,,,,Rahu,,,,Mars,Saturn,Venus Jupiter Ketu,Sun Moon Mercury
,,,Rahu,,,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,
,,,Rahu,,,,Mars,Venus Saturn,Mercury Jupiter Ketu,Sun Moon,
,,Rahu,,,,Mars,Saturn,Venus Jupiter Ketu,Sun Moon Mercury,,
,Rahu,,,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,
,Rahu,,,,Mars,Venus Saturn,Mercury Jupiter Ketu,Sun Moon,,,
Rahu,,,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,
Rahu,,,,Mars,Venus Saturn,Mercury Jupiter Ketu,Sun Moon,,,,
,,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu
,,,Mars,Venus Saturn,Mercury Jupiter Ketu,Sun Moon,,,,,Rahu
,,,Mars Saturn,Venus Ketu,Sun Moon Mercury Jupiter,,,,,Rahu,
,,Mars,Saturn,Venus Jupiter Ketu,Sun Moon Mercury,,,,,Rahu,
,,Mars Saturn,Venus Ketu,Sun Mercury Jupiter,Moon,,,,Rahu,,
,Mars,Saturn,Venus Jupiter Ketu,Sun Moon Mercury,,,,,Rahu,,
,Mars,Venus Saturn,Mercury Jupiter Ketu,Sun Moon,,,,,Rahu,,
