House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Rahu,,Mercury Jupiter,Sun Venus Saturn,,,Ketu,Mars,,,,Moon
Rahu,Jupiter,Mercury Saturn,Sun Venus,,,Ketu,Mars,,,,Moon
,Mercury Jupiter,Sun Saturn,Venus,,Ketu,Mars,,,,Moon,Rahu
Jupiter,Mercury Saturn,Sun Venus,,,Ketu,Mars,,,,Moon,Rahu
Jupiter,Sun Mercury Saturn,Venus,,,Ketu,Mars,,,,Moon,Rahu
Mercury,Sun Venus Saturn,,,Ketu,Mars,,,,Moon,Rahu,Jupiter
Sun Mercury Saturn,Venus,,,Ketu,Mars,,,,Moon,Rahu,Jupiter
Sun Venus Saturn,,,Ketu,Mars,,,,Moon,Rahu,Jupiter,Mercury
Venus,,,Ketu,Mars,,,,Moon,Rahu,Jupiter,Sun Mercury Saturn
,,Ketu,Mars,,,,Moon,Rahu,Jupiter,Mercury,Sun Venus Saturn
,,Ketu,Mars,,,,Moon,Rahu,Jupiter,Sun Mercury Saturn,Venus
,Ketu,Mars,,,,Moon,Rahu,Jupiter,Mercury Saturn,Sun Venus,
Ketu,Mars,,,,Moon,Rahu,Jupiter,Mercury,Sun Venus Saturn,,
Mars,,,,,Moon Rahu,,Mercury Jupiter,Sun Saturn,Venus,,Ketu
Mars,,,,Moon,Rahu,Jupiter,Mercury Saturn,Sun Venus,,,Ketu
,,,,Moon Rahu,,Mercury Jupiter,Sun Venus Saturn,,,Ketu,Mars
,,,Moon,Rahu,Jupiter,Mercury Saturn,Sun Venus,,,Ketu,Mars
,,,Moon Rahu,,Mercury Jupiter,Sun Saturn,Venus,,Ketu,Mars,
,,Moon,Rahu,Jupiter,Mercury Saturn,Sun Venus,,,Ketu,Mars,
,,Moon,Rahu,Jupiter,Sun Mercury Saturn,Venus,,,Mars Ketu,,
,Moon,Rahu,Jupiter,Mercury Saturn,Sun Venus,,,Ketu,Mars,,
,Moon,Rahu,Jupiter,Sun Mercury Saturn,Venus,,,Ketu,Mars,,
