House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Moon,Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,
,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu,,
Moon,Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,,
Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu,,,
Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,,,Moon
Mercury Jupiter,Sun Saturn Ketu,,,Mars,,,Rahu,,,,Moon Venus
Sun Mercury Jupiter Saturn,Ketu,,Mars,,,,Rahu,,,,Moon Venus
Sun Saturn,Ketu,,Mars,,,,Rahu,,,Moon Venus,Mercury Jupiter
Saturn Ketu,,Mars,,,,Rahu,,,,Moon Venus,Sun Mercury Jupiter
,,Mars,,,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu
,Mars,,,,Rahu,,,Moon,Venus Jupiter,Sun Mercury Saturn,Ketu
Mars,,,,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,
Mars,,,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,
,,,Rahu,,,Moon,Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars
,,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,
,,Rahu,,,Moon,Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,
,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,
,Rahu,,,Moon,Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,
Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,
Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,
,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu
,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu
,,Moon Venus,Mercury Jupiter,Sun Saturn,Ketu,,Mars,,,,Rahu
,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu,
,Moon,Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,
,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu,,
,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,,
Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu,,,
Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,,,
Mercury Jupiter,Sun Saturn Ketu,,,Mars,,,Rahu,,,,Moon Venus
Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,,,,Moon Venus Jupiter
Sun Saturn,Ketu,,Mars,,,,Rahu,,,Moon Venus,Mercury Jupiter
Ketu,,Mars,,,,Rahu,,,,Moon Venus,Sun Mercury Jupiter Saturn
,,Mars,,,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu
,Mars,,,,Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu
Mars,,,,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,
Mars,,,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,
,,,Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars
,,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,
,,Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,
,Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,
,Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,
Rahu,,,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,
Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,
,,,Venus,Moon Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu
,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu
,,Venus,Moon Mercury Jupiter,Sun Saturn Ketu,,,Mars,,,Rahu,
,,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu,
,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,
,Moon Venus,Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu,,
,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,,
Venus,Moon Mercury Jupiter,Sun Saturn Ketu,,Mars,,,,Rahu,,,
Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,,,
Moon Mercury Jupiter,Sun Saturn Ketu,,,Mars,,,Rahu,,,,Venus
Sun Mercury Saturn,Ketu,,Mars,,,,Rahu,,,,Moon Venus Jupiter
Sun Saturn Ketu,,,Mars,,,Rahu,,,,Venus,Moon Mercury Jupiter
Ketu,,Mars,,,,Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn
,,Mars,,,Rahu,,,,Venus,Moon Mercury Jupiter,Sun Saturn Ketu
,Mars,,,,Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu
Mars,,,,Rahu,,,,Venus,Moon Mercury Jupiter,Sun Saturn Ketu,
Mars,,,Rahu,,,,Venus,Moon Mercury Jupiter,Sun Saturn Ketu,,
,,,Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars
,,Rahu,,,,Venus,Moon Mercury Jupiter,Sun Saturn Ketu,,Mars,
,,Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,
,Rahu,,,,Venus,Moon Mercury Jupiter,Sun Saturn Ketu,,Mars,,
,Rahu,,,,Moon Venus Jupiter,Sun Mercury Saturn,Ketu,,Mars,,
