House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Jupiter,,Saturn,Sun Mercury,Moon,Venus Mars Ketu,,,,,,Rahu
Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu,Mars,,,,,Rahu,
Jupiter,,Sun Mercury Saturn,Moon,Venus Mars Ketu,,,,,,Rahu,
,Saturn,Sun Mercury,Moon Venus,Mars Ketu,,,,,,Rahu,Jupiter
,Sun Mercury Saturn,Moon,Venus Mars Ketu,,,,,,Rahu,,Jupiter
Saturn,Sun Mercury,Moon Venus,Mars Ketu,,,,,,Rahu,Jupiter,
Sun Mercury Saturn,Moon,Venus Mars Ketu,,,,,,Rahu,,Jupiter,
Sun Mercury,Moon,Venus Mars Ketu,,,,,,Rahu,Jupiter,,Saturn
,Moon Venus Mars Ketu,,,,,,Rahu,,Jupiter,,Sun Mercury Saturn
Moon Venus,Mars Ketu,,,,,,Rahu,Jupiter,,Saturn,Sun Mercury
Venus Mars Ketu,,,,,,Rahu,,Jupiter,,Sun Mercury Saturn,Moon
Mars,,,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu
,,,,,Rahu,Jupiter,,Saturn,Sun Mercury,Moon Venus,Mars Ketu
,,,,Rahu,,Jupiter,,Sun Mercury Saturn,Moon,Venus Mars Ketu,
,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu,Mars,
,,,Rahu,Jupiter,,Saturn,Sun Mercury,Moon,Venus Mars Ketu,,
,,Rahu,,Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu,Mars,,
,,Rahu,Jupiter,,Saturn,Sun Mercury,Moon,Venus Mars Ketu,,,
,,Rahu,Jupiter,,Mercury Saturn,Sun,Moon Venus,Mars Ketu,,,
,Rahu,,Jupiter,,Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,
,Rahu,Jupiter,,Saturn,Sun Mercury,Moon Venus,Mars Ketu,,,,
Rahu,,Jupiter,,Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,,
Rahu,Jupiter,,Saturn,Sun Mercury,Moon,Venus Mars Ketu,,,,,
,Jupiter,,Mercury Saturn,Sun,Moon Venus Mars Ketu,,,,,,Rahu
Jupiter,,Saturn,Sun Mercury,Moon,Venus Mars Ketu,,,,,,Rahu
Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu,Mars,,,,,Rahu,
Jupiter,,Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,,,Rahu,
,Mercury Saturn,Sun,Moon Venus,Mars Ketu,,,,,,Rahu,Jupiter
,Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,,,Rahu,,Jupiter
Saturn,Sun Mercury,Moon Venus,Mars Ketu,,,,,,Rahu,Jupiter,
Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,,,Rahu,,Jupiter,
Sun Mercury,Moon,Venus Mars Ketu,,,,,,Rahu,Jupiter,,Saturn
,Moon Venus Mars Ketu,,,,,,Rahu,,Jupiter,,Sun Mercury Saturn
Moon Venus,Mars Ketu,,,,,,Rahu,Jupiter,,Saturn,Sun Mercury
Moon Venus Mars Ketu,,,,,,Rahu,,Jupiter,,Sun Mercury Saturn,
Mars,,,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu
,,,,,Rahu,Jupiter,,Saturn,Sun Mercury,Moon Venus,Mars Ketu
,,,,Rahu,,Jupiter,,Sun Mercury Saturn,,Moon Venus Mars Ketu,
,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu,Mars,
,,,Rahu,Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,
,,Rahu,,Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu,Mars,,
,,Rahu,Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,,
,Rahu,,Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu,Mars,,,
,Rahu,,Jupiter,,Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,
,Rahu,Jupiter,,Mercury Saturn,Sun,Moon Venus,Mars Ketu,,,,
Rahu,,Jupiter,,Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,,
Rahu,Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,,,,
,Jupiter,,Mercury Saturn,Sun,Moon Venus Mars Ketu,,,,,,Rahu
Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,,,,,Rahu
Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu,Mars,,,,,Rahu,
,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,,,,,Rahu,Jupiter
,Mercury Saturn,Sun,Venus,Moon Mars Ketu,,,,,,Rahu,Jupiter
,Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,,,Rahu,,Jupiter
Saturn,Sun Mercury,Venus,Moon Mars Ketu,,,,,,Rahu,Jupiter,
Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,,,Rahu,,Jupiter,
Sun Mercury,,Moon Venus Mars Ketu,,,,,,Rahu,Jupiter,,Saturn
,Moon Venus Mars Ketu,,,,,,Rahu,,Jupiter,,Sun Mercury Saturn
Venus,Moon Mars Ketu,,,,,,Rahu,Jupiter,,Saturn,Sun Mercury
Moon Venus Mars Ketu,,,,,,Rahu,,Jupiter,,Sun Mercury Saturn,
Mars,,,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Moon Venus Ketu
,,,,,Rahu,Jupiter,,Mercury Saturn,Sun,Venus,Moon Mars Ketu
,,,,Rahu,Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,
,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Venus Ketu,Moon Mars,
,,,Rahu,Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,
,,Rahu,,Jupiter,,Mercury Saturn,Sun,Venus Ketu,Moon Mars,,
,,Rahu,Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,,
,Rahu,,Jupiter,,Mercury Saturn,Sun,Venus Ketu,Moon Mars,,,
,Rahu,,Jupiter,,Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,
,Rahu,Jupiter,,Mercury Saturn,Sun,Venus,Moon Mars Ketu,,,,
Rahu,,Jupiter,,Sun Mercury Saturn,,Moon Venus Mars Ketu,,,,,
Rahu,Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,,,,
,Jupiter,,Mercury Saturn,Sun,Venus Mars Ketu,Moon,,,,,Rahu
Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,,,,,Rahu
Jupiter,,Mercury Saturn,Sun,Venus Ketu,Moon Mars,,,,,Rahu,
,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,,,,,Rahu,Jupiter
,Mercury Saturn,Sun,Venus,Moon Mars Ketu,,,,,,Rahu,Jupiter
,Sun Mercury Saturn,,Venus Mars Ketu,Moon,,,,,Rahu,,Jupiter
Mercury Saturn,Sun,Venus,Moon Mars Ketu,,,,,,Rahu,Jupiter,
Sun Mercury Saturn,,Venus Mars Ketu,Moon,,,,,Rahu,,Jupiter,
Sun Mercury,,Moon Venus Mars Ketu,,,,,,Rahu,Jupiter,,Saturn
,Venus Mars Ketu,Moon,,,,,Rahu,,Jupiter,,Sun Mercury Saturn
Venus,Moon Mars Ketu,,,,,,Rahu,Jupiter,,Mercury Saturn,Sun
Venus Mars Ketu,Moon,,,,,Rahu,,Jupiter,,Sun Mercury Saturn,
Moon,,,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Venus Mars Ketu
,,,,,Rahu,Jupiter,,Mercury Saturn,Sun,Venus,Moon Mars Ketu
,,,,Rahu,Jupiter,,Saturn,Sun Mercury,,Venus Mars Ketu,Moon
,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Venus Ketu,Moon Mars,
,,,Rahu,Jupiter,,Saturn,Sun Mercury,,Moon Venus Mars Ketu,,
,,Rahu,,Jupiter,,Mercury Saturn,Sun,Venus Ketu,Moon Mars,,
,,Rahu,Jupiter,,Saturn,Sun Mercury,,Venus Mars Ketu,Moon,,
,Rahu,,Jupiter,,Mercury Saturn,Sun,Venus Ketu,Moon Mars,,,
,Rahu,,Jupiter,,Sun Mercury Saturn,,Venus Mars Ketu,Moon,,,
,Rahu,Jupiter,,Mercury Saturn,Sun,Venus,Moon Mars Ketu,,,,
Rahu,,Jupiter,,Sun Mercury Saturn,,Venus Mars Ketu,Moon,,,,
Rahu,Jupiter,,Mercury Saturn,Sun,,Moon Venus Mars Ketu,,,,,
,Jupiter,,Mercury Saturn,Sun,Venus Mars Ketu,Moon,,,,,Rahu
Jupiter,,Saturn,Sun Mercury,,Venus Mars Ketu,Moon,,,,,Rahu
Jupiter,,Mercury Saturn,Sun,Venus Ketu,Moon Mars,,,,,Rahu,
,Saturn,Sun Mercury,,Venus Mars Ketu,Moon,,,,,Rahu,Jupiter
,Mercury Saturn,Sun,Venus Ketu,Moon Mars,,,,,Rahu,,Jupiter
,Sun Mercury Saturn,,Venus Mars Ketu,Moon,,,,,Rahu,,Jupiter
Mercury Saturn,Sun,Venus,Mars Ketu,Moon,,,,,Rahu,Jupiter,
Sun Mercury Saturn,,Venus Mars Ketu,Moon,,,,,Rahu,,Jupiter,
Sun,,Venus Mars Ketu,Moon,,,,,Rahu,Jupiter,,Mercury Saturn
,Venus Mars Ketu,Moon,,,,,Rahu,,Jupiter,,Sun Mercury Saturn
Venus,Mars Ketu,Moon,,,,,Rahu,Jupiter,,Mercury Saturn,Sun
Venus Mars Ketu,Moon,,,,,Rahu,Jupiter,,Saturn,Sun Mercury,
Moon,,,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Venus Mars Ketu
Moon,,,,,Rahu,Jupiter,,Mercury Saturn,Sun,Venus,Mars Ketu
,,,,Rahu,Jupiter,,Saturn,Sun Mercury,,Venus Mars Ketu,Moon
,,,Rahu,,Jupiter,,Mercury Saturn,Sun,Venus Ketu,Moon Mars,
,,,Rahu,Jupiter,,Saturn,Sun Mercury,,Venus Mars Ketu,Moon,
