House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Saturn,Venus,Sun Mercury Jupiter,Ketu,,Moon Mars,,,,Rahu,
,Saturn,Mercury Venus Jupiter,Sun,Ketu,Moon,Mars,,,,Rahu,
Saturn,Venus,Sun Mercury Jupiter,Ketu,,Moon Mars,,,,Rahu,,
Saturn,Mercury Venus,Sun Jupiter,Ketu,Moon,Mars,,,,Rahu,,
Venus,Sun Mercury Jupiter,,Ketu,Moon Mars,,,,,Rahu,,Saturn
Venus,Sun Mercury Jupiter,Ketu,Moon,Mars,,,,Rahu,,,Saturn
Sun Mercury Venus Jupiter,,Ketu,Moon Mars,,,,,Rahu,,,Saturn
Sun Mercury Jupiter,Ketu,,Moon Mars,,,,Rahu,,,Saturn,Venus
,Ketu,Moon Mars,,,,,Rahu,,,Saturn,Sun Mercury Venus Jupiter
Ketu,,Moon Mars,,,,Rahu,,,Saturn,Venus,Sun Mercury Jupiter
,Moon Mars,,,,Rahu,,,Saturn,Venus,Sun Mercury Jupiter,Ketu
Moon,Mars,,,,Rahu,,,Saturn,Mercury Venus Jupiter,Sun,Ketu
Moon Mars,,,,Rahu,,,Saturn,Venus,Sun Mercury Jupiter,Ketu,
,,,Rahu,,,Saturn,Venus,Sun Mercury Jupiter,Ketu,,Moon Mars
,,,Rahu,,,Saturn,Mercury Venus Jupiter,Sun,Ketu,Moon,Mars
,,Rahu,,,Saturn,Venus,Sun Mercury Jupiter,Ketu,,Moon Mars,
,,Rahu,,,Saturn,Mercury Venus Jupiter,Sun,Ketu,Moon Mars,,
,Rahu,,,Saturn,Venus,Sun Mercury Jupiter,Ketu,,Moon Mars,,
,Rahu,,,Saturn,Mercury Venus Jupiter,Sun,Ketu,Moon,Mars,,
Rahu,,,Saturn,Venus,Sun Mercury Jupiter,Ketu,,Moon Mars,,,
Rahu,,,Saturn,Mercury Venus,Sun Jupiter,Ketu,,Moon Mars,,,
Rahu,,Saturn,Venus,Sun Mercury Jupiter,,Ketu,Moon Mars,,,,
,,Saturn,Venus,Sun Mercury Jupiter,Ketu,,Moon Mars,,,,Rahu
,,Saturn,Mercury Venus Jupiter,Sun,Ketu,Moon Mars,,,,,Rahu
,Saturn,Venus,Sun Mercury Jupiter,Ketu,,Moon Mars,,,,Rahu,
,Saturn,Mercury Venus Jupiter,Sun,Ketu,,Moon Mars,,,,Rahu,
Saturn,Venus,Sun Mercury Jupiter,Ketu,,Moon Mars,,,,Rahu,,
Saturn,Mercury Venus,Sun Jupiter,Ketu,,Moon Mars,,,,Rahu,,
Venus,Sun Mercury Jupiter,Ketu,,Moon Mars,,,,Rahu,,,Saturn
Mercury Venus,Sun Jupiter,Ketu,,Moon Mars,,,,Rahu,,,Saturn
Sun Mercury Venus Jupiter,,Ketu,Moon Mars,,,,,Rahu,,Saturn,
Sun Mercury Jupiter,Ketu,,Moon Mars,,,,Rahu,,,Saturn,Venus
,Ketu,Mars,Moon,,,,Rahu,,,Saturn,Sun Mercury Venus Jupiter
