House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Rahu,,Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars,Moon Saturn
Rahu,,Mercury Venus,Sun,,,Ketu,,Jupiter,,Mars Saturn,Moon
,,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu
,Mercury,Sun Venus,,,Ketu,,Jupiter,,Mars Saturn,Moon,Rahu
,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,
Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars,Moon Saturn,Rahu,
Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,,
Sun Venus,,,Ketu,,,Jupiter,Mars,Moon Saturn,Rahu,,Mercury
,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,,,Sun Mercury Venus
,,Ketu,,,Jupiter,Mars,Moon Saturn,Rahu,,Mercury,Sun Venus
,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,,,Sun Mercury Venus,
,Ketu,,Jupiter,,Mars Saturn,Moon,Rahu,,Mercury Venus,Sun,
Ketu,,,Jupiter,Mars,Moon Saturn,Rahu,,Mercury,Sun Venus,,
,,Jupiter,Mars,Saturn,Moon Rahu,,,Sun Mercury Venus,,,Ketu
,Jupiter,,Mars Saturn,Moon,Rahu,,Mercury Venus,Sun,,,Ketu
,Jupiter,Mars,Saturn,Moon Rahu,,Mercury,Sun Venus,,,Ketu,
Jupiter,,Mars Saturn,Moon,Rahu,,Mercury Venus,Sun,,,Ketu,
Jupiter,Mars,Saturn,Moon Rahu,,Mercury,Sun Venus,,,Ketu,,
,Mars Saturn,Moon,Rahu,,Mercury,Sun Venus,,,Ketu,,Jupiter
Mars,Saturn,Moon Rahu,,,Sun Mercury Venus,,,Ketu,,,Jupiter
Mars Saturn,Moon,Rahu,,Mercury,Sun Venus,,,Ketu,,Jupiter,
Saturn,Moon Rahu,,,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars
Saturn,Moon Rahu,,Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars
Moon Rahu,,,Mercury Venus,Sun,,Ketu,,,Jupiter,Mars,Saturn
Moon Rahu,,Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars,Saturn
Rahu,,Mercury Venus,Sun,,,Ketu,,Jupiter,,Mars Saturn,Moon
,,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu
,Mercury,Sun Venus,,,Ketu,,Jupiter,,Mars Saturn,,Moon Rahu
,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,
Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,
Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,,
Sun Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,,Mercury
,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,,,Sun Mercury Venus
,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,,Mercury,Sun Venus
,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,,,Sun Mercury Venus,
,Ketu,,Jupiter,Mars,Saturn,Moon,Rahu,,Mercury Venus,Sun,
Ketu,,Jupiter,,Mars,Saturn,Moon Rahu,,Mercury,Sun Venus,,
,,Jupiter,Mars,Saturn,Moon Rahu,,,Sun Mercury Venus,,,Ketu
,Jupiter,,Mars Saturn,,Moon Rahu,,Mercury Venus,Sun,,,Ketu
,Jupiter,Mars,Saturn,Moon Rahu,,Mercury,Sun Venus,,,Ketu,
Jupiter,Mars,Saturn,,Moon Rahu,,Mercury Venus,Sun,,,Ketu,
Jupiter,Mars,Saturn,Moon Rahu,,Mercury,Sun Venus,,,Ketu,,
,Mars Saturn,,Moon Rahu,,Mercury,Sun Venus,,,Ketu,,Jupiter
Mars,Saturn,Moon Rahu,,,Sun Mercury Venus,,,Ketu,,,Jupiter
Mars Saturn,,Moon Rahu,,Mercury,Sun Venus,,,Ketu,,Jupiter,
Saturn,Moon Rahu,,,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars
Saturn,Moon Rahu,,Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars
Rahu,Moon,,Mercury Venus,Sun,,Ketu,,,Jupiter,Mars,Saturn
Moon Rahu,,Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars,Saturn
Moon Rahu,,Mercury Venus,Sun,,,Ketu,,Jupiter,,Mars Saturn,
,,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu
,Mercury,Sun Venus,,,Ketu,,Jupiter,,Mars Saturn,,Moon Rahu
,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon
Mercury,Sun Venus,,,Ketu,,Jupiter,,Mars,Saturn,Moon Rahu,
Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon,
Sun Venus,,,Ketu,,,Jupiter,Mars,Saturn,Moon Rahu,,Mercury
,,Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon,,Sun Mercury Venus
,,Ketu,,Jupiter,,Mars Saturn,,Moon Rahu,,Mercury,Sun Venus
,Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon,,Sun Mercury Venus,
,Ketu,,Jupiter,Mars,Saturn,,Moon Rahu,,Mercury Venus,Sun,
Ketu,,Jupiter,,Mars Saturn,,Moon Rahu,,Mercury,Sun Venus,,
,,Jupiter,Mars,Saturn,Rahu,Moon,,Sun Mercury Venus,,,Ketu
,Jupiter,Mars,Saturn,,Moon Rahu,,Mercury Venus,Sun,,,Ketu
,Jupiter,Mars,Saturn,Moon Rahu,,Mercury,Sun Venus,,,Ketu,
Jupiter,Mars,Saturn,,Moon Rahu,,Mercury Venus,Sun,,,Ketu,
Jupiter,Mars,Saturn,Rahu,Moon,Mercury,Sun Venus,,,Ketu,,
,Mars Saturn,,Moon Rahu,,Mercury,Sun Venus,,,Ketu,,Jupiter
Mars,Saturn,Rahu,Moon,,Sun Mercury Venus,,,Ketu,,,Jupiter
Mars Saturn,,Moon Rahu,,Mercury,Sun Venus,,,Ketu,,Jupiter,
Saturn,Rahu,Moon,,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars
Saturn,Moon Rahu,,Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars
Rahu,Moon,,Mercury Venus,Sun,,Ketu,,,Jupiter,Mars,Saturn
Rahu,Moon,Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars,Saturn
Moon Rahu,,Mercury Venus,Sun,,,Ketu,,Jupiter,Mars,Saturn,
Moon,Mercury,Sun Venus,,,Ketu,,,Jupiter,Mars,Saturn,Rahu
,Mercury,Sun Venus,,,Ketu,,Jupiter,,Mars Saturn,,Moon Rahu
,Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon
Mercury,Sun Venus,,,Ketu,,Jupiter,,Mars Saturn,,Rahu,Moon
Sun Mercury Venus,,,Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon,
Sun Venus,,,Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon,Mercury
,,Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon,,Sun Mercury Venus
,,Ketu,,Jupiter,,Mars Saturn,,Rahu,Moon,Mercury,Sun Venus
,Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon,,Sun Mercury Venus,
Ketu,,,Jupiter,Mars,Saturn,Rahu,Moon,,Mercury Venus,Sun,
Ketu,,Jupiter,,Mars Saturn,,Rahu,Moon,Mercury,Sun Venus,,
,,Jupiter,Mars,Saturn,Rahu,Moon,Mercury,Sun Venus,,,Ketu
,Jupiter,Mars,Saturn,Rahu,Moon,,Mercury Venus,Sun,,Ketu,
,Jupiter,Mars,Saturn,Rahu,Moon,Mercury,Sun Venus,,,Ketu,
Jupiter,Mars,Saturn,Rahu,Moon,,Mercury Venus,Sun,,Ketu,,
Jupiter,Mars,Saturn,Rahu,Moon,Mercury,Sun Venus,,,Ketu,,
