House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Ketu,,,Sun Venus,Mercury Mars,,Rahu,,,Saturn,Jupiter,Moon
,,Venus,Sun Mercury,Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu
,,Sun Venus,Mercury Mars,,Rahu,,,Saturn,Jupiter,,Moon Ketu
,,Sun Mercury Venus,Mars,,Rahu,,Saturn,,Jupiter,Moon,Ketu
,Sun Venus,Mercury,Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu,
,Sun Venus,Mercury Mars,,Rahu,,Saturn,,Jupiter,Moon,Ketu,
Sun Venus,Mercury,Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu,,
Sun Venus,Mercury Mars,,Rahu,,,Saturn,Jupiter,Moon,Ketu,,
Mercury,Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu,,,Sun Venus
Mercury Mars,,Rahu,,Saturn,,Jupiter,Moon,Ketu,,,Sun Venus
Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu,,,Sun Venus,Mercury
Rahu,,,Saturn,Jupiter,,Moon Ketu,,,Venus,Sun Mercury,Mars
Rahu,,Saturn,,Jupiter,Moon,Ketu,,,Sun Venus,Mercury Mars,
,,Saturn,Jupiter,,Moon Ketu,,,Sun Venus,Mercury Mars,,Rahu
,Saturn,Jupiter,,Moon Ketu,,,Venus,Sun Mercury,Mars,Rahu,
,Saturn,Jupiter,,Moon Ketu,,,Sun Venus,Mercury Mars,,Rahu,
Saturn,Jupiter,,Moon Ketu,,,Venus,Sun Mercury,Mars,Rahu,,
Saturn,Jupiter,,Moon Ketu,,,Sun Venus,Mercury Mars,,Rahu,,
,Jupiter,Moon Ketu,,,Venus,Sun Mercury,Mars,Rahu,,,Saturn
Jupiter,,Moon Ketu,,,Sun Venus,Mercury,Mars,Rahu,,,Saturn
Jupiter,Moon,Ketu,,,Sun Mercury Venus,Mars,,Rahu,,Saturn,
,Moon Ketu,,,Sun Venus,Mercury,Mars,Rahu,,,Saturn,Jupiter
,Moon Ketu,,,Sun Venus,Mercury Mars,,Rahu,,Saturn,,Jupiter
Moon Ketu,,,Venus,Sun Mercury,Mars,Rahu,,,Saturn,Jupiter,
Moon Ketu,,,Sun Venus,Mercury Mars,,Rahu,,,Saturn,Jupiter,
,,Venus,Sun Mercury,Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu
,,Sun Venus,Mercury Mars,,Rahu,,,Saturn,Jupiter,,Moon Ketu
,Venus,Sun Mercury,Mars,,Rahu,,Saturn,,Jupiter,,Moon Ketu
,Sun Venus,Mercury,Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu,
,Sun Venus,Mercury Mars,,Rahu,,Saturn,,Jupiter,,Moon Ketu,
Sun Venus,Mercury,Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu,,
Sun Venus,Mercury Mars,,Rahu,,Saturn,,Jupiter,,Moon Ketu,,
Mercury,Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu,,,Sun Venus
Mercury Mars,,Rahu,,Saturn,,Jupiter,,Moon Ketu,,,Sun Venus
Mars,Rahu,,,Saturn,Jupiter,,Moon Ketu,,,Sun Venus,Mercury
Rahu,,,Saturn,Jupiter,,Moon Ketu,,,Venus,Sun Mercury,Mars
Rahu,,Saturn,,Jupiter,,Moon Ketu,,,Sun Venus,Mercury Mars,
,,Saturn,Jupiter,,Moon Ketu,,,Sun Venus,Mercury Mars,,Rahu
,Saturn,Jupiter,,Ketu,Moon,,Venus,Sun Mercury,Mars,Rahu,
,Saturn,Jupiter,,Moon Ketu,,,Sun Venus,Mercury Mars,,Rahu,
Saturn,Jupiter,,Ketu,Moon,,Venus,Sun Mercury,Mars,Rahu,,
