House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Rahu,,Venus Mars,Sun Mercury,Moon,,Ketu,Jupiter Saturn,,,,
,Mars,Mercury Venus,Sun,Moon,Ketu,Jupiter,Saturn,,,,Rahu
,Venus Mars,Sun Mercury,Moon,,Ketu,Jupiter Saturn,,,,,Rahu
Mars,Venus,Sun Mercury,Moon,,Ketu,Jupiter Saturn,,,,,Rahu
Venus Mars,Sun Mercury,,Moon,Ketu,Jupiter Saturn,,,,,Rahu,
Venus,Sun Mercury,Moon,,Ketu,Jupiter Saturn,,,,,Rahu,Mars
Sun Mercury Venus,,Moon,Ketu,Jupiter Saturn,,,,,Rahu,,Mars
Sun Mercury,Moon,,Ketu,Jupiter Saturn,,,,,Rahu,,Venus Mars
,Moon,Ketu,Jupiter Saturn,,,,,Rahu,,Mars,Sun Mercury Venus
Moon,,Ketu,Jupiter Saturn,,,,,Rahu,Mars,Venus,Sun Mercury
Moon,Ketu,Jupiter Saturn,,,,,Rahu,,Venus Mars,Sun Mercury,
Ketu,Jupiter,Saturn,,,,Rahu,,Mars,Mercury Venus,Sun,Moon
Ketu,Jupiter Saturn,,,,,Rahu,Mars,Venus,Sun Mercury,Moon,
Jupiter Saturn,,,,,Rahu,,Venus Mars,Sun Mercury,,Moon,Ketu
Saturn,,,,Rahu,,Mars,Mercury Venus,Sun,Moon,Ketu,Jupiter
,,,,Rahu,,Venus Mars,Sun Mercury,,Moon,Ketu,Jupiter Saturn
,,,Rahu,,Mars,Mercury Venus,Sun,Moon,Ketu,Jupiter Saturn,
,,,Rahu,,Venus Mars,Sun Mercury,,Moon,Ketu,Jupiter Saturn,
,,,Rahu,Mars,Mercury Venus,Sun,Moon,,Ketu,Jupiter Saturn,
,,Rahu,,Venus Mars,Sun Mercury,,Moon,Ketu,Jupiter Saturn,,
,,Rahu,Mars,Venus,Sun Mercury,Moon,,Ketu,Jupiter Saturn,,
,Rahu,,Mars,Sun Mercury Venus,,Moon,Ketu,Jupiter Saturn,,,
,Rahu,,Venus Mars,Sun Mercury,,Moon,Ketu,Jupiter Saturn,,,
Rahu,,Mars,Mercury Venus,Sun,Moon,Ketu,Jupiter Saturn,,,,
Rahu,,Venus Mars,Sun Mercury,,Moon,Ketu,Jupiter Saturn,,,,
