House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Mercury Saturn Ketu,Sun Jupiter,,Venus Mars,,Moon,Rahu,,,
,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,Moon,Rahu,,,,
,Mercury Saturn Ketu,Sun,Jupiter,Venus Mars,,Moon,Rahu,,,,
Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars,Moon,Rahu,,,,,
Saturn Ketu,Sun Mercury,Jupiter,Venus Mars,,Moon,Rahu,,,,,
Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,,,,,Saturn Ketu
Sun Mercury,Jupiter,Venus Mars,,Moon,Rahu,,,,,,Saturn Ketu
Sun Jupiter,,Venus Mars,,Moon Rahu,,,,,,Saturn Ketu,Mercury
Jupiter,Venus Mars,,Moon,Rahu,,,,,,Saturn Ketu,Sun Mercury
Venus,Mars,,Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter
Venus Mars,,Moon,Rahu,,,,,,Saturn Ketu,Sun Mercury,Jupiter
,Moon,Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars
,Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars
Moon,Rahu,,,,,,Mercury Saturn Ketu,Sun,Jupiter,Venus Mars,
Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,Moon
Rahu,,,,,,Mercury Saturn Ketu,Sun Jupiter,,Venus Mars,,Moon
,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,Moon,Rahu
,,,,,Mercury Saturn Ketu,Sun Jupiter,,Venus Mars,,Moon,Rahu
,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu,
,,,,Mercury Saturn Ketu,Sun,Jupiter,Venus Mars,,Moon,Rahu,
,,,Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,
,,,Saturn Ketu,Sun Mercury,Jupiter,Venus Mars,,Moon,Rahu,,
,,Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,,
,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,Moon,Rahu,,,
,,Mercury Saturn Ketu,Sun Jupiter,,Venus Mars,,Moon,Rahu,,,
,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu,,,,
,Mercury Saturn Ketu,Sun,Jupiter,Venus Mars,,Moon,Rahu,,,,
Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,,,,
Saturn Ketu,Sun Mercury,Jupiter,Venus Mars,,Moon,Rahu,,,,,
Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,,,,,Saturn Ketu
Sun Mercury,Jupiter,Venus Mars,,Moon,Rahu,,,,,,Saturn Ketu
Sun Jupiter,,Venus Mars,,Moon Rahu,,,,,,Saturn Ketu,Mercury
Jupiter,Venus Mars,,,Moon Rahu,,,,,,Saturn Ketu,Sun Mercury
Venus,Mars,,Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter
Venus Mars,,Moon,Rahu,,,,,,Saturn Ketu,Sun Mercury,Jupiter
,,Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars
,Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars
Moon,Rahu,,,,,,Mercury Saturn Ketu,Sun,Jupiter,Venus Mars,
Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,
Rahu,,,,,Saturn,Mercury Ketu,Sun Jupiter,,Venus Mars,,Moon
,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu
,,,,,Mercury Saturn Ketu,Sun Jupiter,,Venus Mars,,Moon,Rahu
,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu,
,,,,Mercury Saturn Ketu,Sun,Jupiter,Venus Mars,,Moon,Rahu,
,,,Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,
,,,Saturn Ketu,Sun Mercury,Jupiter,Venus Mars,,,Moon Rahu,,
,,Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,,
,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu,,,
,Saturn Ketu,Mercury,Sun Jupiter,,Venus Mars,,Moon Rahu,,,,
,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu,,,,
,Mercury Saturn Ketu,Sun,Jupiter,Venus Mars,,,Moon Rahu,,,,
Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,,,,
Saturn Ketu,Sun Mercury,Jupiter,Venus Mars,,,Moon Rahu,,,,,
Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,,,,,Saturn Ketu
Sun Mercury,Jupiter,Venus Mars,,,Moon Rahu,,,,,,Saturn Ketu
Sun Jupiter,,Venus Mars,,Moon Rahu,,,,,,Saturn Ketu,Mercury
Jupiter,Venus Mars,,,Moon Rahu,,,,,,Saturn Ketu,Sun Mercury
Venus,Mars,,Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter
Venus Mars,,,Moon Rahu,,,,,,Saturn Ketu,Sun Mercury,Jupiter
,,Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars
,Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars
,Moon Rahu,,,,,,Mercury Saturn Ketu,Sun,Jupiter,Venus Mars,
Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,
Moon,,,,,Saturn Ketu,Mercury,Sun Jupiter,,Venus Mars,,Rahu
,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu
,,,,,Mercury Saturn Ketu,Sun Jupiter,,Venus Mars,,,Moon Rahu
,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu,
,,,,Saturn Ketu,Sun Mercury,Jupiter,Venus Mars,,,Moon Rahu,
,,,Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,
,,,Saturn Ketu,Sun Mercury,Jupiter,Venus Mars,,,Moon Rahu,,
,,Saturn Ketu,Mercury,Sun Jupiter,,Venus Mars,,Rahu,Moon,,
,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu,,,
,Saturn Ketu,Mercury,Sun Jupiter,,Venus Mars,,Rahu,Moon,,,
,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Moon Rahu,,,,
,Mercury Saturn Ketu,Sun Jupiter,,Venus Mars,,,Moon Rahu,,,,
Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars,,Moon Rahu,,,,,
Saturn Ketu,Sun Mercury,Jupiter,Venus Mars,,,Moon Rahu,,,,,
Mercury,Sun Jupiter,Venus,Mars,,Rahu,Moon,,,,,Saturn Ketu
Sun Mercury,Jupiter,Venus Mars,,,Moon Rahu,,,,,,Saturn Ketu
Sun Jupiter,,Venus Mars,,Rahu,Moon,,,,,Saturn Ketu,Mercury
Jupiter,Venus Mars,,,Moon Rahu,,,,,,Saturn Ketu,Sun Mercury
Venus,Mars,,Rahu,Moon,,,,,Saturn Ketu,Mercury,Sun Jupiter
Venus Mars,,,Moon Rahu,,,,,,Mercury Saturn Ketu,Sun,Jupiter
,,Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars
,Rahu,Moon,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus,Mars
,Moon Rahu,,,,,,Mercury Saturn Ketu,Sun Jupiter,,Venus Mars,
Moon Rahu,,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,
Moon,,,,,Saturn Ketu,Mercury,Sun Jupiter,,Venus Mars,,Rahu
Moon,,,,,Saturn Ketu,Mercury,Sun Jupiter,Venus Mars,,,Rahu
