House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Moon Saturn Ketu,,,Sun Mercury Venus,Mars,Jupiter,Rahu,,,,,
,,,Sun Mercury Venus,Mars Jupiter,Rahu,,,,,,Moon Saturn Ketu
,,Sun Mercury,Venus Mars,Jupiter,Rahu,,,,,,Moon Saturn Ketu
,,Sun Mercury Venus,Mars,Jupiter Rahu,,,,,,Ketu,Moon Saturn
,Sun Mercury,Venus Mars,Jupiter,Rahu,,,,,,Moon Saturn Ketu,
,Sun Mercury Venus,Mars,Jupiter Rahu,,,,,,Ketu,Moon Saturn,
Sun,Mercury Venus,Mars Jupiter,Rahu,,,,,,Moon Saturn Ketu,,
Sun Mercury Venus,Mars,Jupiter Rahu,,,,,,Ketu,Moon Saturn,,
Mercury Venus,Mars Jupiter,Rahu,,,,,,Moon Saturn Ketu,,,Sun
Mars,Jupiter Rahu,,,,,,Ketu,Moon Saturn,,,Sun Mercury Venus
Jupiter,Rahu,,,,,,Moon Saturn Ketu,,,Sun Mercury,Venus Mars
Rahu,,,,,,Saturn Ketu,Moon,,,Sun Mercury Venus,Mars Jupiter
,,,,,Ketu,Moon Saturn,,,Sun Mercury Venus,Mars,Jupiter Rahu
,,,,,Moon Saturn Ketu,,,Sun Mercury,Venus Mars,Jupiter,Rahu
,,,,Saturn Ketu,Moon,,,Sun Mercury Venus,Mars Jupiter,Rahu,
,,,Ketu,Moon Saturn,,,Sun Mercury Venus,Mars,Jupiter Rahu,,
,,,Saturn Ketu,Moon,,,Sun Mercury Venus,Mars Jupiter,Rahu,,
,,,Moon Saturn Ketu,,,Sun Mercury,Venus Mars,Jupiter,Rahu,,
,,Saturn Ketu,Moon,,,Sun Mercury Venus,Mars Jupiter,Rahu,,,
,,Moon Saturn Ketu,,,Sun Mercury,Venus Mars,Jupiter,Rahu,,,
,Ketu,Moon Saturn,,,Sun Mercury Venus,Mars,Jupiter Rahu,,,,
,Saturn Ketu,Moon,,Sun Mercury,Venus Mars,Jupiter,Rahu,,,,
Ketu,Moon Saturn,,,Sun Mercury Venus,Mars,Jupiter Rahu,,,,,
Saturn Ketu,Moon,,,Sun Mercury Venus,Mars Jupiter,Rahu,,,,,
Moon Saturn,,,Sun Mercury Venus,Mars,Jupiter Rahu,,,,,,Ketu
Moon,,,Sun Mercury Venus,Mars Jupiter,Rahu,,,,,,Saturn Ketu
,,Sun Mercury,Venus Mars,Jupiter,Rahu,,,,,,Moon Saturn Ketu
,,Sun Mercury Venus,Mars,Jupiter Rahu,,,,,,Saturn Ketu,Moon
,Sun Mercury,Venus Mars,Jupiter,Rahu,,,,,,Saturn Ketu,Moon
,Sun Mercury Venus,Mars,Jupiter Rahu,,,,,,Ketu,Moon Saturn,
Sun Mercury,Venus,Mars Jupiter,Rahu,,,,,,Saturn Ketu,Moon,
