House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Jupiter Ketu,Mars,Sun Moon Venus,Mercury,,,Saturn Rahu,,,,
,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn,Rahu,,,,
Jupiter Ketu,Mars,Sun Moon Venus,Mercury,,,Saturn Rahu,,,,,
Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn,Rahu,,,,,
Mars Ketu,Sun Moon,Mercury Venus,,,Saturn,Rahu,,,,,Jupiter
Mars,Sun Moon Mercury Venus,,,,Saturn Rahu,,,,,,Jupiter Ketu
Sun,Moon Mercury Venus,,,Saturn,Rahu,,,,,Jupiter,Mars Ketu
Sun Moon Venus,Mercury,,,Saturn Rahu,,,,,,Jupiter Ketu,Mars
Moon Mercury Venus,,,Saturn,Rahu,,,,,Jupiter,Mars Ketu,Sun
,,,Saturn Rahu,,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus
,,Saturn,Rahu,,,,,Jupiter,Mars Ketu,Sun Moon,Mercury Venus
,Saturn,Rahu,,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,
,Saturn Rahu,,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,
Saturn Rahu,,,,,,Jupiter Ketu,Mars,Sun Moon,Mercury Venus,,
Rahu,,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn
,,,,,Jupiter Ketu,Mars,Sun Moon Venus,Mercury,,,Saturn Rahu
,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn,Rahu
,,,,Jupiter Ketu,Mars,Sun Moon Venus,Mercury,,,Saturn Rahu,
,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn,Rahu,
,,,Jupiter Ketu,Mars,Sun,Moon Mercury Venus,,,Saturn Rahu,,
,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn,Rahu,,
,,Jupiter,Mars Ketu,Sun,Moon Mercury Venus,,,Saturn,Rahu,,
,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,,Saturn Rahu,,,
,Jupiter,Mars Ketu,,Sun Moon Mercury Venus,,,Saturn,Rahu,,,
,Jupiter Ketu,Mars,Sun Moon Venus,Mercury,,,Saturn Rahu,,,,
,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn,Rahu,,,,
Jupiter Ketu,Mars,Sun Venus,Moon Mercury,,,Saturn Rahu,,,,,
Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn,Rahu,,,,,
Mars Ketu,Sun,Moon Mercury Venus,,,Saturn,Rahu,,,,,Jupiter
Mars,Sun Moon Mercury Venus,,,,Saturn Rahu,,,,,,Jupiter Ketu
Sun,Moon Mercury Venus,,,Saturn,Rahu,,,,,Jupiter,Mars Ketu
Sun Venus,Moon Mercury,,,Saturn Rahu,,,,,,Jupiter Ketu,Mars
Moon Mercury Venus,,,Saturn,Rahu,,,,,Jupiter,Mars Ketu,Sun
,,,Saturn Rahu,,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus
,,Saturn Rahu,,,,,,Jupiter Ketu,Mars,Sun,Moon Mercury Venus
,Saturn,Rahu,,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,
,Saturn Rahu,,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,
Saturn Rahu,,,,,,Jupiter Ketu,Mars,Sun,Moon Mercury Venus,,
Rahu,,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn
,,,,,Jupiter Ketu,Mars,Sun Venus,Moon Mercury,,,Saturn Rahu
,,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn,Rahu
,,,,Jupiter Ketu,Mars,Sun Venus,Moon Mercury,,,Saturn Rahu,
,,,,Jupiter Ketu,Mars,Sun Moon Mercury Venus,,,Saturn,Rahu,
