House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Moon Saturn,Sun Mercury Venus Ketu,,Jupiter,,Mars,,Rahu,,
,Moon Saturn,Mercury,Sun Venus Ketu,Jupiter,,,Mars,,Rahu,,
,Moon Saturn,Sun Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,,,
,Moon Mercury Saturn,Sun Venus Ketu,Jupiter,,,Mars,,Rahu,,,
Moon Saturn,Sun Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,,,,
Moon Mercury Saturn,Sun Venus Ketu,Jupiter,,,Mars,,Rahu,,,,
Sun Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,,,,,Moon Saturn
Sun Venus Ketu,,Jupiter,,Mars,,Rahu,,,,,Moon Mercury Saturn
Venus,Jupiter,,Mars,,Rahu,,,,,Moon Saturn,Sun Mercury Ketu
Jupiter,,,Mars,,Rahu,,,,,Moon Mercury Saturn,Sun Venus Ketu
Jupiter,,Mars,,Rahu,,,,,Moon Saturn,Sun Mercury Ketu,Venus
,,Mars,,Rahu,,,,Saturn,Moon Mercury,Sun Venus Ketu,Jupiter
,Mars,,Rahu,,,,,Moon Mercury Saturn,Sun Venus Ketu,Jupiter,
Mars,,Rahu,,,,,Moon Saturn,Sun Mercury Ketu,Venus,Jupiter,
Mars,,Rahu,,,,Saturn,Moon Mercury,Sun Venus Ketu,Jupiter,,
,Rahu,,,,,Moon Saturn,Sun Mercury Venus Ketu,,Jupiter,,Mars
Rahu,,,,,Saturn,Moon Mercury Ketu,Sun Venus,Jupiter,,,Mars
Rahu,,,,,Moon Saturn,Sun Mercury Venus Ketu,,Jupiter,,Mars,
Rahu,,,,Saturn,Moon Mercury,Sun Venus Ketu,Jupiter,,,Mars,
,,,,Moon Saturn,Sun Mercury Ketu,Venus,Jupiter,,Mars,,Rahu
,,,,Moon Mercury Saturn,Sun Venus Ketu,Jupiter,,,Mars,,Rahu
,,,Moon Saturn,Sun Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,
,,,Moon Mercury Saturn,Sun Venus Ketu,Jupiter,,,Mars,,Rahu,
,,Saturn,Moon Mercury Ketu,Sun Venus,Jupiter,,Mars,,Rahu,,
,,Moon Saturn,Sun Mercury Venus Ketu,,Jupiter,,Mars,,Rahu,,
,Saturn,Moon Mercury,Sun Venus Ketu,Jupiter,,,Mars,,Rahu,,
,Moon Saturn,Sun Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,,,
,Moon Mercury Saturn,Sun Venus Ketu,Jupiter,,,Mars,,Rahu,,,
Saturn,Sun Moon Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,,,,
Moon Mercury Saturn,Sun Venus Ketu,Jupiter,,,Mars,,Rahu,,,,
Sun Moon Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,,,,,Saturn
Sun Venus Ketu,,Jupiter,,Mars,,Rahu,,,,,Moon Mercury Saturn
Venus,Jupiter,,Mars,,Rahu,,,,,Saturn,Sun Moon Mercury Ketu
Jupiter,,,Mars,,Rahu,,,,,Moon Mercury Saturn,Sun Venus Ketu
Jupiter,,Mars,,Rahu,,,,,Saturn,Sun Moon Mercury Ketu,Venus
,,Mars,Rahu,,,,,Saturn,Moon Mercury Ketu,Sun Venus,Jupiter
,Mars,,Rahu,,,,,Moon Mercury Saturn,Sun Venus Ketu,Jupiter,
Mars,,Rahu,,,,,Saturn,Sun Moon Mercury Ketu,Venus,Jupiter,
Mars,Rahu,,,,,Saturn,Moon Mercury Ketu,Sun Venus,Jupiter,,
,Rahu,,,,,Moon Saturn,Sun Mercury Venus Ketu,,Jupiter,,Mars
Rahu,,,,,Saturn,Moon Mercury Ketu,Sun Venus,Jupiter,,Mars,
Rahu,,,,,Saturn,Sun Moon Mercury Venus Ketu,,Jupiter,,Mars,
Rahu,,,,Saturn,Moon Mercury,Sun Venus Ketu,Jupiter,,,Mars,
,,,,Saturn,Sun Moon Mercury Ketu,Venus,Jupiter,,Mars,,Rahu
,,,,Moon Mercury Saturn,Sun Venus Ketu,Jupiter,,,Mars,,Rahu
,,,Saturn,Sun Moon Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,
,,,Moon Mercury Saturn,Sun Venus Ketu,Jupiter,,,Mars,,Rahu,
,,Saturn,Moon Mercury Ketu,Sun Venus,Jupiter,,Mars,,Rahu,,
,,Saturn,Sun Moon Mercury Venus Ketu,,Jupiter,,Mars,,Rahu,,
,Saturn,Moon Mercury Ketu,Sun Venus,Jupiter,,,Mars,Rahu,,,
,Saturn,Sun Moon Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,,,
Saturn,Moon Mercury,Sun Venus Ketu,Jupiter,,,Mars,,Rahu,,,
Saturn,Sun Moon Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,,,,
Mercury Saturn,Sun Moon Venus Ketu,Jupiter,,,Mars,,Rahu,,,,
Sun Moon Mercury Ketu,Venus,Jupiter,,Mars,,Rahu,,,,,Saturn
Sun Moon Mercury Venus Ketu,Jupiter,,,Mars,,Rahu,,,,,Saturn
Venus,Jupiter,,Mars,,Rahu,,,,,Saturn,Sun Moon Mercury Ketu
Jupiter,,,Mars,,Rahu,,,,,Mercury Saturn,Sun Moon Venus Ketu
Jupiter,,Mars,,Rahu,,,,,Saturn,Sun Moon Mercury Ketu,Venus
,Mars,,Rahu,,,,,Saturn,Moon Mercury Ketu,Sun Venus,Jupiter
