House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Ketu,,Venus,Sun Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,
Ketu,Venus,,Sun Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,
Ketu,Venus,Sun Saturn,Mercury,,,Rahu,Moon,Jupiter,Mars,,
Venus,,Sun Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,,Ketu
Venus,Sun Saturn,Mercury,,,Rahu,Moon,,Jupiter,Mars,,Ketu
Venus,Sun Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,,Ketu,
Sun,Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,,Ketu,Venus
Sun Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,,Ketu,,Venus
Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,,Ketu,Venus,Sun
,,Rahu,Moon,,Jupiter,Mars,,Ketu,,Venus,Sun Mercury Saturn
,,Rahu,Moon,,Mars Jupiter,,,Ketu,Venus,Sun Saturn,Mercury
,Rahu,Moon,,Jupiter,Mars,,Ketu,Venus,,Sun Mercury Saturn,
Rahu,Moon,,Jupiter,Mars,,Ketu,,Venus,Sun Mercury Saturn,,
Rahu,Moon,Jupiter,Mars,,,Ketu,Venus,Sun Saturn,Mercury,,
Moon,,Jupiter,Mars,,Ketu,Venus,,Sun Mercury Saturn,,,Rahu
Moon,Jupiter,Mars,,Ketu,,Venus,Sun Mercury Saturn,,,Rahu,
,Jupiter,Mars,,Ketu,Venus,,Sun Mercury Saturn,,,Rahu,Moon
Jupiter,Mars,,Ketu,,Venus,Sun Mercury Saturn,,,Rahu,,Moon
Jupiter,Mars,,Ketu,Venus,,Sun Mercury Saturn,,,Rahu,Moon,
Mars,,,Ketu,Venus,Sun Saturn,Mercury,,,Rahu,Moon,Jupiter
Mars,,Ketu,Venus,,Sun Mercury Saturn,,,Rahu,,Moon,Jupiter
Mars,,Ketu,Venus,Sun,Mercury Saturn,,,Rahu,Moon,,Jupiter
,Ketu,,Venus,Sun Mercury Saturn,,,Rahu,,Moon,Jupiter,Mars
,Ketu,Venus,,Sun Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars
Ketu,,Venus,Sun Mercury Saturn,,,Rahu,,Moon,Jupiter,Mars,
Ketu,Venus,,Sun Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,
,Venus,Sun Saturn,Mercury,,Rahu,,Moon,Jupiter,Mars,,Ketu
Venus,,Sun Mercury Saturn,,,Rahu,,Moon,Jupiter,Mars,,Ketu
Venus,Sun Saturn,Mercury,,,Rahu,Moon,,Mars Jupiter,,,Ketu
Venus,Sun Mercury Saturn,,,Rahu,,Moon,Jupiter,Mars,,Ketu,
Sun,Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,,Ketu,Venus
Sun Mercury Saturn,,,Rahu,,Moon,Jupiter,Mars,,Ketu,,Venus
Mercury Saturn,,,Rahu,Moon,,Jupiter,Mars,,Ketu,Venus,Sun
,,Rahu,,Moon,Jupiter,Mars,,Ketu,,Venus,Sun Mercury Saturn
,,Rahu,Moon,Jupiter,Mars,,,Ketu,Venus,Sun Saturn,Mercury
,Rahu,,Moon,Jupiter,Mars,,Ketu,Venus,,Sun Mercury Saturn,
Rahu,,Moon,Jupiter,Mars,,Ketu,Venus,,Sun Mercury Saturn,,
Rahu,Moon,Jupiter,Mars,,,Ketu,Venus,Sun Saturn,Mercury,,
,Moon,Jupiter,Mars,,Ketu,Venus,,Sun Mercury Saturn,,,Rahu
Moon,Jupiter,Mars,,Ketu,,Venus,Sun Mercury Saturn,,,Rahu,
Moon,Jupiter,Mars,,Ketu,Venus,,Sun Mercury Saturn,,,Rahu,
