House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter,,,,Moon
Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,,,,Moon,
Ketu,Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,Moon,
,Mercury Venus Mars,Sun,,Saturn,Rahu,Jupiter,,,,Moon,Ketu
Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,Moon,,Ketu
Mercury Venus Mars,Sun,,Saturn,Rahu,Jupiter,,,,Moon,Ketu,
Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,Moon,,Ketu,Venus
Sun Mars,,Saturn,Rahu,Jupiter,,,,Moon,Ketu,,Mercury Venus
,Saturn,,Jupiter Rahu,,,,Moon,,Ketu,Venus,Sun Mercury Mars
,Saturn,Rahu,Jupiter,,,,Moon,Ketu,,Mercury Venus Mars,Sun
Saturn,,Jupiter Rahu,,,,Moon,,Ketu,Venus,Sun Mercury Mars,
,Jupiter Rahu,,,,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn
Rahu,Jupiter,,,,Moon,Ketu,,Mercury Venus Mars,Sun,,Saturn
Jupiter Rahu,,,,Moon,,Ketu,Venus,Sun Mercury Mars,,Saturn,
,,,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu
,,,Moon,Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter
,,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,
,,Moon,Ketu,,Venus,Sun Mercury Mars,,Saturn,Rahu,Jupiter,
,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Rahu,Jupiter,
,Moon,,Ketu,Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,
,Moon,Ketu,,Mercury Venus Mars,Sun,,Saturn,Rahu,Jupiter,,
Moon,,Ketu,Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,
Moon,Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter,,,
Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,,,,
Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter,,,,Moon
Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,,,,,Moon
Ketu,Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,Moon,
,Mercury Venus Mars,Sun,,Saturn,Rahu,Jupiter,,,,Moon,Ketu
Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,,Moon,Ketu
Mercury Venus Mars,Sun,,Saturn,Rahu,Jupiter,,,,Moon,Ketu,
Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,,Moon,Ketu,Venus
Sun Mars,,Saturn,Rahu,Jupiter,,,,Moon,Ketu,,Mercury Venus
,Saturn,,Jupiter Rahu,,,,,Moon,Ketu,Venus,Sun Mercury Mars
,Saturn,Rahu,Jupiter,,,,Moon,Ketu,,Mercury Venus Mars,Sun
Saturn,,Jupiter Rahu,,,,,Moon,Ketu,Venus,Sun Mercury Mars,
,Jupiter Rahu,,,,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn
Rahu,Jupiter,,,,Moon,Ketu,,Mercury Venus Mars,Sun,,Saturn
Jupiter Rahu,,,,,Moon,Ketu,Venus,Sun Mercury Mars,,Saturn,
,,,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu
,,,Moon,Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter
,,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,
,,,Moon Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter,
,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,,
,,Moon,Ketu,Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,
,Moon,Ketu,,Mercury Venus Mars,Sun,,Saturn,Rahu,Jupiter,,
,Moon,Ketu,Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,
Moon,Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter,,,
Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,,,,
Moon Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter,,,,
Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,,,,,Moon
,Venus,Sun Mercury Mars,,Saturn,Rahu,Jupiter,,,,,Moon Ketu
,Mercury Venus Mars,Sun,Saturn,,Rahu,Jupiter,,,,Moon,Ketu
Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,,Moon,Ketu
Mercury Venus Mars,Sun,,Saturn,Rahu,Jupiter,,,,Moon,Ketu,
Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,,Moon,Ketu,Venus
Sun Mars,,Saturn,Rahu,Jupiter,,,,,Moon Ketu,,Mercury Venus
,Saturn,,Jupiter Rahu,,,,,Moon,Ketu,Venus,Sun Mercury Mars
,Saturn,Rahu,Jupiter,,,,,Moon Ketu,,Mercury Venus Mars,Sun
Saturn,,Jupiter Rahu,,,,,Moon,Ketu,Venus,Sun Mercury Mars,
,Jupiter Rahu,,,,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn
Rahu,Jupiter,,,,,Moon Ketu,,Mercury Venus Mars,Sun,,Saturn
Jupiter,,,,,Moon Ketu,,Venus,Sun Mercury Mars,,Saturn,Rahu
,,,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu
,,,,Moon Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter
,,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,
,,,Moon Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter,
,,Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,,
,,Moon,Ketu,Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,
,,Moon Ketu,,Mercury Venus Mars,Sun,,Saturn,Rahu,Jupiter,,
,Moon,Ketu,Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,
,Moon Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter,,,
Moon,Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,,,,
Moon Ketu,,Mercury Venus,Sun Mars,,Saturn,Rahu,Jupiter,,,,
Moon Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu,,,,,
,Venus,Sun Mercury Mars,,Saturn,Rahu,Jupiter,,,,,Moon Ketu
,Mercury Venus Mars,Sun,Saturn,,Rahu,Jupiter,,,,,Moon Ketu
Venus,Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,,Moon,Ketu
Mercury Venus Mars,Sun,,Saturn,Rahu,Jupiter,,,,,Moon Ketu,
Sun Mercury Mars,,Saturn,,Jupiter Rahu,,,,,Moon,Ketu,Venus
Sun Mars,,Saturn,Rahu,Jupiter,,,,,Moon Ketu,,Mercury Venus
,Saturn,,Jupiter Rahu,,,,,Moon,Ketu,Venus,Sun Mercury Mars
,Saturn,Rahu,Jupiter,,,,,Moon Ketu,,Mercury Venus Mars,Sun
Saturn,,Jupiter Rahu,,,,,Moon,Ketu,Venus,Sun Mercury Mars,
,Jupiter Rahu,,,,,,Moon Ketu,Venus,Mercury Mars,Sun,Saturn
Rahu,Jupiter,,,,,Moon Ketu,,Mercury Venus Mars,Sun,,Saturn
Jupiter,,,,,Moon Ketu,,Venus,Sun Mercury Mars,,Saturn,Rahu
,,,,,Moon Ketu,Venus,Mercury Mars,Sun,Saturn,,Jupiter Rahu
