House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Saturn,Mercury Rahu,Sun,Venus,,Moon,Jupiter,Ketu,,,Mars
Saturn,,Mercury Rahu,Sun,Venus,Moon,Jupiter,,Ketu,,,Mars
Saturn,Rahu,Sun Mercury,Venus,,Moon,Jupiter,Ketu,,,,Mars
,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,,,Mars,Saturn
Rahu,Sun Mercury,Venus,,Moon,Jupiter,Ketu,,,,Mars,Saturn
Mercury Rahu,Sun,Venus,,Moon,Jupiter,Ketu,,,Mars,,Saturn
Sun Mercury Rahu,,Venus,Moon,Jupiter,,Ketu,,,Mars,Saturn,
Sun,Venus,,Moon,Jupiter,Ketu,,,Mars,,Saturn,Mercury Rahu
,Venus,Moon,Jupiter,,Ketu,,,Mars,Saturn,,Sun Mercury Rahu
Venus,,Moon,Jupiter,Ketu,,,Mars,,Saturn,Mercury Rahu,Sun
,Moon,Jupiter,Ketu,,,,Mars,Saturn,Rahu,Sun Mercury,Venus
,Moon Jupiter,,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus
Moon,Jupiter,Ketu,,,Mars,,Saturn,Mercury Rahu,Sun,Venus,
Jupiter,Ketu,,,,Mars,Saturn,Rahu,Sun Mercury,Venus,,Moon
,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter
Ketu,,,Mars,,Saturn,Mercury Rahu,Sun,Venus,,Moon,Jupiter
Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,
,,Mars,,Saturn,Mercury Rahu,Sun,Venus,,Moon,Jupiter,Ketu
,,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu
,,Mars,Saturn,Rahu,Sun Mercury,Venus,,Moon,Jupiter,Ketu,
,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,
,Mars,Saturn,Rahu,Sun Mercury,,Venus,,Moon Jupiter,Ketu,,
Mars,,Saturn,Mercury Rahu,Sun,Venus,,Moon,Jupiter,Ketu,,
Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,,
,Saturn,Mercury Rahu,Sun,Venus,,Moon,Jupiter,Ketu,,,Mars
Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,,,Mars
Saturn,Rahu,Sun Mercury,Venus,,Moon,Jupiter,Ketu,,,,Mars
,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,,,Mars,Saturn
Rahu,Sun Mercury,Venus,,,Moon Jupiter,Ketu,,,,Mars,Saturn
Mercury Rahu,Sun,Venus,,Moon,Jupiter,Ketu,,,Mars,Saturn,
Sun Mercury Rahu,,Venus,,Moon Jupiter,,Ketu,,,Mars,Saturn,
Sun,Venus,,Moon,Jupiter,Ketu,,,Mars,,Saturn,Mercury Rahu
,Venus,,Moon Jupiter,,Ketu,,,Mars,Saturn,,Sun Mercury Rahu
Venus,,Moon,Jupiter,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun
,,Moon Jupiter,Ketu,,,,Mars,Saturn,Rahu,Sun Mercury,Venus
,Moon Jupiter,,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus
Moon,Jupiter,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus,
Moon Jupiter,Ketu,,,,Mars,Saturn,Rahu,Sun Mercury,Venus,,
,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter
Ketu,,,Mars,,Saturn,Mercury Rahu,Sun,Venus,,Moon,Jupiter
Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,
,,Mars,,Saturn,Mercury Rahu,Sun,Venus,,,Moon Jupiter,Ketu
,,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu
,,Mars,Saturn,Rahu,Sun Mercury,Venus,,,Moon Jupiter,Ketu,
,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,
,Mars,Saturn,Rahu,Sun Mercury,,Venus,,Moon Jupiter,Ketu,,
Mars,,Saturn,Mercury Rahu,Sun,Venus,,Moon,Jupiter,Ketu,,
Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,,
,Saturn,Mercury Rahu,Sun,Venus,,,Moon Jupiter,Ketu,,,Mars
Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,,,Mars
Saturn,Rahu,Sun Mercury,Venus,,,Moon Jupiter,Ketu,,,Mars,
,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,,,Mars,Saturn
Rahu,Sun Mercury,Venus,,,Moon Jupiter,Ketu,,,,Mars,Saturn
Mercury Rahu,Sun,Venus,,,Moon Jupiter,Ketu,,,Mars,Saturn,
Sun Mercury,,Venus,,Moon Jupiter,Ketu,,,,Mars,Saturn,Rahu
Sun,Venus,,,Moon Jupiter,Ketu,,,Mars,,Saturn,Mercury Rahu
,Venus,,Moon Jupiter,,Ketu,,,Mars,Saturn,,Sun Mercury Rahu
Venus,,,Moon Jupiter,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun
,,Moon Jupiter,Ketu,,,,Mars,Saturn,Rahu,Sun Mercury,Venus
,Moon Jupiter,,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus
Jupiter,Moon,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus,
Moon Jupiter,Ketu,,,Mars,,Saturn,Rahu,Sun Mercury,Venus,,
,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter
Ketu,,,Mars,,Saturn,Mercury Rahu,Sun,Venus,,,Moon Jupiter
Ketu,,,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,
,,Mars,,Saturn,Mercury Rahu,Sun,Venus,,,Moon Jupiter,Ketu
,,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Jupiter,Moon,Ketu
,,Mars,Saturn,Rahu,Sun Mercury,Venus,,,Moon Jupiter,Ketu,
,Mars,Saturn,,Mercury Rahu,Sun,Venus,,Jupiter,Moon,Ketu,
,Mars,Saturn,Rahu,Sun Mercury,,Venus,,Moon Jupiter,Ketu,,
Mars,Saturn,,Mercury Rahu,Sun,Venus,,,Moon Jupiter,Ketu,,
Mars,Saturn,,Mercury Rahu,Sun,Venus,,Moon Jupiter,,Ketu,,
,Saturn,Mercury Rahu,Sun,Venus,,,Moon Jupiter,Ketu,,,Mars
Saturn,,Mercury Rahu,Sun,Venus,,Jupiter,Moon,Ketu,,,Mars
Saturn,Rahu,Sun Mercury,Venus,,,Moon Jupiter,Ketu,,,Mars,
,Mercury Rahu,Sun,Venus,,Jupiter,Moon,Ketu,,,Mars,Saturn
Rahu,Sun Mercury,Venus,,,Moon Jupiter,Ketu,,,,Mars,Saturn
Mercury Rahu,Sun,Venus,,Jupiter,Moon,Ketu,,,Mars,Saturn,
Sun Mercury,,Venus,,Moon Jupiter,Ketu,,,,Mars,Saturn,Rahu
Sun,Venus,,,Moon Jupiter,Ketu,,,Mars,,Saturn,Mercury Rahu
,Venus,,Jupiter,Moon Ketu,,,,Mars,Saturn,Rahu,Sun Mercury
Venus,,Jupiter,Moon,Ketu,,,Mars,Saturn,,Mercury Rahu,Sun
,,Moon Jupiter,Ketu,,,,Mars,Saturn,Rahu,Sun Mercury,Venus
