House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Moon Mars Saturn,,Sun Mercury Venus,Rahu,,,,Jupiter,,Ketu,
,Moon Mars Saturn,Mercury Venus,Sun Rahu,,,,,Jupiter,Ketu,,
Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,Jupiter,,Ketu,,
Moon Mars Saturn,Mercury,Sun Venus Rahu,,,,,Jupiter,Ketu,,,
Moon,Sun Mercury Venus,Rahu,,,,,Jupiter,Ketu,,,Mars Saturn
,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,,,,Moon Mars Saturn
Sun Mercury Venus,Rahu,,,,,Jupiter,Ketu,,,Mars Saturn,Moon
Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,,,,Moon Mars Saturn,
Rahu,,,,,Jupiter,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus
,,,,Jupiter,Ketu,,,,Moon Mars Saturn,,Sun Mercury Venus Rahu
,,,,Jupiter,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu
,,,Jupiter,Ketu,,,Mars,Moon Saturn,Mercury Venus,Sun Rahu,
,,Jupiter,Ketu,,,,Moon Mars Saturn,,Sun Mercury Venus Rahu,,
,,Jupiter,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,
,Jupiter,Ketu,,,,Moon Mars Saturn,Mercury Venus,Sun Rahu,,,
Jupiter,,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,
Jupiter,Ketu,,,Mars Saturn,Moon,Mercury Venus,Sun Rahu,,,,
,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,Jupiter
Ketu,,,,Moon Mars Saturn,Mercury Venus,Sun Rahu,,,,,Jupiter
Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,,Jupiter
,,,Moon Mars Saturn,,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu
,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,,Jupiter,Ketu
,,Mars Saturn,Moon,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,
,Mars Saturn,Moon,Mercury Venus,Sun Rahu,,,,,Jupiter,Ketu,
,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,Jupiter,,Ketu,
,Moon Mars Saturn,Mercury Venus,Sun Rahu,,,,,Jupiter,Ketu,,
Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,Jupiter,,Ketu,,
Moon Mars Saturn,,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,,,
Moon,Sun Mercury Venus,Rahu,,,,,Jupiter,Ketu,,,Mars Saturn
Moon,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,,,,Mars Saturn
Sun Mercury Venus,Rahu,,,,,Jupiter,Ketu,,,Mars Saturn,Moon
Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,,,,Mars Saturn,Moon
Rahu,,,,,Jupiter,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus
,,,,Jupiter,Ketu,,,,Mars Saturn,Moon,Sun Mercury Venus Rahu
,,,,Jupiter,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu
,,,Jupiter,Ketu,,,Mars Saturn,Moon,Mercury Venus,Sun Rahu,
,,Jupiter,Ketu,,,,Mars Saturn,Moon,Sun Mercury Venus Rahu,,
,Jupiter,,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,
,Jupiter,Ketu,,,Mars Saturn,,Moon Mercury Venus,Sun Rahu,,,
Jupiter,,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,
Jupiter,Ketu,,,Mars Saturn,,Moon Mercury Venus,Sun Rahu,,,,
,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,Jupiter
Ketu,,,,Mars Saturn,Moon Mercury Venus,Sun Rahu,,,,,Jupiter
Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,Jupiter,
,,,Mars Saturn,Moon,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu
,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,,Jupiter,Ketu
,,Mars Saturn,Moon,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,
,Mars Saturn,,Moon Mercury Venus,Sun Rahu,,,,,Jupiter,Ketu,
,Mars Saturn,Moon,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,,
Saturn,Mars,Moon Mercury Venus,Sun Rahu,,,,,Jupiter,Ketu,,
Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,Jupiter,,Ketu,,
Mars Saturn,Moon,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,,,
Moon,Sun Mercury Venus,Rahu,,,,,Jupiter,Ketu,,,Mars Saturn
Moon,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,,,,Mars Saturn
Sun Moon Mercury Venus,Rahu,,,,,Jupiter,Ketu,,,Mars Saturn,
Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,,,,Mars Saturn,Moon
Rahu,,,,,Jupiter,Ketu,,,Mars Saturn,,Sun Moon Mercury Venus
,,,,Jupiter,Ketu,,,,Mars Saturn,Moon,Sun Mercury Venus Rahu
,,,Jupiter,,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu
,,,Jupiter,Ketu,,,Mars Saturn,,Moon Mercury Venus,Sun Rahu,
,,Jupiter,Ketu,,,,Mars Saturn,Moon,Sun Mercury Venus Rahu,,
,Jupiter,,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,
,Jupiter,Ketu,,,Mars Saturn,,Moon Mercury Venus,Sun Rahu,,,
Jupiter,Ketu,,,,Mars Saturn,Moon,Sun Mercury Venus Rahu,,,,
Jupiter,Ketu,,,Mars Saturn,,Moon Mercury Venus,Sun Rahu,,,,
,Ketu,,,Mars Saturn,Moon,Sun Mercury Venus,Rahu,,,,Jupiter
Ketu,,,,Mars Saturn,Moon Mercury Venus,Sun Rahu,,,,,Jupiter
Ketu,,,Mars Saturn,,Sun Moon Mercury Venus,Rahu,,,,Jupiter,
,,,Mars Saturn,Moon,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu
,,Mars Saturn,,Sun Moon Mercury Venus,Rahu,,,,,Jupiter,Ketu
,,Mars Saturn,Moon,Sun Mercury Venus Rahu,,,,,Jupiter,Ketu,
,Mars Saturn,,Moon Mercury Venus,Sun Rahu,,,,,Jupiter,Ketu,
,Mars Saturn,,Sun Moon Mercury Venus Rahu,,,,,Jupiter,Ketu,,
Mars Saturn,,Moon Mercury Venus,Sun Rahu,,,,,Jupiter,Ketu,,
Mars Saturn,,Sun Moon Mercury Venus,Rahu,,,,Jupiter,,Ketu,,
