House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Venus Mars Saturn Ketu,Sun Mercury,,,Moon Jupiter,,Rahu,,,
,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,Moon,,Rahu,,,
,Venus Mars Saturn Ketu,Sun Mercury,,,Moon Jupiter,,Rahu,,,,
Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter,Moon,,Rahu,,,,
Venus Saturn,Sun Mercury Mars Ketu,,,Jupiter,Moon,,Rahu,,,,
Mars Saturn Ketu,Sun Mercury,,Jupiter,Moon,,Rahu,,,,,Venus
Sun Mercury Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,,,,,Venus
Sun Mercury,,,Moon Jupiter,,Rahu,,,,,,Venus Mars Saturn Ketu
,,Jupiter,Moon,,Rahu,,,,,Venus,Sun Mercury Mars Saturn Ketu
,Jupiter,Moon,,Rahu,,,,,Venus,Mars Saturn Ketu,Sun Mercury
,Jupiter,Moon,,Rahu,,,,,Venus Saturn,Sun Mercury Mars Ketu,
Jupiter,Moon,,Rahu,,,,,Venus,Mercury Mars Saturn Ketu,Sun,
Moon,,Rahu,,,,,Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter
Moon,,Rahu,,,,,Venus Mars Saturn,Sun Mercury Ketu,,,Jupiter
,Rahu,,,,,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,Moon
Rahu,,,,,,Venus Mars Saturn Ketu,Sun Mercury,,,Moon Jupiter,
Rahu,,,,,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,Moon,
,,,,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon,Rahu
,,,,Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter,Moon,,Rahu
,,,,Venus Mars Saturn,Sun Mercury Ketu,,,Jupiter,Moon,,Rahu
,,,Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter,Moon,,Rahu,
,,,Venus,Sun Mercury Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,
,,,Venus Mars Saturn Ketu,Sun Mercury,,,Moon Jupiter,,Rahu,,
,,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,Moon,,Rahu,,
,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon,Rahu,,,
,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,Moon,,Rahu,,,
,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon,Rahu,,,,
Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter,Moon,,Rahu,,,,
Venus Saturn,Sun Mercury Mars Ketu,,,Jupiter,Moon,,Rahu,,,,
Mars Saturn Ketu,Sun Mercury,,Jupiter,,Moon,Rahu,,,,,Venus
Sun Mercury Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,,,,,Venus
Sun Mercury,,,Jupiter,Moon,Rahu,,,,,,Venus Mars Saturn Ketu
,,Jupiter,Moon,,Rahu,,,,,Venus,Sun Mercury Mars Saturn Ketu
,Jupiter,,Moon,Rahu,,,,,Venus,Mars Saturn Ketu,Sun Mercury
,Jupiter,Moon,,Rahu,,,,,Venus Saturn,Sun Mercury Mars Ketu,
Jupiter,Moon,,Rahu,,,,,Venus,Mercury Mars Saturn Ketu,Sun,
,Moon,Rahu,,,,,Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter
Moon,Rahu,,,,,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter
,Rahu,,,,,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,Moon
Rahu,,,,,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon
Rahu,,,,,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,Moon,
,,,,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon,Rahu
,,,,Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter,,Moon,Rahu
,,,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon,Rahu,
,,,Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter,,Moon,Rahu,
,,,Venus Saturn,Sun Mercury Mars Ketu,,,Jupiter,Moon,,Rahu,
,,,Venus Mars Saturn Ketu,Sun Mercury,,Jupiter,,Moon,Rahu,,
,,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,,Moon,Rahu,,
,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon,Rahu,,,
,Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter,,Moon,Rahu,,,
,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon,Rahu,,,,
Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter,,Moon,Rahu,,,,
Venus Saturn,Sun Mercury Mars Ketu,,,Jupiter,Moon,,Rahu,,,,
Mars Saturn Ketu,Sun Mercury,,Jupiter,,Moon,Rahu,,,,,Venus
Sun Mercury Mars Saturn Ketu,,,Jupiter,,Moon,Rahu,,,,,Venus
Sun Mercury,,,Jupiter,Moon,Rahu,,,,,,Venus Mars Saturn Ketu
,,Jupiter,,Moon,Rahu,,,,,Venus,Sun Mercury Mars Saturn Ketu
,Jupiter,,Moon,Rahu,,,,,Venus,Mars Saturn Ketu,Sun Mercury
,Jupiter,Moon,Rahu,,,,,,Venus Saturn Ketu,Sun Mercury Mars,
Jupiter,,Moon,Rahu,,,,,Venus,Mercury Mars Saturn Ketu,Sun,
,Moon,Rahu,,,,,Venus,Mars Saturn Ketu,Sun Mercury,,Jupiter
Moon,Rahu,,,,,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter
Moon,Rahu,,,,,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,
Rahu,,,,,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon
Rahu,,,,,Venus,Mercury Mars Saturn Ketu,Sun,,Jupiter,,Moon
,,,,,Venus Mars Saturn Ketu,Sun Mercury,,,Jupiter,Moon,Rahu
