House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Moon Jupiter Rahu,Mars,Venus Saturn,Sun,Mercury,,Ketu,,,,,
Mars,Venus,Saturn,Sun Mercury,,Ketu,,,,,,Moon Jupiter Rahu
Mars,Venus Saturn,Sun,Mercury,,Ketu,,,,,,Moon Jupiter Rahu
Venus,Saturn,Sun Mercury,,Ketu,,,,,,Moon Jupiter Rahu,Mars
Venus Saturn,Sun,Mercury,,Ketu,,,,,,Moon Jupiter Rahu,Mars
Venus Saturn,Sun,Mercury,Ketu,,,,,,Moon Jupiter Rahu,,Mars
Sun,Mercury,,Ketu,,,,,,Moon Jupiter Rahu,Mars,Venus Saturn
Sun,Mercury,,Ketu,,,,,Jupiter,Moon Rahu,Mars,Venus Saturn
Mercury,,Ketu,,,,,,Moon Jupiter Rahu,Mars,Venus,Sun Saturn
Mercury,Ketu,,,,,,Jupiter Rahu,Moon,Mars,Venus Saturn,Sun
,Ketu,,,,,,Moon Jupiter Rahu,Mars,Venus Saturn,Sun,Mercury
Ketu,,,,,,Moon Jupiter Rahu,Mars,Venus,Saturn,Sun Mercury,
,,,,,Jupiter Rahu,Moon,Mars,Venus Saturn,Sun,Mercury,Ketu
,,,,,Moon Jupiter Rahu,Mars,Venus Saturn,Sun,Mercury,,Ketu
,,,,Moon Jupiter Rahu,Mars,Venus,Saturn,Sun Mercury,,Ketu,
,,,Jupiter,Moon Rahu,Mars,Venus Saturn,Sun,Mercury,,Ketu,
,,,Moon Jupiter Rahu,Mars,Venus,Saturn,Sun Mercury,,Ketu,,
,,,Moon Jupiter Rahu,Mars,Venus Saturn,Sun,Mercury,,Ketu,,
,,Moon Jupiter Rahu,Mars,Venus,Saturn,Sun Mercury,,Ketu,,,
,,Moon Jupiter Rahu,Mars,Venus Saturn,Sun,Mercury,,Ketu,,,
,Jupiter Rahu,Moon Mars,,Venus Saturn,Sun Mercury,,Ketu,,,,
,Moon Jupiter Rahu,Mars,Venus Saturn,Sun,Mercury,,Ketu,,,,
Jupiter Rahu,Moon,Mars,Venus Saturn,Sun,Mercury,Ketu,,,,,
Moon Jupiter Rahu,Mars,Venus,Saturn,Sun Mercury,,Ketu,,,,,
Moon Rahu,Mars,Venus Saturn,Sun,Mercury,,Ketu,,,,,Jupiter
Mars,Venus,Saturn,Sun Mercury,,Ketu,,,,,,Moon Jupiter Rahu
Mars,Venus Saturn,Sun,Mercury,,Ketu,,,,,,Moon Jupiter Rahu
,Venus Saturn,Sun Mercury,,Ketu,,,,,,Jupiter Rahu,Moon Mars
Venus Saturn,Sun,Mercury,,Ketu,,,,,,Moon Jupiter Rahu,Mars
