House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Rahu,Venus Jupiter,Sun Moon Mercury,,Saturn,,Ketu,,,,Mars
,Venus Jupiter Rahu,Moon,Sun Mercury,,Saturn,,Ketu,,,Mars,
Rahu,Venus Jupiter,Sun Moon,Mercury,Saturn,,Ketu,,,,Mars,
Venus Rahu,Moon Jupiter,Sun Mercury,,Saturn,,Ketu,,,,Mars,
Venus Jupiter,Sun Moon,Mercury,Saturn,,Ketu,,,,Mars,,Rahu
Jupiter,Sun Moon Mercury,,Saturn,,Ketu,,,,Mars,,Venus Rahu
Sun Moon,Mercury,Saturn,,,Ketu,,,Mars,,,Venus Jupiter Rahu
Sun Moon Mercury,,Saturn,,Ketu,,,,Mars,,Venus Rahu,Jupiter
Mercury,Saturn,,,Ketu,,,Mars,,,Venus Jupiter Rahu,Sun Moon
,Saturn,,Ketu,,,,Mars,,Venus Rahu,Jupiter,Sun Moon Mercury
Saturn,,Ketu,,,,Mars,,Rahu,Venus Jupiter,Sun Moon,Mercury
Saturn,,Ketu,,,Mars,,,Venus Jupiter Rahu,Moon,Sun Mercury,
,Ketu,,,,Mars,,Venus Rahu,Jupiter,Sun Moon Mercury,,Saturn
Ketu,,,,Mars,,Rahu,Venus Jupiter,Sun Moon,Mercury,Saturn,
Ketu,,,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,,Saturn,
,,,Mars,,Rahu,Venus Jupiter,Sun Moon Mercury,,Saturn,,Ketu
,,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,Saturn,,,Ketu
,,Mars,,Rahu,Venus Jupiter,Sun Moon Mercury,,Saturn,,Ketu,
,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,,Saturn,,Ketu,
,Mars,,Rahu,Venus Jupiter,Sun Moon,Mercury,Saturn,,Ketu,,
,Mars,,Venus Rahu,Jupiter,Sun Moon Mercury,,Saturn,,Ketu,,
Mars,,Rahu,Venus Jupiter,Sun Moon,Mercury,Saturn,,Ketu,,,
Mars,,Venus Rahu,Jupiter,Sun Moon Mercury,,Saturn,,Ketu,,,
,,Venus Jupiter Rahu,,Sun Moon Mercury,Saturn,,,Ketu,,,Mars
,Rahu,Venus Jupiter,Sun Moon Mercury,,Saturn,,Ketu,,,,Mars
,Venus Jupiter Rahu,,Sun Moon Mercury,,Saturn,,Ketu,,,Mars,
Rahu,Venus Jupiter,Sun Moon,Mercury,Saturn,,Ketu,,,,Mars,
Venus Rahu,Jupiter,Sun Moon Mercury,,Saturn,,Ketu,,,Mars,,
Venus Jupiter,Sun,Moon Mercury,Saturn,,Ketu,,,,Mars,,Rahu
Jupiter,Sun Moon Mercury,,Saturn,,Ketu,,,,Mars,,Venus Rahu
Sun,Moon Mercury,Saturn,,Ketu,,,,Mars,,Rahu,Venus Jupiter
Sun Moon Mercury,,Saturn,,Ketu,,,,Mars,,Venus Rahu,Jupiter
Moon Mercury,Saturn,,Ketu,,,,Mars,,Rahu,Venus Jupiter,Sun
,Saturn,,Ketu,,,,Mars,,Venus Rahu,Jupiter,Sun Moon Mercury
Saturn,,Ketu,,,,Mars,,Rahu,Venus Jupiter,Sun,Moon Mercury
,,Ketu,,,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,Saturn
,Ketu,,,,Mars,,Venus Rahu,Jupiter,Sun Moon Mercury,,Saturn
Ketu,,,,Mars,,Rahu,Venus Jupiter,Sun,Moon Mercury,Saturn,
Ketu,,,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,Saturn,,
,,,Mars,,Rahu,Venus Jupiter,Sun Moon Mercury,,Saturn,,Ketu
,,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,Saturn,,,Ketu
,,Mars,,Rahu,Venus Jupiter,Sun Mercury,Moon,Saturn,,Ketu,
,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,,Saturn,,Ketu,
,Mars,,Rahu,Venus Jupiter,Sun,Moon Mercury,Saturn,,Ketu,,
,Mars,,Venus Rahu,Jupiter,Sun Moon Mercury,,Saturn,,Ketu,,
Mars,,Rahu,Venus Jupiter,Sun,Moon Mercury,Saturn,,Ketu,,,
Mars,,Venus Rahu,Jupiter,Sun Mercury,Moon,Saturn,,Ketu,,,
,,Venus Jupiter Rahu,,Sun Moon Mercury,Saturn,,,Ketu,,,Mars
,Rahu,Venus Jupiter,Sun Mercury,Moon,Saturn,,Ketu,,,,Mars
,Venus Jupiter Rahu,,Sun Moon Mercury,,Saturn,,Ketu,,,Mars,
Rahu,Venus Jupiter,Sun,Moon Mercury,Saturn,,Ketu,,,,Mars,
Venus Rahu,Jupiter,Sun Moon Mercury,,Saturn,,Ketu,,,Mars,,
Venus Jupiter,Sun,Moon Mercury,Saturn,,Ketu,,,,Mars,,Rahu
Jupiter,Sun Mercury,Moon,Saturn,,Ketu,,,,Mars,,Venus Rahu
Sun,Moon Mercury,Saturn,,Ketu,,,,Mars,,Rahu,Venus Jupiter
Sun Mercury,Moon,Saturn,,Ketu,,,,Mars,,Venus Rahu,Jupiter
Moon Mercury,Saturn,,Ketu,,,,Mars,,Rahu,Venus Jupiter,Sun
Moon,Saturn,,Ketu,,,,Mars,,Venus Rahu,Jupiter,Sun Mercury
Saturn,,Ketu,,,,Mars,,Rahu,Venus Jupiter,Sun,Moon Mercury
,,Ketu,,,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,Saturn
,Ketu,,,,Mars,,Venus Rahu,Jupiter,Sun Mercury,Moon,Saturn
Ketu,,,,Mars,,Rahu,Venus Jupiter,Sun,Moon Mercury,Saturn,
Ketu,,,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,Saturn,,
,,,Mars,,Rahu,Venus Jupiter,Sun Mercury,Moon,Saturn,,Ketu
,,Mars,,,Venus Jupiter Rahu,,Sun Moon Mercury,Saturn,,,Ketu
,,Mars,,Rahu,Venus Jupiter,Sun,Moon Mercury,Saturn,,Ketu,
,Mars,,,Venus Jupiter Rahu,,Sun Mercury,Moon,Saturn,,Ketu,
