House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Mars,,,Sun Mercury Venus,Moon Ketu,Jupiter,,,,Saturn,Rahu,
Mars,,Venus,Sun Mercury Ketu,Moon Jupiter,,,,,Saturn Rahu,,
,,Sun Mercury Venus,Ketu,Moon Jupiter,,,,,Saturn Rahu,,Mars
,Venus,Sun Mercury,Moon Jupiter Ketu,,,,,Saturn,Rahu,,Mars
,Sun Mercury Venus,Ketu,Moon Jupiter,,,,,Saturn Rahu,,Mars,
Venus,Sun Mercury,Moon Jupiter Ketu,,,,,Saturn,Rahu,,Mars,
Sun Venus,Mercury Ketu,Moon Jupiter,,,,,Saturn Rahu,,,Mars,
Sun Mercury,Jupiter Ketu,Moon,,,,Saturn,Rahu,,Mars,,Venus
Mercury Ketu,Moon Jupiter,,,,,Saturn Rahu,,,Mars,,Sun Venus
Moon Jupiter Ketu,,,,,Saturn,Rahu,,Mars,,Venus,Sun Mercury
Moon Jupiter,,,,,Saturn Rahu,,Mars,,,Sun Mercury Venus,Ketu
,,,,Saturn Rahu,,,Mars,,Venus,Sun Mercury Ketu,Moon Jupiter
,,,Saturn,Rahu,,Mars,,Venus,Sun Mercury,Jupiter Ketu,Moon
,,,Saturn Rahu,,Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,
,,Saturn Rahu,,,Mars,,Venus,Sun Mercury Ketu,Moon Jupiter,,
,Saturn,Rahu,,Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,,
,Saturn Rahu,,,Mars,,Venus,Sun Mercury Ketu,Moon Jupiter,,,
Saturn,Rahu,,Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,,,
Saturn Rahu,,,Mars,,Venus,Sun Mercury Ketu,Moon Jupiter,,,,
Saturn Rahu,,Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,,,,
Rahu,,Mars,,Venus,Sun Mercury,Jupiter Ketu,Moon,,,,Saturn
,Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,,,,,Saturn Rahu
,Mars,,Venus,Sun Mercury,Jupiter Ketu,Moon,,,,Saturn,Rahu
,Mars,,Venus,Sun Mercury Ketu,Moon Jupiter,,,,,Saturn Rahu,
Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,,,,Saturn,Rahu,
Mars,,Venus,Sun Mercury Ketu,Jupiter,Moon,,,,Saturn Rahu,,
,,Sun Mercury Venus,Ketu,Moon Jupiter,,,,Saturn,Rahu,,Mars
,Venus,Sun Mercury,Jupiter Ketu,Moon,,,,Saturn,Rahu,,Mars
,Sun Mercury Venus,Ketu,Moon Jupiter,,,,,Saturn Rahu,,Mars,
Venus,Sun Mercury,Jupiter Ketu,Moon,,,,Saturn,Rahu,,Mars,
Sun Venus,Mercury Ketu,Moon Jupiter,,,,,Saturn Rahu,,,Mars,
Sun Mercury Venus,Jupiter Ketu,Moon,,,,Saturn,Rahu,,Mars,,
Mercury Ketu,Moon Jupiter,,,,,Saturn Rahu,,,Mars,,Sun Venus
Jupiter Ketu,Moon,,,,Saturn,Rahu,,Mars,,Venus,Sun Mercury
Moon Jupiter,,,,,Saturn Rahu,,Mars,,,Sun Mercury Venus,Ketu
Moon,,,,Saturn Rahu,,,Mars,,Venus,Sun Mercury Ketu,Jupiter
,,,Saturn,Rahu,,Mars,,Venus,Sun Mercury,Jupiter Ketu,Moon
,,Saturn,Rahu,,Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,
,,Saturn Rahu,,,Mars,,Venus,Sun Mercury Ketu,Jupiter,Moon,
,Saturn,Rahu,,Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,,
,Saturn Rahu,,,Mars,,Venus,Sun Mercury Ketu,Jupiter,Moon,,
Saturn,Rahu,,Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,,,
Saturn Rahu,,,Mars,,Venus,Sun Mercury Ketu,Jupiter,Moon,,,
Saturn Rahu,,Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,,,,
Rahu,,Mars,,Venus,Sun Mercury,Jupiter Ketu,Moon,,,,Saturn
,Mars,,,Sun Venus,Mercury Ketu,Jupiter,Moon,,,,Saturn Rahu
,Mars,,Venus,Sun Mercury,Jupiter Ketu,Moon,,,,Saturn,Rahu
,Mars,,Venus,Sun Mercury Ketu,Jupiter,Moon,,,,Saturn Rahu,
Mars,,,Sun Mercury Venus,Ketu,Moon Jupiter,,,,Saturn,Rahu,
Mars,,Venus,Sun Mercury Ketu,Jupiter,Moon,,,,Saturn Rahu,,
,,Sun Mercury Venus,Ketu,Jupiter,Moon,,,Saturn,Rahu,,Mars
