House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Rahu,Mercury Venus,Sun,Saturn,,Mars,Ketu,,,Moon,Jupiter
,Venus Rahu,Mercury,Sun,Saturn,Mars,,Ketu,,,Moon Jupiter,
Rahu,Mercury Venus,Sun,Saturn,,Mars,Ketu,,,,Moon Jupiter,
Venus Rahu,Mercury,Sun,Saturn,,Mars,Ketu,,,Moon,Jupiter,
Venus,Sun Mercury,Saturn,,Mars,Ketu,,,,Moon Jupiter,,Rahu
Mercury,Sun,Saturn,,Mars,Ketu,,,Moon,Jupiter,,Venus Rahu
Sun Mercury,Saturn,,Mars,Ketu,,,,Moon Jupiter,,Rahu,Venus
Sun,Saturn,,Mars,Ketu,,,Moon,Jupiter,,Venus Rahu,Mercury
Saturn,,Mars,Ketu,,,,Moon Jupiter,,Rahu,Venus,Sun Mercury
Saturn,,Mars,Ketu,,,Moon,Jupiter,,Venus Rahu,Mercury,Sun
,Mars,Ketu,,,,Moon Jupiter,,Rahu,Venus,Sun Mercury,Saturn
Mars,,Ketu,,,Moon Jupiter,,,Venus Rahu,Mercury,Sun,Saturn
Mars,Ketu,,,Moon,Jupiter,,Venus Rahu,Mercury,Sun,Saturn,
Ketu,,,,Moon Jupiter,,Rahu,Mercury Venus,Sun,Saturn,,Mars
Ketu,,,Moon Jupiter,,,Venus Rahu,Mercury,Sun,Saturn,Mars,
,,,Moon Jupiter,,Rahu,Mercury Venus,Sun,Saturn,,Mars,Ketu
,,Moon Jupiter,,Rahu,Venus,Mercury,Sun Saturn,,Mars,Ketu,
,,Moon Jupiter,,Rahu,Mercury Venus,Sun,Saturn,,Mars,Ketu,
,Moon,Jupiter,,Venus Rahu,Mercury,Sun,Saturn,,Mars,Ketu,
,Moon Jupiter,,Rahu,Venus,Sun Mercury,Saturn,,Mars,Ketu,,
,Moon Jupiter,,Venus Rahu,Mercury,Sun,Saturn,,Mars,Ketu,,
Moon Jupiter,,Rahu,Venus,Sun Mercury,Saturn,,Mars,Ketu,,,
