House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Rahu,Mercury,Sun,Venus,,Mars Jupiter,Saturn Ketu,,,,Moon
Rahu,,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,,,,,Moon
Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,,Moon
,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu
,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu
Mercury,Sun,Venus,,Mars Jupiter Saturn Ketu,,,,,Moon,Rahu,
Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu,
Sun,Venus,,Mars Jupiter Saturn,Ketu,,,,Moon,,Rahu,Mercury
Venus,,Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu,,Sun Mercury
Venus,,Mars Jupiter Saturn Ketu,,,,,Moon,Rahu,,Mercury,Sun
,Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu,,Sun Mercury,Venus
Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu,,Mercury,Sun,Venus
Mars Jupiter Saturn Ketu,,,,,Moon,Rahu,,Mercury,Sun,Venus,
Saturn Ketu,,,,,Moon,Rahu,,Sun Mercury,Venus,,Mars Jupiter
,,,,Moon,Rahu,,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu
,,,,Moon,Rahu,Mercury,Sun,Venus,,Mars Jupiter,Saturn Ketu
,,,Moon,Rahu,,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,
,,,Moon,Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,
,,Moon,Rahu,,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,,
,,Moon,Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,
,,Moon Rahu,,Mercury,Sun,Venus,Mars,Jupiter Saturn Ketu,,,
,Moon,Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,
,Moon Rahu,,Mercury,Sun,Venus,,Mars Jupiter Saturn Ketu,,,,
Moon,Rahu,,Mercury,Sun Venus,,Mars Jupiter,Saturn Ketu,,,,
Moon,Rahu,Mercury,Sun,Venus,,Mars Jupiter,Saturn Ketu,,,,
Rahu,,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,,,,,Moon
Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,,Moon
,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,,,,,,Moon Rahu
,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu
Mercury,Sun,Venus,,Mars Jupiter Saturn Ketu,,,,,,Moon Rahu,
Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu,
Sun,Venus,,Mars Jupiter Saturn Ketu,,,,,,Moon Rahu,,Mercury
Venus,,Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu,,Sun Mercury
Venus,,Mars Jupiter Saturn Ketu,,,,,,Moon Rahu,,Mercury,Sun
,Mars Jupiter,Saturn Ketu,,,,,Moon,Rahu,,Sun Mercury,Venus
Mars Jupiter,Saturn Ketu,,,,,,Moon Rahu,,Mercury,Sun,Venus
Mars Jupiter Saturn Ketu,,,,,,Moon Rahu,,Mercury,Sun,Venus,
Saturn Ketu,,,,,Moon,Rahu,,Sun Mercury,Venus,,Mars Jupiter
,,,,,Moon Rahu,,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu
,,,,Moon,Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu
,,,,Moon Rahu,,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,
,,,Moon,Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,
,,,Moon Rahu,,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,,
,,Moon,Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,
,,Moon Rahu,,Mercury,Sun,Venus,Mars,Jupiter Saturn Ketu,,,
,,Moon Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,
,Moon Rahu,,Mercury,Sun,Venus,,Mars Jupiter Saturn Ketu,,,,
,Moon Rahu,,Mercury,Sun Venus,,Mars Jupiter,Saturn Ketu,,,,
Moon,Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,
Moon Rahu,,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,,,,,
Rahu,,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,,Moon
,Mercury,Sun,Venus,Mars Jupiter,Saturn Ketu,,,,,,Moon Rahu
,Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,,,Moon Rahu
Mercury,Sun,Venus,,Mars Jupiter Saturn Ketu,,,,,,Moon Rahu,
Sun Mercury,Venus,,Mars Jupiter,Saturn Ketu,,,,,,Moon Rahu,
Sun,Venus,,Mars Jupiter Saturn Ketu,,,,,,Moon Rahu,,Mercury
Venus,,Mars Jupiter,Saturn Ketu,,,,,,Moon Rahu,,Sun Mercury
Venus,,Mars Jupiter Saturn Ketu,,,,,,Moon Rahu,,Mercury,Sun
