House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Saturn,,Moon Mercury Venus,Sun Mars Rahu,,,Jupiter,,,Ketu,,
Saturn,Moon Venus,Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,,
,Moon Venus,Sun Mercury Mars Rahu,,,Jupiter,,,Ketu,,,Saturn
Moon Venus,Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,,,Saturn
Moon Venus,Sun Mercury Rahu,Mars,,Jupiter,,,Ketu,,,,Saturn
Moon Mercury,Sun Mars Rahu,,Jupiter,,,,Ketu,,,Saturn,Venus
Sun Mercury Rahu,Mars,,Jupiter,,,Ketu,,,,Saturn,Moon Venus
Sun Mars Rahu,,,Jupiter,,,Ketu,,,Saturn,Venus,Moon Mercury
Mars,,Jupiter,,,Ketu,,,,Saturn,Moon Venus,Sun Mercury Rahu
,Jupiter,,,,Ketu,,,Saturn,Venus,Moon Mercury,Sun Mars Rahu
,Jupiter,,,Ketu,,,Saturn,,Moon Venus,Sun Mercury Rahu,Mars
Jupiter,,,Ketu,,,,Saturn,Moon Venus,Mercury Rahu,Sun Mars,
,,,Ketu,,,Saturn,Venus,Moon Mercury,Sun Mars Rahu,,Jupiter
,,Ketu,,,Saturn,,Moon Venus,Sun Mercury Mars Rahu,,,Jupiter
,Ketu,,,,Saturn,Moon Venus,Mercury Rahu,Sun Mars,,Jupiter,
,Ketu,,,Saturn,,Moon Mercury Venus,Sun Mars Rahu,,,Jupiter,
Ketu,,,,Saturn,Moon Venus,Mercury Rahu,Sun Mars,,Jupiter,,
Ketu,,,Saturn,,Moon Mercury Venus,Sun Mars Rahu,,,Jupiter,,
,,,Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu
,,Saturn,,Moon Venus,Sun Mercury Rahu,Mars,,Jupiter,,,Ketu
,,Saturn,Venus,Moon Mercury,Sun Mars Rahu,,Jupiter,,,,Ketu
,,Saturn,Moon Venus,Sun Mercury Rahu,Mars,,Jupiter,,,Ketu,
,Saturn,Venus,Moon Mercury,Sun Mars Rahu,,Jupiter,,,,Ketu,
,Saturn,Moon Venus,Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,
Saturn,,Moon Mercury Venus,Sun Mars Rahu,,,Jupiter,,,Ketu,,
Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,,
,Moon Mercury Venus,Sun Mars Rahu,,,Jupiter,,,Ketu,,,Saturn
Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,,,Saturn
Moon Venus,Sun Mercury Rahu,Mars,,Jupiter,,,Ketu,,,,Saturn
Moon Mercury,Sun Mars Rahu,,Jupiter,,,,Ketu,,,Saturn,Venus
Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu,,,,Saturn,Venus
Sun Mars Rahu,,,Jupiter,,,Ketu,,,Saturn,Venus,Moon Mercury
Mars,,Jupiter,,,Ketu,,,,Saturn,Venus,Sun Moon Mercury Rahu
,Jupiter,,,,Ketu,,,Saturn,Venus,Moon Mercury,Sun Mars Rahu
,Jupiter,,,Ketu,,,Saturn,,Moon Venus,Sun Mercury Rahu,Mars
Jupiter,,,Ketu,,,,Saturn,Venus,Moon Mercury Rahu,Sun Mars,
,,,Ketu,,,Saturn,Venus,Moon Mercury,Sun Mars Rahu,,Jupiter
,,Ketu,,,Saturn,,Moon Venus,Sun Mercury Mars Rahu,,,Jupiter
,Ketu,,,,Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,
,Ketu,,,Saturn,,Moon Mercury Venus,Sun Mars Rahu,,,Jupiter,
Ketu,,,,Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,
Ketu,,,Saturn,,Moon Mercury Venus,Sun Mars Rahu,,,Jupiter,,
,,,Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu
,,Saturn,,Venus,Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu
,,Saturn,Venus,Moon Mercury,Sun Mars Rahu,,Jupiter,,,,Ketu
,,Saturn,Venus,Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu,
,Saturn,Venus,Moon Mercury,Sun Mars Rahu,,Jupiter,,,,Ketu,
,Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,
Saturn,,Moon Mercury Venus,Sun Mars Rahu,,,Jupiter,,,Ketu,,
Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,,
,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter,,,Ketu,,,Saturn
Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,,,Saturn
Venus,Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu,,,Saturn,
Moon Mercury,Sun Mars Rahu,,Jupiter,,,,Ketu,,,Saturn,Venus
Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu,,,,Saturn,Venus
Sun Mars Rahu,,Jupiter,,,,Ketu,,,Saturn,Venus,Moon Mercury
Mars,,Jupiter,,,Ketu,,,,Saturn,Venus,Sun Moon Mercury Rahu
,Jupiter,,,,Ketu,,,Saturn,Venus,Moon Mercury,Sun Mars Rahu
,Jupiter,,,Ketu,,,Saturn,,Venus,Sun Moon Mercury Rahu,Mars
Jupiter,,,Ketu,,,,Saturn,Venus,Moon Mercury Rahu,Sun Mars,
,,,Ketu,,,Saturn,Venus,Moon Mercury,Sun Mars Rahu,,Jupiter
,,Ketu,,,Saturn,,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter
,Ketu,,,,Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,
,Ketu,,,Saturn,,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter,
Ketu,,,,Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,
Ketu,,,Saturn,,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter,,
,,,Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu
,,Saturn,,Venus,Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu
,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,
,,Saturn,Venus,Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu,
,Saturn,Venus,Mercury,Sun Moon Mars Rahu,,Jupiter,,,,Ketu,
,Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,
Saturn,,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter,,,Ketu,,
Saturn,Venus,Moon Mercury Rahu,Sun Mars,,Jupiter,,,Ketu,,,
,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter,,,Ketu,,,Saturn
Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,,,,Saturn
Venus,Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu,,,Saturn,
Mercury,Sun Moon Mars Rahu,,Jupiter,,,,Ketu,,,Saturn,Venus
Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu,,,,Saturn,Venus
Sun Moon Mars Rahu,,Jupiter,,,,Ketu,,,Saturn,Venus,Mercury
Mars,,Jupiter,,,Ketu,,,,Saturn,Venus,Sun Moon Mercury Rahu
,Jupiter,,,,Ketu,,,Saturn,Venus,Mercury,Sun Moon Mars Rahu
,Jupiter,,,Ketu,,,Saturn,,Venus,Sun Moon Mercury Rahu,Mars
Jupiter,,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,
,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter
,,Ketu,,,Saturn,,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter
,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,
,Ketu,,,Saturn,,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter,
Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,
Ketu,,,Saturn,,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter,,
,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu
,,Saturn,,Venus,Sun Moon Mercury Rahu,Mars,,Jupiter,,,Ketu
,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,
,,Saturn,Venus,Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu,
,Saturn,Venus,Mercury,Sun Moon Mars Rahu,,Jupiter,,,,Ketu,
,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,,
Saturn,,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter,,,Ketu,,
Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,,,
,Mercury Venus,Sun Moon Mars Rahu,,,Jupiter,,,Ketu,,,Saturn
Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,,,,Saturn
Venus,Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu,,,Saturn,
Mercury,Sun Moon Mars Rahu,,Jupiter,,,,Ketu,,,Saturn,Venus
Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu,,,,Saturn,Venus
Sun Moon Mars Rahu,,Jupiter,,,,Ketu,,,Saturn,Venus,Mercury
Moon Mars,,Jupiter,,,Ketu,,,,Saturn,Venus,Sun Mercury Rahu
,Jupiter,,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars
,Jupiter,,,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon
Jupiter,,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,
,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter
,,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon,,Jupiter
,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,
,Ketu,,,Saturn,,Mercury Venus,Sun Moon Mars Rahu,,Jupiter,,
Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,
Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon,,Jupiter,,
,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu
,,Saturn,,Venus,Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu
,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,
,Saturn,,Venus,Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu,
,Saturn,Venus,Mercury,Sun Moon Mars Rahu,,Jupiter,,,,Ketu,
,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,,
Saturn,,Mercury Venus,Sun Mars Rahu,Moon,Jupiter,,,,Ketu,,
Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,,,
,Mercury Venus,Sun Mars Rahu,Moon,,Jupiter,,,Ketu,,,Saturn
Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,,,,Saturn
Venus,Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu,,,Saturn,
Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,,,Saturn,Venus
Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu,,,,Saturn,Venus
Sun Mars Rahu,Moon,Jupiter,,,,Ketu,,,Saturn,Venus,Mercury
Moon Mars,,Jupiter,,,Ketu,,,,Saturn,Venus,Sun Mercury Rahu
Moon,Jupiter,,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars
,Jupiter,,,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon
Jupiter,,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,
,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter
,,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon,,Jupiter
,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,
,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon,Jupiter,,
Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,
Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon,,Jupiter,,
,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu
,,Saturn,,Venus,Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu
,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,
,Saturn,,Venus,Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu,
,Saturn,Venus,Mercury,Sun Mars Rahu,Moon,Jupiter,,,,Ketu,
,Saturn,Venus,Mercury Rahu,Sun Moon Mars,,Jupiter,,,Ketu,,
Saturn,,Mercury Venus,Sun Mars Rahu,Moon,Jupiter,,,,Ketu,,
Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,,
,Mercury Venus,Sun Mars Rahu,Moon,,Jupiter,,,Ketu,,,Saturn
Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,,,Saturn
Venus,Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu,,,Saturn,
Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,,,Saturn,Venus
Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu,,,Saturn,,Venus
Sun Mars Rahu,Moon,Jupiter,,,,Ketu,,,Saturn,Venus,Mercury
Mars,Moon,Jupiter,,,Ketu,,,Saturn,,Venus,Sun Mercury Rahu
Moon,Jupiter,,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars
,Jupiter,,,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon
Jupiter,,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon
,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter
,,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon,,Jupiter
,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,
,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon,Jupiter,,
Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,
Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,Moon,,Jupiter,,
,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu
,,Saturn,,Venus,Sun Mercury Rahu,Moon Mars,,Jupiter,,,Ketu
,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,
,Saturn,,Venus,Sun Mercury Rahu,Mars,Moon,Jupiter,,,Ketu,
,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,
,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,
Saturn,,Mercury Venus,Sun Mars Rahu,Moon,Jupiter,,,,Ketu,,
Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,,
,Mercury Venus,Sun Mars Rahu,,Moon,Jupiter,,,Ketu,,,Saturn
Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,,,Saturn
Venus,Sun Mercury Rahu,Mars,Moon,Jupiter,,,Ketu,,,Saturn,
Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,,,Saturn,Venus
Sun Mercury Rahu,Mars,Moon,Jupiter,,,Ketu,,,Saturn,,Venus
Sun Mars,Moon,Jupiter,,,Ketu,,,,Saturn,Venus,Mercury Rahu
Mars,Moon,Jupiter,,,Ketu,,,Saturn,,Venus,Sun Mercury Rahu
Moon,Jupiter,,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars
Moon,Jupiter,,,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,
Jupiter,,,Ketu,,,Saturn,,Venus,Mercury Rahu,Sun Mars,Moon
,,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter
,,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,,Moon,Jupiter
,Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,
,Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,,Moon Jupiter,,
Ketu,,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,
Ketu,,,Saturn,,Mercury Venus,Sun Mars Rahu,,Moon Jupiter,,,
,,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu
,,Saturn,,Venus,Sun Mercury Rahu,Mars,Moon,Jupiter,,,Ketu
,,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,
,Saturn,,Venus,Sun Mercury Rahu,Mars,Moon,Jupiter,,,Ketu,
,Saturn,Venus,Mercury Rahu,Sun Mars,,Moon Jupiter,,,Ketu,,
,Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,
Saturn,,Mercury Venus,Sun Mars Rahu,,Moon Jupiter,,,,Ketu,,
Saturn,Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,,
,Mercury Venus,Sun Mars Rahu,,Moon,Jupiter,,,Ketu,,,Saturn
Venus,Mercury Rahu,Sun Mars,Moon,Jupiter,,,Ketu,,,,Saturn
Venus,Sun Mercury Rahu,Mars,Moon,Jupiter,,,Ketu,,,Saturn,
Mercury Rahu,Sun Mars,,Moon Jupiter,,,Ketu,,,,Saturn,Venus
Sun Mercury Rahu,Mars,Moon,Jupiter,,,Ketu,,,Saturn,,Venus
