House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,Moon,,Rahu,
,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,
,Venus,Sun Mars Jupiter,Mercury Ketu,,Saturn,,Moon,,Rahu,,
,Venus Mars,Sun Mercury Jupiter Ketu,,,Saturn,,Moon,Rahu,,,
Venus,Sun Mars,Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,,
Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,Moon,,Rahu,,,
Sun Mars,Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,,,Venus
Sun Mercury Mars Jupiter,Ketu,,Saturn,,Moon,,Rahu,,,,Venus
Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,,,Venus,Sun Mars
Ketu,,Saturn,,Moon,,Rahu,,,,Venus,Sun Mercury Mars Jupiter
,Saturn,,,Moon,Rahu,,,,Venus,Sun Mars,Mercury Jupiter Ketu
Saturn,,,Moon,Rahu,,,,Venus,Mars,Sun Mercury Jupiter Ketu,
Saturn,,Moon,,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,
,,Moon,Rahu,,,,Venus,Sun Mars Jupiter,Mercury Ketu,,Saturn
,Moon,Rahu,,,,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,
Moon,,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,
Moon,Rahu,,,,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,
Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,
Rahu,,,,,Venus Mars,Sun Mercury Jupiter Ketu,,Saturn,,,Moon
Rahu,,,,Venus,Sun Mars Jupiter,Mercury Ketu,,Saturn,,,Moon
Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,Moon,
,,,Venus,Sun Mars,Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu
,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,Moon,,Rahu
,,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,
,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,
,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,
,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,,
,Venus Mars,Sun Mercury Jupiter Ketu,,,Saturn,,Moon,Rahu,,,
Venus,Sun Mars,Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,,
Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,,,
Sun Mars,Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,,,Venus
Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,,,,Venus
Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,,,Venus,Sun Mars
Ketu,,Saturn,,,Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter
,Saturn,,,Moon,Rahu,,,,Venus,Sun Mars Jupiter,Mercury Ketu
Saturn,,,Moon,Rahu,,,,Venus,Mars,Sun Mercury Jupiter Ketu,
Saturn,,,Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,
,,Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn
,Moon,Rahu,,,,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,
,Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,
Moon,Rahu,,,,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,
Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,
Moon Rahu,,,,,Venus Mars,Sun Mercury Jupiter Ketu,,Saturn,,,
Rahu,,,,Venus,Sun Mars Jupiter,Mercury Ketu,,Saturn,,,Moon
,,,,Venus Mars,Sun Mercury Jupiter Ketu,,,Saturn,,,Moon Rahu
,,,Venus,Sun Mars,Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu
,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu
,,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,
,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,
,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu,,
,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,,
,Venus Mars,Sun Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu,,,
Venus,Sun Mars,Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,,
Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,,,
Sun Mars,Mercury Jupiter Ketu,,Saturn,,,Moon,Rahu,,,,Venus
Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,,,,Venus
Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu,,,,Venus,Sun Mars
Ketu,,Saturn,,,Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter
,Saturn,,,Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu
Saturn,,,,Moon Rahu,,,,Venus,Mars,Sun Mercury Jupiter Ketu,
Saturn,,,Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,
,,Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn
,,Moon Rahu,,,,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,
,Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,
,Moon Rahu,,,,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,
Moon,Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,
Moon Rahu,,,,,Venus Mars,Sun Mercury Jupiter Ketu,,Saturn,,,
Moon Rahu,,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,
,,,,Venus Mars,Sun Mercury Jupiter Ketu,,,Saturn,,,Moon Rahu
,,,Venus,Sun Mars,Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu
,,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu
,,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu,
,,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,
,Venus,Mars,Sun Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu,,
,Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,,Moon Rahu,,
,Venus Mars,Sun Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu,,,
Venus,Sun Mars,Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu,,,
Venus,Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,,,
Sun Mars,Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu,,,,Venus
Sun Mercury Mars Jupiter,Ketu,,Saturn,,,Moon,Rahu,,,,Venus
Mercury Jupiter Ketu,,Saturn,,,,Moon Rahu,,,,Venus,Sun Mars
