House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Venus Ketu,Sun Mercury,Jupiter Saturn,,,Mars,Rahu,,Moon,
,,Venus Ketu,Sun Mercury Jupiter Saturn,,,Mars,,Rahu,Moon,,
,Ketu,Sun Mercury Venus,Jupiter Saturn,,,Mars,Rahu,,Moon,,
,Venus Ketu,Sun Mercury Jupiter Saturn,,,Mars,,Rahu,Moon,,,
,Sun Venus Ketu,Mercury Jupiter Saturn,,,Mars,,Rahu,Moon,,,
Venus Ketu,Sun Mercury,Jupiter Saturn,,Mars,,Rahu,,Moon,,,
Sun Venus Ketu,Mercury Jupiter Saturn,,,Mars,,Rahu,Moon,,,,
Sun Mercury,Jupiter Saturn,,,Mars,Rahu,,Moon,,,,Venus Ketu
Mercury Jupiter Saturn,,,Mars,,Rahu,Moon,,,,,Sun Venus Ketu
Jupiter Saturn,,Mars,,Rahu,,Moon,,,,Venus Ketu,Sun Mercury
,,Mars,,Rahu,Moon,,,,,Sun Venus Ketu,Mercury Jupiter Saturn
,Mars,,Rahu,Moon,,,,,Venus Ketu,Sun Mercury Jupiter Saturn,
Mars,,Rahu,,Moon,,,,Venus Ketu,Sun Mercury,Jupiter Saturn,
Mars,Rahu,,Moon,,,,Ketu,Sun Mercury Venus,Jupiter Saturn,,
,Rahu,Moon,,,,,Venus Ketu,Sun Mercury Jupiter Saturn,,,Mars
Rahu,,Moon,,,,Venus Ketu,Sun Mercury,Jupiter Saturn,,,Mars
Rahu,Moon,,,,,Venus Ketu,Sun Mercury Jupiter Saturn,,,Mars,
,Moon,,,,Venus Ketu,Sun Mercury,Jupiter Saturn,,,Mars,Rahu
,Moon,,,,Venus Ketu,Sun Mercury Jupiter Saturn,,,Mars,,Rahu
Moon,,,,,Sun Mercury Venus Ketu,Jupiter Saturn,,,Mars,,Rahu
Moon,,,,Venus Ketu,Sun Mercury,Jupiter Saturn,,Mars,,Rahu,
,,,,Sun Venus Ketu,Mercury Jupiter Saturn,,,Mars,,Rahu,Moon
,,,Venus Ketu,Sun Mercury,Jupiter Saturn,,Mars,,Rahu,,Moon
,,,Venus Ketu,Sun Mercury Jupiter Saturn,,,Mars,,Rahu,,Moon
,,Venus Ketu,Sun Mercury,Jupiter Saturn,,,Mars,Rahu,,Moon,
,,Venus Ketu,Sun Mercury Jupiter Saturn,,,Mars,,Rahu,,Moon,
,Ketu,Sun Mercury Venus,Jupiter Saturn,,,Mars,Rahu,,Moon,,
,Venus Ketu,Sun Mercury Jupiter Saturn,,,Mars,,Rahu,,Moon,,
,Sun Venus Ketu,Mercury Jupiter Saturn,,,Mars,,Rahu,Moon,,,
Venus Ketu,Sun Mercury,Jupiter Saturn,,Mars,,Rahu,,Moon,,,
Sun Venus Ketu,Mercury Jupiter Saturn,,,Mars,,Rahu,,Moon,,,
Sun Mercury,Jupiter Saturn,,,Mars,Rahu,,Moon,,,,Venus Ketu
Mercury Jupiter Saturn,,,Mars,,Rahu,,Moon,,,,Sun Venus Ketu
Jupiter Saturn,,Mars,,Rahu,,Moon,,,,Venus Ketu,Sun Mercury
