House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,Moon,Ketu,,,Mars
,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Moon Ketu,,,,Mars
,Venus Rahu,Sun Mercury Jupiter Saturn,,,,Moon,Ketu,,,Mars,
Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Moon Ketu,,,,Mars,
Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,,Mars,,
Mercury Venus Jupiter Rahu,Sun Saturn,,,,Moon,Ketu,,,Mars,,
Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,,,Mars,,Venus Rahu
Sun Mercury Jupiter Saturn,,,,Moon,Ketu,,,Mars,,,Venus Rahu
,,,,Moon Ketu,,,,Mars,,Rahu,Sun Mercury Venus Jupiter Saturn
,,,Moon,Ketu,,,Mars,,,Venus Jupiter Rahu,Sun Mercury Saturn
,,,Moon Ketu,,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,
,,Moon Ketu,,,,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,
,Moon,Ketu,,,Mars,,,Venus Jupiter Rahu,Sun Mercury Saturn,,
,Moon Ketu,,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,
Moon Ketu,,,,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,,,
Moon Ketu,,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,
,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Moon Ketu
,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu
,,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Moon Ketu,
,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,
,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Moon Ketu,,
Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,
Mars,,,Venus Jupiter Rahu,Sun Mercury Saturn,,,,,Moon Ketu,,
Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Moon Ketu,,,
,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,,Mars
,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Moon Ketu,,,,Mars
,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,,Mars,
Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Moon Ketu,,,,Mars,
Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,,Mars,,
Venus Jupiter Rahu,Sun Mercury Saturn,,,,,Moon Ketu,,,Mars,,
Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,,Mars,,,Venus Rahu
Sun Mercury Saturn,,,,,Moon Ketu,,,Mars,,,Venus Jupiter Rahu
,,,,Moon Ketu,,,,Mars,,Rahu,Sun Mercury Venus Jupiter Saturn
,,,,Moon Ketu,,,Mars,,,Venus Jupiter Rahu,Sun Mercury Saturn
,,,Moon Ketu,,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,
,,Moon Ketu,,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,
,,Moon Ketu,,,Mars,,,Venus Jupiter Rahu,Sun Mercury Saturn,,
,Moon Ketu,,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,
Moon Ketu,,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,
Moon Ketu,,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,
,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Moon Ketu
,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu
,,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,Moon
,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,
,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,Moon,
Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,
Mars,,,Venus Jupiter Rahu,Sun Mercury Saturn,,,,,Moon Ketu,,
Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu,Moon,,
,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,,Mars
,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,Moon,,,Mars
,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,,Mars,
Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,Moon,,,Mars,
Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu,,,Mars,,
Venus Jupiter Rahu,Sun Mercury Saturn,,,,,Moon Ketu,,,Mars,,
Sun Mercury Venus Jupiter Saturn,,,,,Ketu,Moon,,Mars,,,Rahu
Sun Mercury Saturn,,,,,Moon Ketu,,,Mars,,,Venus Jupiter Rahu
,,,,Ketu,Moon,,Mars,,,Rahu,Sun Mercury Venus Jupiter Saturn
,,,Ketu,Moon,,,Mars,,Rahu,Venus Jupiter,Sun Mercury Saturn
,,,Moon Ketu,,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,
,,Ketu,Moon,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,
,Ketu,Moon,,,Mars,,Rahu,Venus Jupiter,Sun Mercury Saturn,,
,Moon Ketu,,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,
Ketu,Moon,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,
Moon Ketu,,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,
Moon,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu
,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Moon Ketu
,,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,Moon
,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon
,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,Moon,
Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon,
Mars,,,Venus Jupiter Rahu,Sun Mercury Saturn,,,,,Moon Ketu,,
,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu,Moon,,Mars
,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon,,Mars
,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu,Moon,,,Mars
,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon,,Mars,
Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,Moon,,,Mars,
Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon,,Mars,,
Venus Jupiter,Sun Mercury Saturn,,,,Ketu,Moon,,,Mars,,Rahu
Sun Mercury Venus Jupiter Saturn,,,,,Ketu,Moon,,Mars,,,Rahu
Sun Mercury Saturn,,,,,Ketu,Moon,,Mars,,,Venus Jupiter Rahu
,,,,Ketu,Moon,,Mars,,,Rahu,Sun Mercury Venus Jupiter Saturn
,,,Ketu,,Moon,,Mars,,Rahu,Venus Jupiter,Sun Mercury Saturn
,,,Ketu,Moon,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,
,,Ketu,Moon,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,
,Ketu,,Moon,,Mars,,Rahu,Venus Jupiter,Sun Mercury Saturn,,
,Ketu,Moon,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,
Ketu,Moon,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,
Ketu,Moon,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,
Moon,,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu
Moon,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu
,,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,Moon
,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon
,Mars,,Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,,Moon
Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon,
Mars,,,Venus Jupiter Rahu,Sun Mercury Saturn,,,,,Ketu,Moon,
,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu,Moon,,Mars
,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon,,Mars
,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu,,Moon,,Mars
,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon,,Mars,
Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,,Moon,,Mars,
Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon,,Mars,,
Venus Jupiter,Sun Mercury Saturn,,,,Ketu,,Moon,,Mars,,Rahu
Sun Mercury Venus Jupiter Saturn,,,,,Ketu,Moon,,Mars,,,Rahu
Sun Mercury Saturn,,,,,Ketu,Moon,,Mars,,,Venus Jupiter Rahu
,,,,Ketu,,Moon,Mars,,,Rahu,Sun Mercury Venus Jupiter Saturn
,,,Ketu,,Moon,,Mars,,Rahu,Venus Jupiter,Sun Mercury Saturn
,,,Ketu,Moon,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,
,,Ketu,,Moon,Mars,,,Rahu,Mercury Venus Jupiter Saturn,Sun,
,Ketu,,Moon,,Mars,,Rahu,Venus Jupiter,Sun Mercury Saturn,,
,Ketu,Moon,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,
Ketu,,Moon,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,
Ketu,Moon,,Mars,,,Venus Jupiter Rahu,Sun Mercury Saturn,,,,
,Moon,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu
Moon,,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu
Moon,,Mars,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu,
,Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,Moon
,Mars,,Rahu,Venus Jupiter,Sun Mercury Saturn,,,,Ketu,,Moon
Mars,,,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,,Moon
Mars,,Rahu,Venus Jupiter,Sun Mercury Saturn,,,,Ketu,,Moon,
,,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu,,Moon,Mars
,,Venus Jupiter Rahu,Sun Mercury Saturn,,,,,Ketu,Moon,,Mars
,Rahu,Mercury Venus Jupiter Saturn,Sun,,,,Ketu,,Moon,,Mars
,Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,,Moon,Mars,
Rahu,Mercury Venus Jupiter,Sun Saturn,,,,Ketu,,Moon,,Mars,
Venus Rahu,Sun Mercury Jupiter Saturn,,,,,Ketu,,Moon,Mars,,
Venus Jupiter,Sun Mercury Saturn,,,,Ketu,,Moon,,Mars,,Rahu
