House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,,Ketu,,,,,
Mars Jupiter Saturn Rahu,,Venus,Sun Mercury,Moon,,Ketu,,,,,
Mars,,Sun Mercury Venus,Moon,,Ketu,,,,,,Jupiter Saturn Rahu
Mars,Venus,Sun Mercury,Moon,,Ketu,,,,,,Jupiter Saturn Rahu
,Sun Mercury Venus,Moon,,Ketu,,,,,,Saturn Rahu,Mars Jupiter
,Sun Mercury Venus,Moon,,Ketu,,,,,,Jupiter Saturn Rahu,Mars
Sun Venus,Moon Mercury,,,Ketu,,,,,Saturn,Mars Jupiter Rahu,
Sun Mercury Venus,Moon,,Ketu,,,,,,Jupiter Saturn Rahu,Mars,
Mercury,Moon,,Ketu,,,,,Saturn,Mars Jupiter Rahu,,Sun Venus
Moon,,Ketu,,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus
,Ketu,,,,,,Saturn Rahu,Mars Jupiter,,Sun Mercury Venus,Moon
,Ketu,,,,,,Mars Jupiter Saturn Rahu,,Venus,Sun Mercury,Moon
Ketu,,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,
,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,,Ketu
,,,,,Mars Jupiter Saturn Rahu,,Venus,Sun Mercury,Moon,,Ketu
,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,,Ketu,
,,,Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,Moon,,Ketu,
,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,,Ketu,,
,,,Mars Jupiter Saturn Rahu,,Venus,Sun Mercury,Moon,,Ketu,,
,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,,Ketu,,,
,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,,Ketu,,,
,Saturn Rahu,Mars Jupiter,,Sun Mercury Venus,,Moon,Ketu,,,,
,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,,Ketu,,,,
Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,Moon,,Ketu,,,,
Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,,Ketu,,,,,
Mars Jupiter Saturn Rahu,,Venus,Sun Mercury,Moon,,Ketu,,,,,
Mars,,Sun Mercury Venus,,Moon,Ketu,,,,,,Jupiter Saturn Rahu
Mars,Venus,Sun Mercury,Moon,,Ketu,,,,,,Jupiter Saturn Rahu
,Sun Mercury Venus,,Moon,Ketu,,,,,,Saturn Rahu,Mars Jupiter
,Sun Mercury Venus,Moon,,Ketu,,,,,,Jupiter Saturn Rahu,Mars
Sun Venus,Mercury,Moon,,Ketu,,,,,Saturn,Mars Jupiter Rahu,
Sun Mercury Venus,Moon,,Ketu,,,,,,Jupiter Saturn Rahu,Mars,
Mercury,Moon,,Ketu,,,,,Saturn,Mars Jupiter Rahu,,Sun Venus
Moon,,Ketu,,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus
Moon,Ketu,,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,
,Ketu,,,,,Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,Moon
Ketu,,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,
,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu
,,,,Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,Moon,,Ketu
,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,
,,,Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,Moon,,Ketu,
,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,,
,,,Mars Jupiter Saturn Rahu,,Venus,Sun Mercury,Moon,,Ketu,,
,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,,,
,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,Moon,,Ketu,,,
,Saturn Rahu,Mars Jupiter,,Sun Venus,Mercury,Moon,Ketu,,,,
,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,,,,
Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,Moon,,Ketu,,,,
Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,,,,,
Mars Jupiter Rahu,,Venus,Sun Mercury,Moon,,Ketu,,,,,Saturn
Mars,,Sun Mercury Venus,,Moon,Ketu,,,,,,Jupiter Saturn Rahu
Mars,Venus,Sun Mercury,Moon,,Ketu,,,,,,Jupiter Saturn Rahu
,Sun Mercury Venus,,Moon,Ketu,,,,,,Saturn Rahu,Mars Jupiter
,Sun Mercury Venus,,Moon,Ketu,,,,,,Jupiter Saturn Rahu,Mars
Sun Venus,Mercury,Moon,,Ketu,,,,,Saturn,Mars Jupiter Rahu,
Sun Mercury Venus,,Moon,Ketu,,,,,,Jupiter Saturn Rahu,Mars,
Mercury,Moon,,Ketu,,,,,Saturn,Mars Jupiter Rahu,,Sun Venus
,Moon,Ketu,,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus
Moon,Ketu,,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,
,Ketu,,,,,Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,Moon
Ketu,,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon
,,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu
,,,,Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,Moon,,Ketu
,,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,
,,,Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,Moon,,Ketu,
,,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,,
,,,Mars Jupiter Saturn Rahu,,Venus,Sun Mercury,,Moon,Ketu,,
,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,,,
,,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,,,
,Saturn Rahu,Mars Jupiter,,Sun Venus,Mercury,Moon,Ketu,,,,
,Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,,,,
Saturn,Mars Jupiter Rahu,,Venus,Sun Mercury,,Moon,Ketu,,,,
Jupiter Saturn Rahu,Mars,,Sun Mercury Venus,,Moon,Ketu,,,,,
Mars Jupiter Rahu,,Venus,Sun Mercury,,Moon,Ketu,,,,,Saturn
