House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Jupiter,,Rahu,Sun Mercury,Saturn,Venus,Moon,,Ketu,Mars,,
Jupiter,,Mercury Rahu,Sun,Venus Saturn,Moon,,,Ketu,Mars,,
,,Sun Mercury Rahu,Saturn,Venus,Moon,,,Ketu,Mars,,Jupiter
,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter
,Sun Mercury Rahu,,Venus Saturn,Moon,,,Ketu,Mars,,Jupiter,
Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter,
Sun Mercury Rahu,,Venus Saturn,Moon,,,Ketu,Mars,,,Jupiter,
Sun Mercury,Saturn,Venus,Moon,,Ketu,Mars,,,Jupiter,,Rahu
,Venus Saturn,Moon,,,Ketu,Mars,,,Jupiter,,Sun Mercury Rahu
Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun
Venus,Moon,,,Ketu,Mars,,Jupiter,,,Sun Mercury Rahu,Saturn
,Moon,,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn
Moon,,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,
,,Ketu,Mars,,Jupiter,,,Sun Mercury Rahu,Saturn,Venus,Moon
,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon
Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,Moon,
Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,
Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,Moon,,Ketu
Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu
Mars,,Jupiter,,,Sun Mercury Rahu,Saturn,Venus,Moon,,,Ketu
,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars
,Jupiter,,,Sun Mercury Rahu,,Venus Saturn,,Moon,,Ketu,Mars
,Jupiter,,Rahu,Sun Mercury,Venus Saturn,,Moon,,Ketu,Mars,
,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,
Jupiter,,Rahu,Sun Mercury,Saturn,Venus,Moon,,Ketu,Mars,,
Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,,
,Rahu,Sun Mercury,Saturn,Venus,Moon,,Ketu,Mars,,,Jupiter
,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter
,Sun Mercury Rahu,Saturn,Venus,,Moon,,Ketu,Mars,,Jupiter,
Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter,
Sun Mercury Rahu,,Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter,
Sun Mercury,Saturn,Venus,Moon,,Ketu,Mars,,,Jupiter,,Rahu
,Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter,,Sun Mercury Rahu
Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun
Venus,,Moon,,Ketu,Mars,,Jupiter,,,Sun Mercury Rahu,Saturn
,Moon,,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn
Moon,,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,
Moon,Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,
,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon
Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon
Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,
Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu
Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu
Mars,,Jupiter,,,Sun Mercury Rahu,Saturn,Venus,,Moon,,Ketu
,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars
,Jupiter,,,Sun Mercury Rahu,,Venus Saturn,,Moon,,Ketu,Mars
,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,
,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,
Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,,
Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,,
,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,,,Jupiter
,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter
,Sun Mercury Rahu,Saturn,Venus,,Moon,,Ketu,Mars,,Jupiter,
Rahu,Sun Mercury,Venus Saturn,,,Moon,Ketu,Mars,,,Jupiter,
Sun Mercury Rahu,,Venus Saturn,,Moon,,Ketu,Mars,,Jupiter,,
Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,,,Jupiter,,Rahu
,Venus Saturn,,Moon,,Ketu,Mars,,,Jupiter,,Sun Mercury Rahu
Venus Saturn,,,Moon,Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury
Venus,,Moon,,Mars Ketu,,,Jupiter,,,Sun Mercury Rahu,Saturn
,Moon,,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn
,Moon,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,
Moon,Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,
,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon
Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon
Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,
Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu
Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu
,,Jupiter,,,Sun Mercury Rahu,Saturn,Venus,,Moon,,Mars Ketu
,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu,Mars
,Jupiter,,,Sun Mercury Rahu,,Venus Saturn,,Moon,,Ketu,Mars
,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,
,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,Moon,,Ketu,Mars,
Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,,
Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu,Mars,,
,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,,,Jupiter
,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu,Mars,,,Jupiter
,Sun Mercury Rahu,Saturn,Venus,,Moon,,Ketu,Mars,,Jupiter,
Rahu,Sun Mercury,Venus Saturn,,,Moon,Ketu,Mars,,,Jupiter,
Sun Mercury Rahu,,Venus Saturn,,,Moon,Ketu,Mars,,Jupiter,,
Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,,,Jupiter,,Rahu
,Venus Saturn,,,Moon,Ketu,Mars,,Jupiter,,,Sun Mercury Rahu
Venus Saturn,,,Moon,Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury
Venus,,Moon,Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn
,,Moon,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn
,Moon,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,
Moon,Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,
Moon,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,
Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon
Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon
Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu
Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu
,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars
,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu,Mars
,Jupiter,,,Sun Mercury Rahu,Saturn,Venus,,,Moon,Ketu,Mars
,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,
,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu,Mars,
Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,,
Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu,Mars,,
,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars,,,Jupiter
,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu,Mars,,,Jupiter
,Sun Mercury Rahu,Saturn,Venus,,,Moon,Mars Ketu,,,Jupiter,
Rahu,Sun Mercury,Venus Saturn,,,Moon,Ketu,Mars,,,Jupiter,
Sun Mercury Rahu,,Venus Saturn,,,Moon,Ketu,Mars,,Jupiter,,
Sun Mercury,Saturn,Venus,,Moon,Ketu,Mars,,,Jupiter,,Rahu
,Venus Saturn,,,Moon,Ketu,Mars,,Jupiter,,,Sun Mercury Rahu
Venus Saturn,,,Moon,Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury
Venus,,,Moon Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn
,,Moon,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn
,Moon,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,
,Moon Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,
Moon,Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,
Moon Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,
Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon
Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu
Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu
,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars
,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,,Moon Ketu,Mars
,Jupiter,,,Sun Mercury Rahu,Saturn,Venus,,,Moon,Ketu,Mars
,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars,
Jupiter,,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu,Mars,
Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars,,
Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,Moon,Ketu,Mars,,
,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars,,,Jupiter
,Mercury Rahu,Sun,Venus Saturn,,,,Moon Ketu,Mars,,,Jupiter
,Sun Mercury Rahu,Saturn,Venus,,,Moon,Mars Ketu,,,Jupiter,
Rahu,Sun Mercury,Venus Saturn,,,,Moon Ketu,Mars,,,Jupiter,
Sun Mercury Rahu,,Venus Saturn,,,Moon,Ketu,Mars,,Jupiter,,
Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars,,,Jupiter,,Rahu
,Venus Saturn,,,Moon,Ketu,Mars,,Jupiter,,,Sun Mercury Rahu
Venus Saturn,,,,Moon Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury
Venus,,,Moon Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn
,,,Moon Ketu,Mars,,Jupiter,,,Mercury Rahu,Sun,Venus Saturn
,,Moon Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,
,Moon Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,
,Moon Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,
Moon Ketu,Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,
Moon Ketu,Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,
Mars,,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu
Mars,,,Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,,Moon Ketu
,,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars
,,Jupiter,,Rahu,Sun Mercury,Venus Saturn,,,,Moon Ketu,Mars
,Jupiter,,,Sun Mercury Rahu,Saturn,Venus,,,,Moon Mars Ketu,
,Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars,
Jupiter,,,Mercury Rahu,Sun,Venus Saturn,,,,Moon Ketu,Mars,
Jupiter,,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars,,
Jupiter,,Mercury Rahu,Sun,Venus Saturn,,,,Moon Ketu,Mars,,
,Rahu,Sun Mercury,Saturn,Venus,,,Moon Ketu,Mars,,,Jupiter
