House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Moon,Sun Mercury Ketu,Venus,Saturn,Mars,,,Rahu,Jupiter,
,Moon,Mercury,Sun Ketu,Venus,Mars Saturn,,,,Rahu,Jupiter,
,Moon,Sun Mercury Ketu,Venus,,Mars Saturn,,,Rahu,Jupiter,,
Moon,Mercury,Sun Ketu,Venus,Mars Saturn,,,,Rahu,Jupiter,,
Moon,Sun Mercury,Venus Ketu,,Mars Saturn,,,,Jupiter Rahu,,,
Moon,Sun Mercury Ketu,Venus,Mars Saturn,,,,Rahu,Jupiter,,,
Sun Mercury,Venus Ketu,,Mars Saturn,,,,Rahu,Jupiter,,,Moon
Sun Mercury Ketu,Venus,Mars Saturn,,,,Rahu,Jupiter,,,,Moon
Venus Ketu,,Mars Saturn,,,,Rahu,Jupiter,,,Moon,Sun Mercury
Venus,Mars Saturn,,,,Rahu,Jupiter,,,,Moon,Sun Mercury Ketu
,Mars Saturn,,,Rahu,Jupiter,,,,Moon,Sun Mercury Ketu,Venus
Mars Saturn,,,,Rahu,Jupiter,,,Moon,Mercury,Sun Ketu,Venus
,,,Rahu,Jupiter,,,,Moon,Sun Mercury Ketu,Venus,Mars Saturn
,,Rahu,Jupiter,,,,Moon,Sun Mercury Ketu,Venus,,Mars Saturn
,,Rahu,Jupiter,,,Moon,Mercury,Sun Ketu,Venus,Mars Saturn,
,Rahu,Jupiter,,,,Moon,Sun Mercury Ketu,Venus,Saturn,Mars,
,Rahu,Jupiter,,,Moon,Mercury,Sun Venus Ketu,,Mars Saturn,,
Rahu,Jupiter,,,,Moon,Sun Mercury Ketu,Venus,,Mars Saturn,,
Rahu,Jupiter,,,,Moon Mercury,Sun Ketu,Venus,Mars Saturn,,,
Jupiter,,,,Moon,Sun Mercury Ketu,Venus,,Mars Saturn,,,Rahu
Jupiter,,,,Moon,Sun Mercury Ketu,Venus,Mars Saturn,,,,Rahu
,,,Moon,Sun Mercury,Venus Ketu,,Mars Saturn,,,,Jupiter Rahu
,,,Moon,Sun Mercury Ketu,Venus,Mars Saturn,,,,Rahu,Jupiter
,,Moon,Mercury,Sun Venus Ketu,,Mars Saturn,,,,Rahu,Jupiter
,,Moon,Sun Mercury Ketu,Venus,Saturn,Mars,,,Rahu,Jupiter,
