House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Mars Ketu,,Mercury Saturn,Sun Moon Jupiter,Venus,,Rahu,,,,,
,Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu
,Mercury Saturn,Sun Moon Jupiter,Venus,,Rahu,,,,,,Mars Ketu
Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu,
Saturn,Sun Mercury Jupiter,Moon,Venus,Rahu,,,,,,Mars Ketu,
Mercury,Sun Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu,,Saturn
Sun Mercury,Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu,,Saturn
Sun Moon Jupiter,Venus,Rahu,,,,,,Ketu,Mars,,Mercury Saturn
Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu,,Saturn,Sun Mercury
Venus,Rahu,,,,,,Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter
,Rahu,,,,,,Mars Ketu,,Saturn,Sun Mercury Jupiter,Moon Venus
Rahu,,,,,,Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter,Venus
,,,,,Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu
,,,,,Mars Ketu,,Saturn,Sun Mercury Jupiter,Moon Venus,,Rahu
,,,,Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,
,,,,Mars Ketu,,Mercury Saturn,Sun Moon Jupiter,Venus,,Rahu,
,,,Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,,
,,,Mars Ketu,,Mercury Saturn,Sun Jupiter,Moon Venus,,Rahu,,
,,Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,,,
,,Mars Ketu,,Saturn,Sun Mercury Jupiter,Moon Venus,,Rahu,,,
,Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,,,,
,Mars Ketu,,Saturn,Sun Mercury Jupiter,Moon,Venus,Rahu,,,,
Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,,,,,
Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,,,,,
Mars Ketu,,Mercury Saturn,Sun Jupiter,Moon Venus,,Rahu,,,,,
,Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu
,Mercury Saturn,Sun Jupiter,Moon Venus,,Rahu,,,,,,Mars Ketu
Saturn,Mercury,Sun Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu,
Saturn,Sun Mercury Jupiter,Moon,Venus,Rahu,,,,,,Mars Ketu,
Mercury,Sun Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu,,Saturn
Sun Mercury,Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu,,Saturn
Sun Jupiter,Moon Venus,Rahu,,,,,,Mars Ketu,,,Mercury Saturn
Moon Jupiter,Venus,Rahu,,,,,,Mars Ketu,,Saturn,Sun Mercury
Moon Venus,Rahu,,,,,,Mars Ketu,,Saturn,Mercury,Sun Jupiter
,Rahu,,,,,,Mars Ketu,,Saturn,Sun Mercury Jupiter,Moon Venus
Rahu,,,,,,Mars Ketu,,Saturn,Mercury,Sun Moon Jupiter,Venus
