House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Moon,,Venus,Sun Mercury,Rahu,,Saturn,,,,Ketu,Mars Jupiter
Moon,Venus,,Sun Mercury,Rahu,,Saturn,,,,Jupiter Ketu,Mars
Moon,Venus,Sun Mercury,,Rahu,Saturn,,,,,Mars Jupiter Ketu,
Venus,,Sun Mercury,Rahu,,Saturn,,,,Jupiter Ketu,Mars,Moon
Venus,Sun Mercury,,Rahu,Saturn,,,,,Mars Jupiter Ketu,,Moon
,Sun Mercury,Rahu,,Saturn,,,,Jupiter Ketu,Mars,Moon,Venus
Sun Mercury,,Rahu,Saturn,,,,,Mars Jupiter Ketu,,Moon,Venus
Sun Mercury,Rahu,,Saturn,,,,Ketu,Mars Jupiter,Moon,Venus,
,Rahu,Saturn,,,,,Mars Jupiter Ketu,,Moon,Venus,Sun Mercury
Rahu,,Saturn,,,,Jupiter Ketu,Mars,Moon,Venus,,Sun Mercury
Rahu,Saturn,,,,,Mars Jupiter Ketu,,Moon,Venus,Sun Mercury,
,Saturn,,,,Jupiter Ketu,Mars,Moon,Venus,,Sun Mercury,Rahu
Saturn,,,,Jupiter Ketu,Mars,Moon,Venus,,Sun Mercury,Rahu,
,,,,Mars Jupiter Ketu,,Moon,Venus,Sun Mercury,,Rahu,Saturn
,,,Jupiter Ketu,Mars,Moon,Venus,,Sun Mercury,Rahu,,Saturn
,,Ketu,Mars Jupiter,,Moon,Venus,Sun Mercury,Rahu,,Saturn,
,,Jupiter Ketu,Mars,Moon,Venus,,Sun Mercury,Rahu,Saturn,,
,,Mars Jupiter Ketu,,Moon,Venus,Sun Mercury,,Rahu,Saturn,,
,Jupiter Ketu,Mars,Moon,Venus,,Sun Mercury,Rahu,,Saturn,,
,Mars Jupiter Ketu,,Moon,Venus,Sun Mercury,,Rahu,Saturn,,,
Jupiter Ketu,Mars,,Moon Venus,,Sun Mercury,Rahu,,Saturn,,,
Mars Jupiter Ketu,,Moon,Venus,Sun Mercury,,Rahu,Saturn,,,,
Mars,,Moon Venus,,Sun Mercury,Rahu,,Saturn,,,,Jupiter Ketu
,Moon,Venus,,Sun Mercury,Rahu,Saturn,,,,,Mars Jupiter Ketu
,Moon,Venus,Sun Mercury,Rahu,,Saturn,,,,Ketu,Mars Jupiter
Moon,Venus,,Sun Mercury,Rahu,,Saturn,,,,Jupiter Ketu,Mars
Moon,Venus,Sun Mercury,,Rahu,Saturn,,,,,Mars Jupiter Ketu,
Moon Venus,,Sun Mercury,Rahu,,Saturn,,,,Jupiter Ketu,Mars,
Venus,Sun Mercury,,Rahu,Saturn,,,,,Mars Jupiter Ketu,,Moon
,Sun Mercury,Rahu,,Saturn,,,,Jupiter Ketu,Mars,,Moon Venus
Sun Mercury,,Rahu,Saturn,,,,,Mars Jupiter Ketu,,Moon,Venus
Sun Mercury,Rahu,,Saturn,,,,Jupiter Ketu,Mars,,Moon Venus,
,Rahu,Saturn,,,,,Mars Jupiter Ketu,,Moon,Venus,Sun Mercury
Rahu,,Saturn,,,,Jupiter Ketu,Mars,,Moon Venus,,Sun Mercury
Rahu,Saturn,,,,,Mars Jupiter Ketu,,Moon,Venus,Sun Mercury,
Saturn,,,,,Jupiter Ketu,Mars,,Moon Venus,,Sun Mercury,Rahu
Saturn,,,,Jupiter Ketu,Mars,,Moon Venus,,Sun Mercury,Rahu,
,,,,Mars Jupiter Ketu,,Moon,Venus,Sun Mercury,,Rahu,Saturn
,,,Jupiter Ketu,Mars,,Moon Venus,,Sun Mercury,Rahu,Saturn,
,,Ketu,Mars Jupiter,,Moon,Venus,Sun Mercury,Rahu,,Saturn,
,,Jupiter Ketu,Mars,,Moon Venus,,Sun Mercury,Rahu,Saturn,,
