House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Moon,Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu
Moon Saturn,Mars,Jupiter,Sun Mercury,Venus Ketu,,,,,,Rahu,
Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,
Mars,Jupiter,Sun Mercury,Venus,Ketu,,,,,,Rahu,Moon Saturn
Mars Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,,Moon Saturn
Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,Moon,Mars Saturn
Sun,Mercury Venus,Ketu,,,,,,Rahu,,Moon Saturn,Mars Jupiter
Sun,Mercury Venus,Ketu,,,,,,Rahu,Moon,Mars Saturn,Jupiter
Mercury Venus,Ketu,,,,,,Rahu,,Moon Saturn,Mars Jupiter,Sun
Mercury Venus,Ketu,,,,,,Rahu,Moon,Mars Saturn,Jupiter,Sun
Ketu,,,,,,Rahu,,Moon Saturn,Mars Jupiter,Sun,Mercury Venus
,,,,,Rahu,,Moon Saturn,Mars,Jupiter,Sun Mercury,Venus Ketu
,,,,,Rahu,,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu
,,,,Rahu,,Moon Saturn,Mars Jupiter,Sun,Mercury Venus,Ketu,
,,,Rahu,,Moon Saturn,Mars,Jupiter,Sun Mercury,Venus Ketu,,
,,,Rahu,,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,
,,Rahu,,Moon Saturn,Mars,Jupiter,Sun Mercury,Venus Ketu,,,
,,Rahu,,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,,
,,Rahu,Moon Saturn,Mars,Jupiter,Sun Mercury,Venus,Ketu,,,
,Rahu,,Moon Saturn,Mars Jupiter,Sun,Mercury Venus,Ketu,,,,
,Rahu,,Moon Mars Saturn,Jupiter,Sun Mercury,Venus,Ketu,,,,
Rahu,,Moon Saturn,Mars Jupiter,Sun,Mercury Venus,Ketu,,,,,
Rahu,,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,,,,
,Moon Saturn,Mars Jupiter,,Sun Mercury Venus,Ketu,,,,,,Rahu
,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu
Moon Saturn,Mars,Jupiter,Sun Mercury,Venus Ketu,,,,,,Rahu,
Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,
Moon Mars,Jupiter,Sun Mercury,Venus,Ketu,,,,,,Rahu,Saturn
Mars Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,,Moon Saturn
Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,,Moon Mars Saturn
Sun,Mercury Venus,Ketu,,,,,,Rahu,,Moon Saturn,Mars Jupiter
Sun,Mercury Venus,Ketu,,,,,,Rahu,,Moon Mars Saturn,Jupiter
Mercury Venus,Ketu,,,,,,Rahu,,Moon Saturn,Mars Jupiter,Sun
Mercury Venus,Ketu,,,,,,Rahu,,Moon Mars Saturn,Jupiter,Sun
Ketu,,,,,,Rahu,,Moon Saturn,Mars Jupiter,Sun,Mercury Venus
,,,,,Rahu,,Saturn,Moon Mars,Jupiter,Sun Mercury,Venus Ketu
,,,,,Rahu,,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu
,,,,Rahu,,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,
,,,Rahu,,Saturn,Moon Mars,Jupiter,Sun Mercury,Venus Ketu,,
,,,Rahu,,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,
,,Rahu,,Saturn,Moon Mars Jupiter,,Sun Mercury,Venus Ketu,,,
,,Rahu,,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,,
,Rahu,,Saturn,Moon Mars,Jupiter,Sun Mercury,Venus Ketu,,,,
,Rahu,,Moon Saturn,Mars Jupiter,Sun,Mercury Venus,Ketu,,,,
,Rahu,Saturn,Moon Mars,Jupiter,Sun Mercury,Venus,Ketu,,,,
Rahu,,Saturn,Moon Mars Jupiter,Sun,Mercury Venus,Ketu,,,,,
Rahu,,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,,,,
,Saturn,Moon Mars Jupiter,,Sun Mercury Venus,Ketu,,,,,,Rahu
,Moon Mars Saturn,Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu
Saturn,Moon Mars,Jupiter,Sun Mercury,Venus Ketu,,,,,,Rahu,
Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,
Moon Mars,Jupiter,Sun Mercury,Venus,Ketu,,,,,,Rahu,Saturn
Moon Mars Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,,Saturn
Jupiter,Sun Mercury,Venus,Ketu,,,,,,Rahu,,Moon Mars Saturn
Sun,Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Moon Mars Jupiter
Sun,Mercury Venus,Ketu,,,,,,Rahu,,Moon Mars Saturn,Jupiter
Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Moon Mars Jupiter,Sun
Venus,Ketu,,,,,,Rahu,,Moon Mars Saturn,Jupiter,Sun Mercury
Ketu,,,,,,Rahu,,Saturn,Moon Mars Jupiter,Sun,Mercury Venus
,,,,,Rahu,,Saturn,Moon Mars Jupiter,,Sun Mercury,Venus Ketu
,,,,,Rahu,,Moon Mars Saturn,Jupiter,Sun Mercury,Venus,Ketu
,,,,Rahu,,Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,
,,,Rahu,,Saturn,Moon Mars,Jupiter,Sun Mercury,Venus Ketu,,
,,,Rahu,,Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,
,,Rahu,,Saturn,Moon Mars Jupiter,,Sun Mercury,Venus Ketu,,,
,,Rahu,,Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,,
,Rahu,,Saturn,Moon Mars,Jupiter,Sun Mercury,Venus Ketu,,,,
,Rahu,,Saturn,Moon Mars Jupiter,Sun,Mercury Venus,Ketu,,,,
,Rahu,Saturn,Moon Mars,Jupiter,Sun Mercury,Venus,Ketu,,,,
Rahu,,Saturn,Moon Mars Jupiter,Sun,Mercury Venus,Ketu,,,,,
Rahu,,Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,,,,
,Saturn,Moon Mars Jupiter,,Sun Mercury Venus,Ketu,,,,,,Rahu
,Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu
Saturn,Moon Mars,Jupiter,Sun Mercury,Venus Ketu,,,,,,Rahu,
Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,
Mars,Moon Jupiter,Sun Mercury,Venus,Ketu,,,,,,Rahu,Saturn
Moon Mars Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,,Saturn
Moon Jupiter,Sun Mercury,Venus,Ketu,,,,,,Rahu,,Mars Saturn
Sun,Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Moon Mars Jupiter
Sun,Mercury Venus,Ketu,,,,,,Rahu,,Mars Saturn,Moon Jupiter
Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Moon Mars Jupiter,Sun
Venus,Ketu,,,,,,Rahu,,Mars Saturn,Moon Jupiter,Sun Mercury
Ketu,,,,,,Rahu,,Saturn,Moon Mars Jupiter,Sun,Mercury Venus
,,,,,Rahu,,Saturn,Mars Jupiter,Moon,Sun Mercury,Venus Ketu
,,,,,Rahu,Saturn,Mars,Moon Jupiter,Sun Mercury,Venus,Ketu
,,,,Rahu,,Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,
,,,Rahu,,Saturn,Mars Jupiter,Moon,Sun Mercury,Venus Ketu,,
,,,Rahu,,Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,
,,Rahu,,Saturn,Mars Jupiter,Moon,Sun Mercury,Venus Ketu,,,
,,Rahu,,Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,,
,Rahu,,Saturn,Mars,Moon Jupiter,Sun Mercury,Venus Ketu,,,,
,Rahu,,Saturn,Moon Mars Jupiter,Sun,Mercury Venus,Ketu,,,,
,Rahu,Saturn,Mars,Moon Jupiter,Sun Mercury,Venus,Ketu,,,,
Rahu,,Saturn,Mars Jupiter,Sun Moon,Mercury Venus,Ketu,,,,,
Rahu,,Mars Saturn,Moon Jupiter,Sun Mercury,Venus,Ketu,,,,,
,Saturn,Mars Jupiter,Moon,Sun Mercury Venus,Ketu,,,,,,Rahu
,Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu
Saturn,Mars Jupiter,Moon,Sun Mercury,Venus Ketu,,,,,,Rahu,
Mars Saturn,Moon Jupiter,Sun,Mercury Venus,Ketu,,,,,,Rahu,
Mars,Moon Jupiter,Sun Mercury,Venus Ketu,,,,,,Rahu,,Saturn
Mars Jupiter,Sun Moon,Mercury Venus,Ketu,,,,,,Rahu,,Saturn
Moon Jupiter,Sun Mercury,Venus,Ketu,,,,,,Rahu,,Mars Saturn
Sun Moon,Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Mars Jupiter
Sun,Mercury Venus,Ketu,,,,,,Rahu,,Mars Saturn,Moon Jupiter
Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Mars Jupiter,Sun Moon
Venus,Ketu,,,,,,Rahu,Saturn,Mars,Moon Jupiter,Sun Mercury
Ketu,,,,,,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus
,,,,,Rahu,,Saturn,Mars Jupiter,Moon,Sun Mercury,Venus Ketu
,,,,,Rahu,Saturn,Mars,Moon Jupiter,Sun Mercury,Venus,Ketu
,,,,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,
,,,Rahu,,Saturn,Mars Jupiter,Moon,Sun Mercury,Venus Ketu,,
,,,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,
,,Rahu,,Saturn,Mars Jupiter,Moon,Sun Mercury,Venus Ketu,,,
,,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,,
,Rahu,,Saturn,Mars,Moon Jupiter,Sun Mercury,Venus Ketu,,,,
,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,,,
,Rahu,Saturn,Mars,Moon Jupiter,Sun Mercury,Venus,Ketu,,,,
Rahu,,Saturn,Mars Jupiter,Sun Moon,Mercury Venus,Ketu,,,,,
Rahu,,Mars Saturn,Jupiter,Sun Moon Mercury,Venus,Ketu,,,,,
,Saturn,Mars Jupiter,Moon,Sun Mercury Venus,Ketu,,,,,,Rahu
,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,,,,,Rahu
Saturn,Mars Jupiter,Moon,Sun Mercury,Venus Ketu,,,,,,Rahu,
Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,,,,,Rahu,
Mars,Moon Jupiter,Sun Mercury,Venus Ketu,,,,,,Rahu,,Saturn
Mars Jupiter,Sun Moon,Mercury Venus,Ketu,,,,,,Rahu,,Saturn
Jupiter,Sun Moon Mercury,Venus,Ketu,,,,,,Rahu,Saturn,Mars
Sun Moon,Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Mars Jupiter
Sun Moon Mercury,Venus,Ketu,,,,,,Rahu,,Mars Saturn,Jupiter
Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Mars Jupiter,Sun Moon
Venus,Ketu,,,,,,Rahu,Saturn,Mars,Jupiter,Sun Moon Mercury
Ketu,,,,,,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus
,,,,,Rahu,,Saturn,Mars Jupiter,Moon,Sun Mercury,Venus Ketu
,,,,,Rahu,Saturn,Mars,Jupiter,Sun Moon Mercury,Venus,Ketu
,,,,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,
,,,Rahu,,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,
,,,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,
,,Rahu,,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,,
,,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,,
,Rahu,,Saturn,Mars,Jupiter,Sun Moon Mercury,Venus Ketu,,,,
,Rahu,,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,,,
,Rahu,Saturn,Mars,Jupiter,Sun Moon Mercury,Venus,Ketu,,,,
Rahu,,Saturn,Mars Jupiter,Sun Moon,Mercury Venus,Ketu,,,,,
Rahu,,Mars Saturn,Jupiter,Sun Moon Mercury,Venus,Ketu,,,,,
,Saturn,Mars Jupiter,,Sun Moon Mercury Venus,Ketu,,,,,,Rahu
,Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,,,,,Rahu
Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,,,,,Rahu,
Mars Saturn,Jupiter,Sun Moon,Mercury Venus,Ketu,,,,,,Rahu,
Mars,Jupiter,Sun Moon Mercury,Venus Ketu,,,,,,Rahu,,Saturn
Mars Jupiter,Sun,Moon Mercury Venus,Ketu,,,,,,Rahu,,Saturn
Jupiter,Sun Moon Mercury,Venus,Ketu,,,,,,Rahu,Saturn,Mars
Sun,Moon Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Mars Jupiter
Sun Moon Mercury,Venus,Ketu,,,,,,Rahu,,Mars Saturn,Jupiter
Moon Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Mars Jupiter,Sun
Venus,Ketu,,,,,,Rahu,Saturn,Mars,Jupiter,Sun Moon Mercury
Ketu,,,,,,Rahu,,Mars Saturn,Jupiter,Sun,Moon Mercury Venus
,,,,,Rahu,,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu
,,,,Rahu,,Saturn,Mars,Jupiter,Sun Moon Mercury,Venus Ketu,
,,,,Rahu,,Mars Saturn,Jupiter,Sun,Moon Mercury Venus,Ketu,
,,,Rahu,,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,
,,,Rahu,,Mars Saturn,Jupiter,Sun Moon Mercury,Venus,Ketu,,
,,Rahu,,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,,
,,Rahu,,Mars Saturn,Jupiter,Sun,Moon Mercury Venus,Ketu,,,
,Rahu,,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,,,
,Rahu,,Mars Saturn,Jupiter,Sun,Moon Mercury Venus,Ketu,,,,
Rahu,,Saturn,Mars,Jupiter,Sun Moon Mercury,Venus Ketu,,,,,
Rahu,,Saturn,Mars Jupiter,Sun,Moon Mercury Venus,Ketu,,,,,
Rahu,Saturn,Mars,Jupiter,Sun Moon Mercury,Venus,Ketu,,,,,
,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,,,,,Rahu
,Mars Saturn,Jupiter,Sun Mercury,Moon Venus,Ketu,,,,,,Rahu
Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,,,,,Rahu,
Mars Saturn,Jupiter,Sun,Moon Mercury Venus,Ketu,,,,,,Rahu,
Mars,Jupiter,Sun Moon Mercury,Venus Ketu,,,,,,Rahu,,Saturn
Mars Jupiter,Sun,Moon Mercury Venus,Ketu,,,,,,Rahu,,Saturn
Jupiter,Sun Mercury,Moon Venus,Ketu,,,,,,Rahu,Saturn,Mars
Sun,Moon Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Mars Jupiter
Sun Mercury,Moon Venus,Ketu,,,,,,Rahu,Saturn,Mars,Jupiter
Moon Mercury Venus,Ketu,,,,,,Rahu,,Saturn,Mars Jupiter,Sun
Moon Venus Ketu,,,,,,Rahu,,Saturn,Mars,Jupiter,Sun Mercury
Ketu,,,,,,Rahu,,Mars Saturn,Jupiter,Sun,Moon Mercury Venus
,,,,,Rahu,,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu
,,,,Rahu,,Saturn,Mars,Jupiter,Sun Mercury,Moon Venus Ketu,
,,,,Rahu,,Mars Saturn,Jupiter,Sun,Moon Mercury Venus,Ketu,
,,,Rahu,,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,
,,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Moon Venus,Ketu,,
,,Rahu,,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,,
,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Moon Venus,Ketu,,,
,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,,
,Rahu,,Mars Saturn,Jupiter,Sun,Moon Mercury Venus,Ketu,,,,
Rahu,,Saturn,Mars,Jupiter,Sun Mercury,Moon Venus Ketu,,,,,
Rahu,,Saturn,Mars Jupiter,Sun,Moon Mercury Venus,Ketu,,,,,
Rahu,Saturn,Mars,Jupiter,Sun Mercury,Moon Venus,Ketu,,,,,
,Saturn,Mars Jupiter,,Sun Moon Mercury,Venus Ketu,,,,,,Rahu
,Mars Saturn,Jupiter,Sun Mercury,Moon Venus,Ketu,,,,,,Rahu
Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,,,,Rahu,
Mars Saturn,Jupiter,Sun,Moon Mercury Venus,Ketu,,,,,,Rahu,
Mars,Jupiter,Sun Mercury,Moon Venus Ketu,,,,,,Rahu,,Saturn
Mars Jupiter,Sun,Moon Mercury Venus,Ketu,,,,,,Rahu,,Saturn
Jupiter,Sun Mercury,Moon Venus,Ketu,,,,,,Rahu,Saturn,Mars
Sun,Mercury Venus,Moon Ketu,,,,,,Rahu,,Saturn,Mars Jupiter
Sun Mercury,Moon Venus,Ketu,,,,,,Rahu,Saturn,Mars,Jupiter
Mercury Venus,Moon Ketu,,,,,,Rahu,,Saturn,Mars Jupiter,Sun
Moon Venus Ketu,,,,,,Rahu,,Saturn,Mars,Jupiter,Sun Mercury
Ketu,,,,,,Rahu,,Mars Saturn,Jupiter,Sun,Moon Mercury Venus
,,,,,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu
,,,,Rahu,,Saturn,Mars,Jupiter,Sun Mercury,Moon Venus Ketu,
,,,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Moon Venus,Ketu,
,,,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,
,,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Moon Venus,Ketu,,
,,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,
,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Moon Venus,Ketu,,,
,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,,
,Rahu,,Mars Saturn,Jupiter,Sun,Mercury Venus,Moon Ketu,,,,
Rahu,,Saturn,Mars,Jupiter,Sun Mercury,Moon Venus Ketu,,,,,
Rahu,,Saturn,Mars Jupiter,Sun,Mercury Venus,Moon Ketu,,,,,
Rahu,Saturn,Mars,Jupiter,Sun Mercury,Moon Venus,Ketu,,,,,
,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,,,,Rahu
,Mars Saturn,Jupiter,Sun Mercury,Moon Venus,Ketu,,,,,,Rahu
Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,,,,Rahu,
Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,,,,,,Rahu,
Mars,Jupiter,Sun Mercury,Moon Venus Ketu,,,,,,Rahu,,Saturn
Mars Jupiter,Sun,Mercury Venus,Moon Ketu,,,,,,Rahu,,Saturn
Jupiter,Sun Mercury,Moon Venus Ketu,,,,,,Rahu,,Saturn,Mars
Sun,Mercury Venus,Moon Ketu,,,,,,Rahu,,Saturn,Mars Jupiter
Sun Mercury,Venus,Moon Ketu,,,,,,Rahu,Saturn,Mars,Jupiter
Mercury Venus,Moon Ketu,,,,,,Rahu,,Saturn,Mars Jupiter,Sun
Moon Venus Ketu,,,,,,Rahu,,Saturn,Mars,Jupiter,Sun Mercury
Moon Ketu,,,,,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Venus
,,,,,Rahu,,Saturn,Mars Jupiter,,Sun Mercury Venus,Moon Ketu
,,,,Rahu,,Saturn,Mars,Jupiter,Sun Mercury,Moon Venus Ketu,
,,,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,
,,,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,
,,,Rahu,Saturn,Mars,Jupiter,Sun Mercury,Venus,Moon Ketu,,
,,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,
,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,,,
,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,,
,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,,,,
Rahu,,Saturn,Mars,Jupiter,Sun Mercury,Venus Ketu,Moon,,,,
Rahu,,Saturn,Mars Jupiter,Sun,Mercury Venus,Moon Ketu,,,,,
Rahu,Saturn,Mars,Jupiter,Sun Mercury,Venus,Moon Ketu,,,,,
,Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,,,,Rahu
,Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,,,,,,Rahu
Saturn,Mars Jupiter,,Sun Mercury,Moon Venus Ketu,,,,,,Rahu,
Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,,,,,,Rahu,
Mars Jupiter,,Sun Mercury,Venus Ketu,Moon,,,,,Rahu,,Saturn
Mars Jupiter,Sun,Mercury Venus,Moon Ketu,,,,,,Rahu,,Saturn
Jupiter,Sun Mercury,Venus Ketu,Moon,,,,,Rahu,,Saturn,Mars
Sun,Mercury Venus,Moon Ketu,,,,,,Rahu,,Saturn,Mars Jupiter
Sun Mercury,Venus Ketu,Moon,,,,,Rahu,,Saturn,Mars,Jupiter
Mercury Venus,Moon Ketu,,,,,,Rahu,,Saturn,Mars Jupiter,Sun
Venus Ketu,Moon,,,,,Rahu,,Saturn,Mars,Jupiter,Sun Mercury
Moon Ketu,,,,,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Venus
,,,,,Rahu,,Saturn,Mars Jupiter,Sun,Mercury Venus,Moon Ketu
,,,,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Venus Ketu,Moon
,,,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,
,,,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Venus Ketu,Moon,
,,,Rahu,Saturn,Mars,Jupiter,Sun Mercury,Venus,Moon Ketu,,
,,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Venus Ketu,Moon,,
,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,,,
,Rahu,,Saturn,Mars Jupiter,,Sun Mercury,Venus Ketu,Moon,,,
,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,,,,
Rahu,,Saturn,Mars,Jupiter,Sun Mercury,Venus Ketu,Moon,,,,
Rahu,,Saturn,Mars Jupiter,Sun,Mercury Venus,Ketu,Moon,,,,
,Saturn,Mars,Jupiter,Sun Mercury,Venus Ketu,Moon,,,,,Rahu
,Saturn,Mars Jupiter,,Sun Mercury,Venus Ketu,Moon,,,,,Rahu
Saturn,Mars,Jupiter,Sun Mercury,Venus,Moon Ketu,,,,,,Rahu
Saturn,Mars Jupiter,,Sun Mercury,Venus Ketu,Moon,,,,,Rahu,
Mars Saturn,Jupiter,Sun Mercury,Venus,Moon Ketu,,,,,,Rahu,
Mars Jupiter,,Sun Mercury,Venus Ketu,Moon,,,,,Rahu,,Saturn
Mars Jupiter,Sun Mercury,Venus,Ketu,Moon,,,,,Rahu,,Saturn
Jupiter,Sun Mercury,Venus Ketu,Moon,,,,,Rahu,,Saturn,Mars
Sun,Mercury Venus,Ketu,Moon,,,,,Rahu,,Saturn,Mars Jupiter
Sun Mercury,Venus Ketu,Moon,,,,,Rahu,,Saturn,Mars,Jupiter
Mercury Venus,Ketu,Moon,,,,,Rahu,,Saturn,Mars Jupiter,Sun
Venus Ketu,Moon,,,,,Rahu,,Saturn,Mars,Jupiter,Sun Mercury
Ketu,Moon,,,,,Rahu,,Mars Saturn,Jupiter,Sun Mercury,Venus
