House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Moon,Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,
,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,
Moon,,Sun Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,
Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,
,Sun Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,Moon
Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,,Moon
Sun Mercury,Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,Moon,
Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,Moon,Mercury
Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,Moon,,Sun Mercury
Venus Jupiter,,Saturn,,,Rahu,Mars,,,Moon,Mercury,Sun Ketu
Venus,Saturn,,,Rahu,Mars,,,Moon,,Sun Mercury Ketu,Jupiter
,Saturn,,,Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter
Saturn,,,Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter,
,,Rahu,Mars,,,Moon,,Sun Mercury Ketu,Jupiter,Venus,Saturn
,,Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn
,Rahu,Mars,,,Moon,Mercury,Sun Ketu,Jupiter,Venus,Saturn,
,Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,
Rahu,Mars,,,Moon,Mercury,Sun Ketu,Jupiter,Venus,Saturn,,
Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,
Mars,,,Moon,,Sun Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu
Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu
,,,Moon,Sun Mercury Ketu,Jupiter,Venus,,Saturn,,Rahu,Mars
,,Moon,Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars
,,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars
,Moon,Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,
,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,
,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,
Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,
Moon,Sun Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,
Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,,Moon
Sun Mercury Ketu,,Venus Jupiter,,Saturn,,Rahu,Mars,,,,Moon
Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,Moon,Mercury
,Venus Jupiter,,Saturn,,Rahu,Mars,,,,Moon,Sun Mercury Ketu
Venus Jupiter,,Saturn,,,Rahu,Mars,,,Moon,Mercury,Sun Ketu
Venus,Saturn,,,Rahu,Mars,,,,Moon,Sun Mercury Ketu,Jupiter
,Saturn,,,Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter
Saturn,,,Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter,
,,Rahu,Mars,,,,Moon,Sun Mercury Ketu,Jupiter,Venus,Saturn
,,Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn
,Rahu,Mars,,,,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,
,Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,
Rahu,Mars,,,,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,,
Rahu,Mars,,,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,
Mars,,,,Moon,Sun Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu
Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu
,,,Moon,Sun Mercury Ketu,Jupiter,Venus,,Saturn,,Rahu,Mars
,,,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars
,,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Mars Rahu,
,,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,
,Moon,Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,
,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,
,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,
Moon,Sun Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,
Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,,
Sun Mercury Ketu,,Venus Jupiter,,Saturn,,Rahu,Mars,,,,Moon
Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,,Moon Mercury
,Venus Jupiter,,Saturn,,Rahu,Mars,,,,Moon,Sun Mercury Ketu
Venus Jupiter,,Saturn,,,Rahu,Mars,,,,Moon Mercury,Sun Ketu
Venus,Saturn,,,Rahu,Mars,,,,Moon,Sun Mercury Ketu,Jupiter
,Saturn,,,Rahu,Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter
Saturn,,,Rahu,Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,
,,Rahu,Mars,,,,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn
,,Rahu,Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn
,Rahu,Mars,,,,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,
,Rahu,Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,
Rahu,Mars,,,,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,,
Rahu,Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,
Mars,,,,Moon,Sun Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu
Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu
,,,,Sun Moon Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars
,,,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars
,,,Moon Mercury Ketu,Sun,Venus Jupiter,,Saturn,,Rahu,Mars,
,,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,
,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,
,Moon Mercury,Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,
,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,
,Sun Moon Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,
Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,,
Sun Moon Mercury Ketu,Jupiter,Venus,,Saturn,,Rahu,Mars,,,,
Sun Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,,Moon Mercury
,Venus Jupiter,,Saturn,,Rahu,Mars,,,,,Sun Moon Mercury Ketu
Venus Jupiter,,Saturn,,,Rahu,Mars,,,,Moon Mercury,Sun Ketu
Venus,Saturn,,,Rahu,Mars,,,,,Sun Moon Mercury Ketu,Jupiter
,Saturn,,Rahu,Mars,,,,,Moon Mercury Ketu,Sun,Venus Jupiter
Saturn,,,Rahu,Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,
,,Rahu,Mars,,,,Mercury,Sun Moon Ketu,Jupiter,Venus,Saturn
,,Rahu,Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn
,Rahu,Mars,,,,Mercury,Sun Moon Ketu,Jupiter,Venus,Saturn,
,Mars Rahu,,,,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,
Rahu,Mars,,,,Mercury,Sun Moon Ketu,Jupiter,Venus,Saturn,,
Rahu,Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,
Mars,,,,,Sun Moon Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu
Mars,,,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu
,,,,Sun Moon Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars
,,,Mercury,Sun Moon Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars
,,,Moon Mercury Ketu,Sun,Venus Jupiter,,Saturn,,Rahu,Mars,
,,Mercury,Sun Moon Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,
,,Moon Mercury,Sun Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,
,Mercury,Sun Moon Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,
,Mercury,Sun Moon Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,
,Sun Moon Mercury Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,
Mercury,Sun Moon Ketu,Venus Jupiter,,Saturn,,,Rahu,Mars,,,
Sun Moon Mercury Ketu,Jupiter,Venus,,Saturn,,Rahu,Mars,,,,
Sun Moon Ketu,Jupiter,Venus,Saturn,,,Rahu,Mars,,,,Mercury
Jupiter,Venus,,Saturn,,Rahu,Mars,,,,,Sun Moon Mercury Ketu
