House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,,Ketu,,Saturn,,
Rahu,Mars,Moon Mercury,Sun Jupiter,Venus,,Ketu,,Saturn,,,
Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,,Ketu,,Saturn,,,
Mars,,Sun Moon Mercury,Venus Jupiter,,Ketu,,,Saturn,,,Rahu
,Sun Moon Mercury,Jupiter,Venus,,Ketu,,Saturn,,,,Mars Rahu
,Sun Moon Mercury,Venus Jupiter,,Ketu,,,Saturn,,,Rahu,Mars
Sun Moon Mercury,Jupiter,Venus,,Ketu,,Saturn,,,,Mars Rahu,
Sun Moon Mercury,Jupiter,Venus,,Ketu,,Saturn,,,,Mars Rahu,
Jupiter,Venus,,Ketu,,Saturn,,,,Mars Rahu,,Sun Moon Mercury
Venus Jupiter,,Ketu,,,Saturn,,,Rahu,Mars,,Sun Moon Mercury
Venus,,Ketu,,Saturn,,,,Mars Rahu,,Sun Moon Mercury,Jupiter
,Ketu,,Saturn,,,,Rahu,Mars,Mercury,Sun Moon Jupiter,Venus
Ketu,,,Saturn,,,Rahu,Mars,,Sun Moon Mercury,Venus Jupiter,
Ketu,,Saturn,,,,Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,
,Saturn,,,,Rahu,Mars,Mercury,Sun Moon Jupiter,Venus,,Ketu
,Saturn,,,,Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,,Ketu
Saturn,,,,Mars Rahu,,Mercury,Sun Moon Jupiter,Venus,,Ketu,
Saturn,,,,Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,,Ketu,
,,,Rahu,Mars,Mercury,Sun Moon,Venus Jupiter,,Ketu,,Saturn
,,,Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,,Ketu,,Saturn
,,Rahu,Mars,,Sun Moon Mercury,Venus Jupiter,,Ketu,,,Saturn
,,Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,,Ketu,,Saturn,
,Rahu,Mars,,Sun Moon Mercury,Jupiter,Venus,Ketu,,,Saturn,
,Mars Rahu,,Mercury,Sun Moon Jupiter,Venus,,Ketu,,Saturn,,
,Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,,Ketu,,Saturn,,
Rahu,Mars,Mercury,Sun Moon Jupiter,Venus,,Ketu,,Saturn,,,
Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,,Ketu,,Saturn,,,
Mars,,Sun Moon Mercury,Venus Jupiter,,Ketu,,Saturn,,,,Rahu
,Sun Mercury,Moon Jupiter,Venus,,Ketu,,Saturn,,,,Mars Rahu
,Sun Moon Mercury,Venus Jupiter,,Ketu,,,Saturn,,,Rahu,Mars
Sun Mercury,Moon Jupiter,Venus,,Ketu,,Saturn,,,,Mars Rahu,
Sun Moon Mercury,Jupiter,Venus,Ketu,,,Saturn,,,Rahu,Mars,
Moon Jupiter,Venus,,Ketu,,Saturn,,,,Mars Rahu,,Sun Mercury
Venus Jupiter,,Ketu,,,Saturn,,,Rahu,Mars,,Sun Moon Mercury
Venus,,Ketu,,Saturn,,,,Mars Rahu,,Sun Mercury,Moon Jupiter
,Ketu,,Saturn,,,,Mars Rahu,,Mercury,Sun Moon Jupiter,Venus
Ketu,,,Saturn,,,Rahu,Mars,,Sun Moon Mercury,Venus Jupiter,
Ketu,,Saturn,,,,Mars Rahu,,Sun Mercury,Moon Jupiter,Venus,
,Saturn,,,,Rahu,Mars,Mercury,Sun Moon Jupiter,Venus,,Ketu
,Saturn,,,,Mars Rahu,,Sun Moon Mercury,Jupiter,Venus,,Ketu
Saturn,,,,Mars Rahu,,Mercury,Sun Moon Jupiter,Venus,,Ketu,
Saturn,,,,Mars Rahu,,Sun Mercury,Moon Jupiter,Venus,,Ketu,
,,,Rahu,Mars,Mercury,Sun Moon,Venus Jupiter,,Ketu,,Saturn
,,,Mars Rahu,,Sun Mercury,Moon Jupiter,Venus,,Ketu,,Saturn
