House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Jupiter Ketu,Mars,,Sun,Mercury,Venus,Saturn Rahu,,Moon,,,
Mars,,,Sun Mercury,Venus,Rahu,Saturn,,Moon,,,Jupiter Ketu
Mars,,Sun,Mercury,Venus,Saturn Rahu,,Moon,,,,Jupiter Ketu
,,Sun Mercury,Venus,,Saturn Rahu,,Moon,,,,Mars Jupiter Ketu
,Sun,Mercury,Venus,Rahu,Saturn,Moon,,,,Jupiter Ketu,Mars
,Sun Mercury,Venus,,Saturn Rahu,,Moon,,,,Jupiter Ketu,Mars
Sun,Mercury,Venus,Rahu,Saturn,Moon,,,,Jupiter Ketu,Mars,
Sun Mercury,Venus,,Saturn Rahu,,Moon,,,,Jupiter Ketu,Mars,
Mercury,Venus,Rahu,Saturn,,Moon,,,Jupiter Ketu,Mars,,Sun
Venus,,Saturn Rahu,,Moon,,,,Jupiter Ketu,Mars,,Sun Mercury
Venus,Rahu,Saturn,Moon,,,,Jupiter Ketu,Mars,,Sun,Mercury
Rahu,Saturn,,Moon,,,Jupiter Ketu,Mars,,,Sun Mercury,Venus
Saturn Rahu,,Moon,,,,Jupiter Ketu,Mars,,Sun Mercury,Venus,
,Moon,,,,Jupiter Ketu,Mars,,Sun,Mercury,Venus,Saturn Rahu
,Moon,,,Jupiter Ketu,Mars,,,Sun Mercury,Venus,Rahu,Saturn
Moon,,,,Jupiter Ketu,Mars,,Sun,Mercury,Venus,Saturn Rahu,
Moon,,,Jupiter Ketu,Mars,,,Sun Mercury,Venus,Rahu,Saturn,
,,,Jupiter Ketu,Mars,,Sun,Mercury,Venus,Saturn Rahu,,Moon
,,Jupiter Ketu,Mars,,,Sun Mercury,Venus,Rahu,Saturn,,Moon
,,Jupiter Ketu,Mars,,Sun,Mercury,Venus,Rahu,Saturn,Moon,
,,Jupiter Ketu,Mars,,Sun Mercury,Venus,,Saturn Rahu,,Moon,
