House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Jupiter,Sun Mercury Venus Rahu,,Moon,Mars,,,Ketu,,Saturn
,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,,,,Ketu,Saturn,
,Jupiter,Sun Mercury Venus Rahu,,Moon,Mars,,,Ketu,,Saturn,
Jupiter,,Sun Mercury Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,
Jupiter,Sun Mercury Venus,Rahu,Moon,Mars,,,,Ketu,Saturn,,
Jupiter,Sun Mercury Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,,
Sun Mercury,Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,,Jupiter
Sun Mercury Venus Rahu,,Moon,Mars,,,Ketu,,Saturn,,,Jupiter
Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,,Jupiter,Sun Mercury
,Moon Mars,,,,Ketu,Saturn,,,,Jupiter,Sun Mercury Venus Rahu
Moon,Mars,,,,Ketu,Saturn,,,Jupiter,Sun Mercury Venus,Rahu
Moon Mars,,,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,
,,,Ketu,Saturn,,,,Jupiter,Sun Mercury Venus Rahu,,Moon Mars
,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,Moon,Mars
,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,
,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,Moon,Mars,
,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,,
Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,Moon,Mars,,
Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,,,
,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,,Ketu
Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Moon Mars,,,,Ketu
Saturn,,,Jupiter,Sun Mercury Venus,Rahu,,Moon Mars,,,,Ketu
,,,Jupiter,Sun Mercury Venus Rahu,,Moon Mars,,,,Ketu,Saturn
,,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,,,,Ketu,Saturn
,,Jupiter,Sun Mercury Venus Rahu,,Moon,Mars,,,Ketu,,Saturn
,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,,,,Ketu,Saturn,
,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,,Ketu,,Saturn,
Jupiter,,Sun Mercury Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,
Jupiter,Sun Mercury Venus,Rahu,,Moon Mars,,,,Ketu,Saturn,,
Jupiter,Sun Mercury Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,,
Sun Mercury,Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,,Jupiter
Sun Mercury Venus Rahu,,Moon,Mars,,,Ketu,Saturn,,,,Jupiter
Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,,Jupiter,Sun Mercury
,Moon Mars,,,,Ketu,Saturn,,,,Jupiter,Sun Mercury Venus Rahu
,Moon Mars,,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,
Moon Mars,,,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,
,,,Ketu,Saturn,,,,Jupiter,Sun Mercury Venus Rahu,,Moon Mars
,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars
,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,
,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,
,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,,
Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,
Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Moon Mars,,,
,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,,Ketu
Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu
Saturn,,,Jupiter,Sun Mercury Venus,Rahu,,Moon Mars,,,,Ketu
,,,Jupiter,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn
,,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,,,,Ketu,Saturn
,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,,Ketu,,Saturn
,Jupiter,Mercury,Sun Venus Rahu,,Moon Mars,,,,Ketu,Saturn,
,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,,Ketu,,Saturn,
Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,
Jupiter,Sun Mercury Venus,Rahu,,Moon Mars,,,,Ketu,Saturn,,
Jupiter,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,
Sun Mercury,Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,,Jupiter
Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,,Jupiter
Venus Rahu,,Moon Mars,,,,Ketu,Saturn,,,Jupiter,Sun Mercury
,Mars,Moon,,,Ketu,Saturn,,,,Jupiter,Sun Mercury Venus Rahu
,Moon Mars,,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,
Moon Mars,,,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,
Moon,,,Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars
,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars
,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon
,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,
,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon,
Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,
Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,
,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,,Ketu
Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu
Saturn,,,Jupiter,Sun Mercury Venus,Rahu,,Moon Mars,,,,Ketu
,,,Jupiter,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn
,,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon,,,Ketu,Saturn
,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,,Ketu,,Saturn
,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon,,,Ketu,Saturn,
,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,,,Ketu,,Saturn,
Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,
Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,,Ketu,,Saturn,,
Jupiter,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,
Sun Mercury,Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,Jupiter
Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,,Jupiter
Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,Jupiter,Sun Mercury
,Mars,Moon,,,Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu
,Mars,Moon,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,
Mars,Moon,,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,
Moon,,,Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars
Moon,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Mars
,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon
,Ketu,Saturn,,,,Jupiter,Sun Mercury Venus Rahu,,,Moon Mars,
,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon,
Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,
Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,
,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,,Ketu
Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu
Saturn,,,Jupiter,Sun Mercury Venus,Rahu,,Mars,Moon,,,Ketu
,,,Jupiter,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn
,,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon,,,Ketu,Saturn
,,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,,Ketu,Saturn,
,Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn,
,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,,Ketu,,Saturn,
Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,
Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,,Ketu,,Saturn,,
,Sun Mercury Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,Jupiter
Sun Mercury,Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,Jupiter
Sun Mercury Venus Rahu,,Mars,,Moon,,Ketu,Saturn,,,,Jupiter
Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,Jupiter,Sun Mercury
,Mars,,Moon,,Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu
,Mars,Moon,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,
Mars,Moon,,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,
,Moon,,Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars
Moon,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Mars
,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon
,Ketu,Saturn,,,,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon
,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon,
Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,
Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars,Moon,,
,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,,Ketu
Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars,,Moon,,Ketu
Saturn,,,Jupiter,Sun Mercury,Venus Rahu,,Mars,Moon,,,Ketu
,,,Jupiter,Sun Mercury Venus Rahu,,Mars,,Moon,,Ketu,Saturn
,,Jupiter,Mercury,Sun Venus Rahu,,Mars,Moon,,,Ketu,Saturn
,,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,,Ketu,Saturn,
,Jupiter,,Sun Mercury Venus Rahu,,Mars,,Moon,,Ketu,Saturn,
,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,,Ketu,,Saturn,
Jupiter,,Sun Mercury Venus Rahu,,Mars,,Moon,,Ketu,Saturn,,
Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,,Ketu,,Saturn,,
,Sun Mercury Venus Rahu,,Mars,,Moon,,Ketu,Saturn,,,Jupiter
Sun Mercury,Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,Jupiter
Sun Mercury Venus Rahu,,Mars,,Moon,,Ketu,Saturn,,,,Jupiter
Venus Rahu,,Mars,Moon,,,Ketu,Saturn,,,Jupiter,Sun Mercury
,Mars,,Moon,,Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu
,Mars,Moon,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,
Mars,,Moon,,Ketu,Saturn,,,Jupiter,Mercury,Sun Venus Rahu,
,Moon,,Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars
Moon,,Ketu,,Saturn,,,Jupiter,Sun Mercury Venus Rahu,,,Mars
Moon,,Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars,
,Ketu,Saturn,,,,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon
,Ketu,Saturn,,,Jupiter,,Sun Mercury Venus Rahu,,Mars,,Moon
Ketu,Saturn,,,,Jupiter,Sun Mercury Venus Rahu,,,Mars,Moon,
