House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,,Sun Venus Ketu,Mercury,Mars,,,Saturn,Jupiter Rahu,Moon,
,,Ketu,Sun Mercury Venus,,Mars,,,Saturn Rahu,Moon Jupiter,,
,,Sun Venus Ketu,Mercury,Mars,,,Saturn,Jupiter Rahu,Moon,,
,Ketu,Sun Mercury Venus,,Mars,,,Saturn Rahu,Moon Jupiter,,,
,Sun Venus Ketu,Mercury,,Mars,,Saturn,Jupiter Rahu,Moon,,,
Ketu,Sun Mercury Venus,,Mars,,,Saturn Rahu,Jupiter,Moon,,,
Sun Venus Ketu,Mercury,,Mars,,Saturn,Jupiter Rahu,Moon,,,,
Sun Mercury Venus Ketu,,Mars,,,Saturn,Jupiter Rahu,Moon,,,,
Mercury,,Mars,,Saturn,Jupiter Rahu,Moon,,,,,Sun Venus Ketu
,Mars,,,Saturn Rahu,Jupiter,Moon,,,,Ketu,Sun Mercury Venus
,Mars,,Saturn,Jupiter Rahu,Moon,,,,,Sun Venus Ketu,Mercury
Mars,,,Saturn Rahu,Moon Jupiter,,,,,Venus Ketu,Sun Mercury,
,,Saturn Rahu,Jupiter,Moon,,,,Ketu,Sun Mercury Venus,,Mars
,Saturn,Jupiter Rahu,Moon,,,,,Sun Venus Ketu,Mercury,Mars,
,Saturn Rahu,Moon Jupiter,,,,,Ketu,Sun Mercury Venus,,Mars,
Saturn,Jupiter Rahu,Moon,,,,,Sun Venus Ketu,Mercury,Mars,,
Saturn Rahu,Moon Jupiter,,,,,Venus Ketu,Sun Mercury,,Mars,,
Jupiter Rahu,Moon,,,,,Sun Venus Ketu,Mercury,Mars,,,Saturn
Jupiter,Moon,,,,Ketu,Sun Mercury Venus,,Mars,,,Saturn Rahu
Moon,,,,,Sun Venus Ketu,Mercury,Mars,,,Saturn,Jupiter Rahu
Moon,,,,Ketu,Sun Mercury Venus,,Mars,,,Saturn Rahu,Jupiter
,,,,Sun Venus Ketu,Mercury,,Mars,,Saturn,Jupiter Rahu,Moon
,,,Ketu,Sun Mercury Venus,,Mars,,,Saturn Rahu,Jupiter,Moon
,,,Venus Ketu,Sun Mercury,,Mars,,Saturn,Jupiter Rahu,,Moon
,,,Sun Venus Ketu,Mercury,Mars,,,Saturn,Jupiter Rahu,Moon,
,,Ketu,Sun Mercury Venus,,Mars,,,Saturn Rahu,Jupiter,Moon,
