House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Mars Ketu,Mercury,Sun,,Venus,,Rahu,,Jupiter,Moon,Saturn
,Mars Ketu,Mercury,Sun,Venus,,,Rahu,,Jupiter,Moon,Saturn
Mars Ketu,Mercury,Sun,,Venus,,Rahu,,Jupiter,Moon,Saturn,
Mars Ketu,Mercury,Sun,Venus,,,Rahu,,Jupiter,Moon,Saturn,
Ketu,Sun Mercury,,Venus,,,Rahu,Jupiter,,Moon,Saturn,Mars
Mercury,Sun,Venus,,,Rahu,,Jupiter,Moon,Saturn,,Mars Ketu
Sun Mercury,,Venus,,,Rahu,,Jupiter,Moon,Saturn,,Mars Ketu
Sun,,Venus,,Rahu,,Jupiter,Moon,Saturn,,Mars Ketu,Mercury
,Venus,,,Rahu,,Jupiter,Moon,Saturn,,Mars Ketu,Sun Mercury
Venus,,,Rahu,,Jupiter,Moon,Saturn,,Mars Ketu,Mercury,Sun
Venus,,,Rahu,Jupiter,,Moon,Saturn,Mars,Ketu,Sun Mercury,
,,Rahu,,Jupiter,Moon,Saturn,,Mars Ketu,Mercury,Sun,Venus
,Rahu,,Jupiter,Moon,Saturn,,Mars Ketu,Mercury,Sun,Venus,
Rahu,,Jupiter,,Moon Saturn,,Mars Ketu,Mercury,Sun,,Venus,
Rahu,,Jupiter,Moon,Saturn,,Mars Ketu,Mercury,Sun,Venus,,
,Jupiter,Moon,Saturn,,Mars Ketu,Mercury,Sun,,Venus,,Rahu
,Jupiter,Moon,Saturn,,Mars Ketu,Mercury,Sun,Venus,,,Rahu
Jupiter,,Moon Saturn,,Mars Ketu,Mercury,Sun,,Venus,,Rahu,
Jupiter,Moon,Saturn,,Mars Ketu,Mercury,Sun,Venus,,,Rahu,
,Moon Saturn,,Mars Ketu,,Sun Mercury,,Venus,,Rahu,,Jupiter
Moon,Saturn,,Mars Ketu,Mercury,Sun,Venus,,,Rahu,,Jupiter
Moon,Saturn,,Mars Ketu,Sun Mercury,,Venus,,,Rahu,,Jupiter
Saturn,,Mars Ketu,Mercury,Sun,,Venus,,Rahu,,Jupiter,Moon
Saturn,,Mars Ketu,Mercury,Sun,Venus,,,Rahu,,Jupiter,Moon
,Mars Ketu,Mercury,Sun,,Venus,,Rahu,,Jupiter,,Moon Saturn
,Mars Ketu,Mercury,Sun,Venus,,,Rahu,,Jupiter,Moon,Saturn
Mars Ketu,Mercury,Sun,,Venus,,Rahu,,Jupiter,,Moon Saturn,
Mars Ketu,Mercury,Sun,Venus,,,Rahu,,Jupiter,Moon,Saturn,
Ketu,Sun Mercury,,Venus,,,Rahu,Jupiter,,Moon,Saturn,Mars
Mercury,Sun,Venus,,,Rahu,,Jupiter,,Moon Saturn,,Mars Ketu
