House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Moon,,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter,,,Ketu
Moon,,Venus Saturn,Sun Mercury,,Rahu,Mars,Jupiter,,,,Ketu
,Venus,Sun Saturn,Mercury,Rahu,,Mars,Jupiter,,,Ketu,Moon
,Venus,Sun Mercury Saturn,,Rahu,Mars,Jupiter,,,,Ketu,Moon
,Sun Venus Saturn,Mercury,Rahu,,Mars,Jupiter,,,Ketu,,Moon
Venus,Sun Mercury Saturn,,Rahu,Mars,Jupiter,,,,Ketu,Moon,
Sun Venus Saturn,Mercury,Rahu,,Mars,Jupiter,,,Ketu,,Moon,
Sun Saturn,Mercury,Rahu,Mars,,Jupiter,,,Ketu,Moon,,Venus
Mercury,Rahu,,Mars,Jupiter,,,Ketu,,Moon,,Sun Venus Saturn
,Rahu,Mars,Jupiter,,,,Ketu,Moon,,Venus,Sun Mercury Saturn
Rahu,,Mars,Jupiter,,,Ketu,,Moon,,Sun Venus Saturn,Mercury
,Mars,Jupiter,,,Ketu,,Moon,,Venus Saturn,Sun Mercury,Rahu
Mars,Jupiter,,,,Ketu,Moon,,Venus,Sun Mercury Saturn,,Rahu
Mars,Jupiter,,,Ketu,,Moon,Venus,Sun Saturn,Mercury,Rahu,
Jupiter,,,,Ketu,Moon,,Venus Saturn,Sun Mercury,,Rahu,Mars
Jupiter,,,Ketu,Moon,,Venus,Sun Saturn,Mercury,Rahu,Mars,
,,Ketu,,Moon,,Venus Saturn,Sun Mercury,Rahu,,Mars,Jupiter
,,Ketu,,Moon,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter
,,Ketu,Moon,,Venus Saturn,Sun Mercury,,Rahu,Mars,Jupiter,
,Ketu,,Moon,Venus,Sun Saturn,Mercury,Rahu,,Mars,Jupiter,
,Ketu,Moon,,Venus,Sun Mercury Saturn,,Rahu,Mars,Jupiter,,
Ketu,,Moon,,Sun Venus Saturn,Mercury,Rahu,,Mars,Jupiter,,
Ketu,Moon,,Venus,Sun Saturn,Mercury,Rahu,Mars,Jupiter,,,
,Moon,,Venus Saturn,Sun Mercury,Rahu,,Mars,Jupiter,,,Ketu
,Moon,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter,,,Ketu
Moon,,Venus Saturn,Sun Mercury,,Rahu,Mars,Jupiter,,,,Ketu
Moon,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter,,,Ketu,
,Venus,Sun Mercury Saturn,,Rahu,Mars,Jupiter,,,,Ketu,Moon
,Sun Venus Saturn,Mercury,Rahu,,Mars,Jupiter,,,Ketu,,Moon
Venus,Sun Mercury Saturn,,Rahu,Mars,Jupiter,,,,Ketu,,Moon
Sun Venus Saturn,Mercury,Rahu,,Mars,Jupiter,,,Ketu,,Moon,
Sun Saturn,Mercury,Rahu,Mars,Jupiter,,,,Ketu,,Moon,Venus
Mercury,Rahu,,Mars,Jupiter,,,Ketu,,Moon,,Sun Venus Saturn
,Rahu,Mars,Jupiter,,,,Ketu,,Moon,Venus,Sun Mercury Saturn
Rahu,,Mars,Jupiter,,,Ketu,,Moon,,Sun Venus Saturn,Mercury
,Mars,Jupiter,,,Ketu,,Moon,,Venus Saturn,Sun Mercury,Rahu
Mars,Jupiter,,,,Ketu,,Moon,Venus,Sun Mercury Saturn,,Rahu
Mars,Jupiter,,,Ketu,,Moon,Venus,Sun Saturn,Mercury,Rahu,
Jupiter,,,Ketu,,Moon,,Venus Saturn,Sun Mercury,Rahu,,Mars
Jupiter,,,Ketu,,Moon,Venus,Sun Saturn,Mercury,Rahu,Mars,
,,Ketu,,Moon,,Venus Saturn,Sun Mercury,Rahu,,Mars,Jupiter
,,Ketu,,Moon,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter
