House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Moon,Venus,Sun Mercury,Ketu,Mars,,Jupiter Saturn,,,Rahu,
Moon,Venus,Mercury,Sun Ketu,Mars,,Jupiter,Saturn,,Rahu,,
Moon,Venus,Sun Mercury,Ketu,Mars,,Jupiter Saturn,,,Rahu,,
Moon Venus,Mercury,Sun,Mars Ketu,,Jupiter,Saturn,,,Rahu,,
Venus,Sun Mercury,Ketu,Mars,,Jupiter Saturn,,,Rahu,,,Moon
Venus,Sun Mercury,Mars Ketu,,Jupiter,Saturn,,,Rahu,,,Moon
Sun Mercury,Ketu,Mars,,Jupiter Saturn,,,Rahu,,,Moon,Venus
Sun Mercury,Ketu,Mars,Jupiter,Saturn,,,Rahu,,,Moon,Venus
Ketu,Mars,,Jupiter Saturn,,,Rahu,,,Moon,Venus,Sun Mercury
Ketu,Mars,Jupiter,Saturn,,,Rahu,,,Moon,Venus,Sun Mercury
Mars,,Jupiter Saturn,,,Rahu,,,Moon,Venus,Sun Mercury,Ketu
,Jupiter,Saturn,,Rahu,,,,Moon Venus,Mercury,Sun Ketu,Mars
Jupiter,Saturn,,,Rahu,,,Moon,Venus,Sun Mercury,Mars Ketu,
Jupiter Saturn,,,Rahu,,,Moon,Venus,Sun Mercury,Ketu,Mars,
Saturn,,Rahu,,,,Moon Venus,Mercury,Sun Ketu,Mars,,Jupiter
,,Rahu,,,Moon,Venus,Sun Mercury,Ketu,Mars,,Jupiter Saturn
,Rahu,,,,Moon Venus,Mercury,Sun Ketu,Mars,,Jupiter,Saturn
,Rahu,,,Moon,Venus,Sun Mercury,Ketu,Mars,,Jupiter Saturn,
Rahu,,,,Moon Venus,Mercury,Sun Ketu,Mars,,Jupiter,Saturn,
Rahu,,,Moon,Venus,Sun Mercury,Ketu,Mars,,Jupiter Saturn,,
Rahu,,,Moon,Venus,Sun Mercury,Mars Ketu,,Jupiter,Saturn,,
,,,Moon Venus,Sun Mercury,Ketu,Mars,,Jupiter Saturn,,,Rahu
,,Moon,Venus,Sun Mercury,Ketu,Mars,Jupiter,Saturn,,,Rahu
