House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Saturn,Jupiter,Sun Ketu,Mercury Venus Mars,,,,,Rahu,Moon,
Saturn,Jupiter,Ketu,Sun Mercury Venus,Mars,,,,Rahu,Moon,,
Saturn,Jupiter,Sun Ketu,Mercury Venus Mars,,,,,Rahu,Moon,,
Jupiter Saturn,,Sun Mercury Venus Ketu,Mars,,,,,Moon Rahu,,,
Jupiter,Sun Ketu,Mercury Venus,Mars,,,,Rahu,Moon,,,Saturn
Jupiter,Sun Venus Ketu,Mercury Mars,,,,,Rahu,Moon,,,Saturn
Sun Ketu,Mercury Venus,Mars,,,,Rahu,Moon,,,Saturn,Jupiter
Sun Venus Ketu,Mercury Mars,,,,,Rahu,Moon,,,Saturn,Jupiter
Mercury Venus,Mars,,,,Rahu,Moon,,,Saturn,Jupiter,Sun Ketu
Mercury Mars,,,,,Rahu,Moon,,,Saturn,Jupiter,Sun Venus Ketu
Mars,,,,Rahu,Moon,,,Saturn,Jupiter,Sun Ketu,Mercury Venus
,,,Rahu,Moon,,,Saturn,Jupiter,Ketu,Sun Mercury Venus,Mars
,,,Rahu,Moon,,,Saturn,Jupiter,Sun Venus Ketu,Mercury Mars,
,,Rahu,Moon,,,Saturn,Jupiter,Sun Ketu,Mercury Venus Mars,,
,Rahu,Moon,,,Saturn,Jupiter,Ketu,Sun Mercury Venus,Mars,,
,Rahu,Moon,,,Saturn,Jupiter,Sun Ketu,Mercury Venus Mars,,,
Rahu,Moon,,,Saturn,Jupiter,Ketu,Sun Mercury Venus,Mars,,,
Rahu,Moon,,,Saturn,Jupiter,Sun Ketu,Mercury Venus Mars,,,,
,Moon,,Saturn,Jupiter,Ketu,Sun Mercury Venus,Mars,,,,Rahu
Moon,,,Saturn,Jupiter,Sun Ketu,Mercury Venus Mars,,,,,Rahu
Moon,,,Saturn,Jupiter,Sun Mercury Venus Ketu,Mars,,,,,Rahu
,,Saturn,Jupiter,Sun Ketu,Mercury Venus,Mars,,,,Rahu,Moon
,,Saturn,Jupiter,Sun Venus Ketu,Mercury Mars,,,,,Rahu,Moon
