House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,,,Ketu,,Jupiter
,Moon Venus,Mercury Mars,Sun Saturn Rahu,,,,,,Ketu,,Jupiter
,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,,,Ketu,,Jupiter,
Moon Venus,Mercury Mars,Sun Rahu,Saturn,,,,,Ketu,,Jupiter,
Moon Venus,Sun Mercury Mars Rahu,Saturn,,,,,Ketu,,Jupiter,,
Mercury Venus Mars,Sun Rahu,Saturn,,,,,Ketu,,Jupiter,,Moon
Sun Mercury Mars Rahu,Saturn,,,,,Ketu,,,Jupiter,,Moon Venus
Sun Rahu,Saturn,,,,,Ketu,,Jupiter,,,Moon Mercury Venus Mars
Saturn,,,,,Ketu,,,Jupiter,,Moon Venus,Sun Mercury Mars Rahu
Saturn,,,,,Ketu,,Jupiter,,,Moon Mercury Venus Mars,Sun Rahu
,,,,Ketu,,Jupiter,,,Moon Venus,Sun Mercury Mars Rahu,Saturn
,,,,Ketu,,Jupiter,,Moon Venus,Mercury Mars,Sun Saturn Rahu,
,,,Ketu,,Jupiter,,,Moon Mercury Venus Mars,Sun Rahu,Saturn,
,,Ketu,,Jupiter,,,Moon Venus,Sun Mercury Mars Rahu,Saturn,,
,,Ketu,,Jupiter,,Moon Venus,Mercury Mars,Sun Saturn Rahu,,,
,Ketu,,Jupiter,,,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,
,Ketu,,Jupiter,,Moon Venus,Mercury Mars,Sun Saturn Rahu,,,,
Ketu,,Jupiter,,,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,,
Ketu,,Jupiter,,Moon Venus,Mercury Mars,Sun Rahu,Saturn,,,,
,Jupiter,,,Moon Venus,Sun Mercury Mars Rahu,Saturn,,,,,Ketu
,Jupiter,,,Moon Mercury Venus Mars,Sun Rahu,Saturn,,,,,Ketu
,Jupiter,,Moon Venus,Sun Mercury Mars Rahu,Saturn,,,,,Ketu,
Jupiter,,,Moon Mercury Venus Mars,Sun Rahu,Saturn,,,,,Ketu,
Jupiter,,Moon Venus,Mercury Mars Rahu,Sun Saturn,,,,,Ketu,,
,,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,,,Ketu,,Jupiter
,Moon Venus,Mercury Mars,Sun Saturn Rahu,,,,,,Ketu,,Jupiter
,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,,,Ketu,,Jupiter,
Venus,Moon Mercury Mars,Sun Rahu,Saturn,,,,,Ketu,,Jupiter,
Moon Venus,Sun Mercury Mars Rahu,Saturn,,,,,Ketu,,Jupiter,,
Moon Mercury Venus Mars,Sun Rahu,Saturn,,,,,Ketu,,Jupiter,,
Sun Mercury Mars Rahu,Saturn,,,,,Ketu,,,Jupiter,,Moon Venus
Sun Rahu,Saturn,,,,,Ketu,,Jupiter,,,Moon Mercury Venus Mars
Saturn,,,,,Ketu,,,Jupiter,,Moon Venus,Sun Mercury Mars Rahu
Saturn,,,,,Ketu,,Jupiter,,,Moon Mercury Venus Mars,Sun Rahu
,,,,Ketu,,Jupiter,,,Moon Venus,Sun Mercury Mars Rahu,Saturn
,,,,Ketu,,Jupiter,,Venus,Moon Mercury Mars,Sun Saturn Rahu,
,,,Ketu,,Jupiter,,,Moon Mercury Venus Mars,Sun Rahu,Saturn,
,,Ketu,,Jupiter,,,Moon Venus,Sun Mercury Mars Rahu,Saturn,,
,,Ketu,,Jupiter,,Venus,Moon Mercury Mars,Sun Saturn Rahu,,,
,Ketu,,Jupiter,,,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,
,Ketu,,Jupiter,,Venus,Moon Mercury Mars,Sun Saturn Rahu,,,,
Ketu,,Jupiter,,,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,,
Ketu,,Jupiter,,Venus,Moon Mercury Mars,Sun Rahu,Saturn,,,,
,Jupiter,,,Moon Venus,Sun Mercury Mars Rahu,Saturn,,,,,Ketu
,Jupiter,,,Moon Mercury Venus Mars,Sun Rahu,Saturn,,,,,Ketu
Jupiter,,,Venus,Sun Moon Mercury Mars Rahu,Saturn,,,,,Ketu,
Jupiter,,,Moon Mercury Venus Mars,Sun Rahu,Saturn,,,,,Ketu,
Jupiter,,Venus,Moon Mercury Mars Rahu,Sun Saturn,,,,,Ketu,,
,,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,,,Ketu,,Jupiter
,Venus,Moon Mercury Mars,Sun Saturn Rahu,,,,,,Ketu,,Jupiter
,Moon Mercury Venus,Sun Mars Rahu,Saturn,,,,,Ketu,,Jupiter,
Venus,Moon Mercury Mars,Sun Rahu,Saturn,,,,,Ketu,,Jupiter,
Venus,Sun Moon Mercury Mars Rahu,Saturn,,,,,Ketu,,Jupiter,,
