House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Rahu,Saturn,Mercury,Sun Moon Mars,Venus,,Jupiter Ketu,,,,,
Saturn Rahu,,Moon Mercury Mars,Sun Venus,,,Jupiter Ketu,,,,,
Saturn,Mercury,Sun Moon Mars,Venus,,Ketu,Jupiter,,,,,Rahu
,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,,,,,,Saturn Rahu
,Sun Moon Mercury Mars,Venus,,Ketu,Jupiter,,,,,Rahu,Saturn
Mercury Mars,Sun Moon,Venus,,Jupiter Ketu,,,,,,Rahu,Saturn
Sun Moon Mercury Mars,Venus,,Ketu,Jupiter,,,,,Rahu,Saturn,
Sun Moon,Venus,,Jupiter Ketu,,,,,,Rahu,Saturn,Mercury Mars
Venus,,,Jupiter Ketu,,,,,,Saturn Rahu,,Sun Moon Mercury Mars
Venus,,Jupiter Ketu,,,,,,Rahu,Saturn,Mercury Mars,Sun Moon
,Ketu,Jupiter,,,,,Rahu,Saturn,,Sun Moon Mercury Mars,Venus
,Jupiter Ketu,,,,,,Saturn Rahu,,Moon Mercury Mars,Sun Venus,
Jupiter Ketu,,,,,,Rahu,Saturn,Mercury Mars,Sun Moon,Venus,
Jupiter,,,,,Rahu,Saturn,,Sun Moon Mercury Mars,Venus,,Ketu
,,,,,Saturn Rahu,,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu
,,,,Rahu,Saturn,Mercury,Sun Moon Mars,Venus,,Jupiter Ketu,
,,,,Saturn Rahu,,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,
,,,Rahu,Saturn,Mercury,Sun Moon Mars,Venus,,Jupiter Ketu,,
,,,Saturn Rahu,,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,,
,,Rahu,Saturn,,Sun Moon Mercury Mars,Venus,,Ketu,Jupiter,,
,,Saturn Rahu,,Mercury Mars,Sun Moon,Venus,,Jupiter Ketu,,,
,Rahu,Saturn,,Sun Moon Mercury Mars,Venus,,Ketu,Jupiter,,,
,Rahu,Saturn,Mercury Mars,Sun Moon,Venus,,Jupiter Ketu,,,,
,Saturn Rahu,,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,,,,
Rahu,Saturn,Mercury,Sun Moon Mars,Venus,,Jupiter Ketu,,,,,
Saturn Rahu,,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,,,,,
Saturn,Mercury,Sun Moon Mars,Venus,,Jupiter Ketu,,,,,,Rahu
,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,,,,,,Saturn Rahu
,Sun Moon Mercury Mars,Venus,,Ketu,Jupiter,,,,,Rahu,Saturn
Mercury Mars,Sun Moon,Venus,,Jupiter Ketu,,,,,,Rahu,Saturn
Sun Mercury Mars,Moon Venus,,Ketu,Jupiter,,,,,Rahu,Saturn,
Sun Moon,Venus,,Jupiter Ketu,,,,,,Rahu,Saturn,Mercury Mars
Moon Venus,,Ketu,Jupiter,,,,,Rahu,Saturn,,Sun Mercury Mars
Venus,,Jupiter Ketu,,,,,,Rahu,Saturn,Mercury Mars,Sun Moon
,Ketu,Jupiter,,,,,Rahu,Saturn,,Sun Mercury Mars,Moon Venus
,Jupiter Ketu,,,,,,Saturn Rahu,,Mercury Mars,Sun Moon Venus,
Jupiter Ketu,,,,,,Saturn Rahu,,Mercury Mars,Sun Moon,Venus,
,,,,,Rahu,Saturn,,Sun Moon Mercury Mars,Venus,,Jupiter Ketu
,,,,,Saturn Rahu,,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu
,,,,Rahu,Saturn,Mercury,Sun Moon Mars,Venus,,Jupiter Ketu,
,,,,Saturn Rahu,,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,
,,,Rahu,Saturn,Mercury,Sun Moon Mars,Venus,,Jupiter Ketu,,
,,,Saturn Rahu,,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,,
,,Rahu,Saturn,,Sun Mercury Mars,Moon Venus,,Ketu,Jupiter,,
,,Saturn Rahu,,Mercury Mars,Sun Moon,Venus,,Jupiter Ketu,,,
,Rahu,Saturn,,Sun Mercury Mars,Moon Venus,,Ketu,Jupiter,,,
,Rahu,Saturn,Mercury Mars,Sun Moon,Venus,,Jupiter Ketu,,,,
Rahu,Saturn,,Mercury Mars,Sun Moon Venus,,Ketu,Jupiter,,,,
Rahu,Saturn,Mercury,Sun Mars,Moon Venus,,Jupiter Ketu,,,,,
Saturn Rahu,,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,,,,,
Saturn,,Sun Mercury Mars,Moon Venus,,Jupiter Ketu,,,,,,Rahu
,Mercury Mars,Sun Moon Venus,,,Jupiter Ketu,,,,,,Saturn Rahu
,Sun Mercury Mars,Moon Venus,,Ketu,Jupiter,,,,,Rahu,Saturn
Mercury Mars,Sun Moon,Venus,,Jupiter Ketu,,,,,,Rahu,Saturn
