House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon,
Saturn,Venus,Ketu,Sun Mercury,,,,,Rahu,Moon Mars,,Jupiter
,Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon,,Jupiter Saturn
,Venus Ketu,Sun Mercury,,,,,Rahu,Moon Mars,,Jupiter,Saturn
Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon,,Jupiter Saturn,
Venus Ketu,Sun Mercury,,,,,Rahu,Moon Mars,,,Jupiter Saturn,
Sun Mercury,,,,,Rahu,,Moon Mars,,Jupiter,Saturn,Venus Ketu
Sun Mercury,,,,,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu
,,,,,Rahu,Moon Mars,,Jupiter,Saturn,Venus,Sun Mercury Ketu
,,,,Rahu,Moon Mars,,,Jupiter Saturn,,Venus Ketu,Sun Mercury
,,,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,
,,,Rahu,Moon Mars,,Jupiter,Saturn,Venus,Ketu,Sun Mercury,
,,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,
,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,
,Rahu,Moon Mars,,Jupiter,Saturn,Venus,Ketu,Sun Mercury,,,
Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,
Rahu,Moon Mars,,Jupiter,Saturn,Venus,Ketu,Sun Mercury,,,,
Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu
Moon Mars,,Jupiter,Saturn,Venus,Ketu,Sun Mercury,,,,,Rahu
Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu,Mars
Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu,Mars
,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon
,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon
Jupiter,Saturn,Venus,Mercury Ketu,Sun,,,,,Rahu,Moon Mars,
Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon,
Saturn,Venus,Ketu,Sun Mercury,,,,,Rahu,Moon Mars,,Jupiter
,Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon,,Jupiter Saturn
,Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon,Jupiter,Saturn
Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon,,Jupiter Saturn,
Venus Ketu,Sun Mercury,,,,,Rahu,Mars,Moon,,Jupiter Saturn,
Sun Mercury,,,,,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu
Sun Mercury,,,,,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu
,,,,Rahu,,Moon Mars,,Jupiter Saturn,,Venus Ketu,Sun Mercury
,,,,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury
,,,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,
,,,Rahu,Mars,Moon,Jupiter,Saturn,Venus,Ketu,Sun Mercury,
,,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,
,Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,
,Rahu,Mars,Moon,Jupiter,Saturn,Venus,Ketu,Sun Mercury,,,
Rahu,Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,
Rahu,Mars,Moon,Jupiter,Saturn,Venus,Ketu,Sun Mercury,,,,
Mars,Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu
Mars,Moon,Jupiter,Saturn,Venus,Ketu,Sun Mercury,,,,,Rahu
Moon,,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu,Mars
Moon,Jupiter,Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu,Mars
Moon,Jupiter Saturn,,Venus Ketu,Sun Mercury,,,,,Rahu,Mars,
