House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Saturn,Sun Mercury Venus,Moon Ketu,,,,,,Jupiter Rahu,Mars
,Saturn,,Sun Mercury Venus,Moon Ketu,,,,,,Mars Jupiter Rahu,
,Saturn,Sun Venus,Mercury Ketu,Moon,,,,,Jupiter Rahu,Mars,
Saturn,,Sun Mercury Venus,Moon Ketu,,,,,,Jupiter Rahu,Mars,
Saturn,Sun Venus,Mercury Ketu,Moon,,,,,Jupiter Rahu,Mars,,
Saturn,Sun Mercury Venus,Moon Ketu,,,,,,Jupiter Rahu,Mars,,
Sun,Mercury Venus,Moon Ketu,,,,,Jupiter,Mars Rahu,,,Saturn
Sun Mercury Venus,Moon Ketu,,,,,,Jupiter Rahu,Mars,,,Saturn
Mercury Venus,Moon Ketu,,,,,,Mars Jupiter Rahu,,,Saturn,Sun
Moon Ketu,,,,,,Jupiter Rahu,Mars,,,Saturn,Sun Mercury Venus
Moon,,,,,Jupiter Rahu,Mars,,,Saturn,Sun Venus,Mercury Ketu
,,,,,Mars Jupiter Rahu,,,Saturn,,Sun Mercury Venus,Moon Ketu
,,,,Jupiter Rahu,Mars,,,Saturn,Sun Mercury Venus,Moon Ketu,
,,,Jupiter Rahu,Mars,,,Saturn,Sun Venus,Mercury Ketu,Moon,
,,,Mars Jupiter Rahu,,,Saturn,,Sun Mercury Venus,Moon Ketu,,
,,Jupiter Rahu,Mars,,,Saturn,Sun Mercury Venus,Ketu,Moon,,
,,Mars Jupiter Rahu,,,Saturn,,Sun Mercury Venus,Moon Ketu,,,
,Jupiter Rahu,Mars,,,Saturn,Sun Venus,Mercury Ketu,Moon,,,
,Mars Jupiter Rahu,,,Saturn,,Sun Mercury Venus,Moon Ketu,,,,
Jupiter Rahu,Mars,,,Saturn,Sun Venus,Mercury Ketu,Moon,,,,
Jupiter Rahu,Mars,,,Saturn,Sun Mercury Venus,Moon Ketu,,,,,
Mars,,,Saturn,Sun Venus,Mercury Ketu,Moon,,,,,Jupiter Rahu
Mars,,,Saturn,Sun Mercury Venus,Ketu,Moon,,,,,Jupiter Rahu
,,Saturn,,Sun Mercury Venus,Moon Ketu,,,,,,Mars Jupiter Rahu
,,Saturn,Sun Mercury Venus,Ketu,Moon,,,,,Jupiter Rahu,Mars
,Saturn,,Sun Mercury Venus,Moon Ketu,,,,,,Mars Jupiter Rahu,
,Saturn,Sun Venus,Mercury Ketu,Moon,,,,,Jupiter Rahu,Mars,
