House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,,Sun Mercury Venus,Jupiter,Moon Rahu,,,Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,Moon,Rahu,,,Saturn,Mars,,Ketu
,,Sun Mercury Venus,Jupiter,Moon Rahu,,,Saturn,Mars,,Ketu,
,Mercury Venus,Sun Jupiter,Moon,Rahu,,,Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,Moon,Rahu,,Saturn,,Mars,,Ketu,
Mercury,Sun Venus Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,Moon,Rahu,,,Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,Moon Rahu,,,Saturn,Mars,,Ketu,,,
Jupiter,Moon,Rahu,,,Saturn,Mars,,Ketu,,,Sun Mercury Venus
,Moon Rahu,,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter
Moon,Rahu,,Saturn,,Mars,,Ketu,,,Sun Mercury Venus,Jupiter
Rahu,,,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,Moon
,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Moon Rahu
,Saturn,Mars,,,Ketu,,,Sun Mercury Venus,Jupiter,Moon,Rahu
,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,Moon,Rahu,
Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Moon Rahu,,
Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,Moon,Rahu,,
Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Moon Rahu,,,Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn
,,Ketu,,,Sun Mercury Venus,Jupiter,Moon,Rahu,,Saturn,Mars
,Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn,Mars
,Ketu,,,Sun Mercury Venus,Jupiter,Moon,Rahu,,Saturn,,Mars
Ketu,,,Mercury,Sun Venus Jupiter,,Moon Rahu,,,Saturn,Mars,
Ketu,,,Mercury Venus,Sun Jupiter,Moon,Rahu,,,Saturn,Mars,
,,,Sun Mercury Venus,Jupiter,Moon Rahu,,,Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu
,,Sun Mercury Venus,Jupiter,Moon Rahu,,,Saturn,Mars,,Ketu,
,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,Moon,Rahu,,Saturn,,Mars,,Ketu,
Mercury,Sun Venus Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,,
Sun Mercury Venus Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,,,
Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,,,Sun Mercury Venus
,Moon Rahu,,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter
Moon,Rahu,,Saturn,Mars,,,Ketu,,,Sun Mercury Venus,Jupiter
Moon Rahu,,,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,
,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Moon Rahu
,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Moon Rahu,
,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,
Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Moon Rahu,,
Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,,
Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Moon Rahu,,,Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn
,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn,Mars
,Ketu,,,Mercury,Sun Venus Jupiter,,Moon Rahu,,,Saturn,Mars
,Ketu,,,Sun Mercury Venus,Jupiter,,Moon Rahu,,Saturn,,Mars
Ketu,,,,Sun Mercury Venus Jupiter,,Moon Rahu,,,Saturn,Mars,
Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn,Mars,
,,,Sun Mercury Venus,Jupiter,Moon Rahu,,,Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu
,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn,Mars,,Ketu,
,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,,Moon Rahu,,Saturn,Mars,,,Ketu,
Mercury,Sun Venus Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,,Moon Rahu,,Saturn,,Mars,,Ketu,,
Sun Mercury Venus Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,,,
Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu,,,Sun Mercury Venus
,Moon Rahu,,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter
Rahu,Moon,,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter
Moon Rahu,,,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,
,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Moon Rahu
,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon
,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,
Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon,
Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,,
Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn
,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn,Mars
,Ketu,,,Mercury,Sun Venus Jupiter,,Moon Rahu,,,Saturn,Mars
,Ketu,,,Sun Mercury Venus,Jupiter,,Moon Rahu,,Saturn,,Mars
Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,Moon,,Saturn,Mars,
Ketu,,,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn,Mars,
,,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Moon Rahu,,,Saturn,Mars,,Ketu
,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn,Mars,,Ketu,
,Mercury Venus,Sun Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,,Moon Rahu,,Saturn,Mars,,,Ketu,
Mercury,Sun Venus Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,,Moon Rahu,,Saturn,,Mars,,Ketu,,
Sun Mercury Venus Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu,,,
Jupiter,,Moon Rahu,,Saturn,,Mars,,Ketu,,,Sun Mercury Venus
,Rahu,Moon,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter
Rahu,Moon,,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter
Moon Rahu,,,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,
Moon,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu
,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon
,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon
Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,Moon,
Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon,
Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon,,Saturn
,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn,Mars
,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu,Moon,,Saturn,Mars
,Ketu,,,Sun Mercury Venus,Jupiter,,Moon Rahu,,Saturn,Mars,
Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,Moon,,Saturn,Mars,
Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon,Saturn,,Mars,
,,,Sun Mercury Venus Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu
,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn,Mars,,Ketu,
,Mercury Venus,Sun Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn,Mars,,Ketu,,
,Sun Mercury Venus Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,,Rahu,Moon,Saturn,,Mars,,Ketu,,
Sun Mercury Venus Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu,,,
Jupiter,,Rahu,Moon,Saturn,,Mars,,Ketu,,,Sun Mercury Venus
,Rahu,Moon,,Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter
Rahu,Moon,,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter
Rahu,Moon,,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,
Moon,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu
,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon
,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon
Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,Moon,
Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon,
Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,Moon,,Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon,,Saturn
,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,Moon,Saturn,Mars
,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu,Moon,,Saturn,Mars
,Ketu,,,Sun Mercury Venus,Jupiter,,Rahu,Moon,Saturn,Mars,
Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,Moon,,Saturn,Mars,
Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon,Saturn,,Mars,
,,,Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu
,,Sun Mercury Venus,Jupiter,Rahu,,Moon,Saturn,Mars,,Ketu,
,Mercury Venus,Sun Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,Rahu,,Moon,Saturn,Mars,,Ketu,,
,Sun Mercury Venus Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,,Rahu,Moon,Saturn,Mars,,,Ketu,,
Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu,,,
Jupiter,,Rahu,Moon,Saturn,Mars,,,Ketu,,,Sun Mercury Venus
,Rahu,Moon,,Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter
Rahu,,Moon,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter
Rahu,Moon,Saturn,,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,
Moon,,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu
Moon,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,
,Saturn,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon
Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,Moon
,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon,Saturn
Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,Moon,Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon,,Saturn
,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,Moon,Saturn,Mars
,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu,,Moon,Saturn,Mars
,Ketu,,,Sun Mercury Venus,Jupiter,,Rahu,Moon,Saturn,Mars,
Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,
Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,Moon,Saturn,Mars,,
,,,Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Rahu,Moon,,Saturn,Mars,,Ketu
,,Sun Mercury Venus,Jupiter,Rahu,,Moon,Saturn,Mars,,Ketu,
,Mercury,Sun Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,Rahu,,Moon,Saturn,Mars,,Ketu,,
,Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,,Rahu,Moon,Saturn,Mars,,,Ketu,,
Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu,,,
Jupiter,,Rahu,Moon,Saturn,Mars,,,Ketu,,,Sun Mercury Venus
,Rahu,,Moon,Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter
Rahu,,Moon,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter
Rahu,,Moon Saturn,Mars,,,Ketu,,,Mercury Venus,Sun Jupiter,
,Moon,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu
Moon,Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,
Moon Saturn,,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,
Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,Moon
,Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Moon Saturn
Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Moon,Saturn
,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,Moon,Saturn,Mars
,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu,,Moon,Saturn,Mars
Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars,
Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,
Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Moon Saturn,Mars,,
,,,Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu
,,Sun Mercury Venus,Jupiter,Rahu,,Moon,Saturn,Mars,,Ketu,
,Mercury,Sun Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars,,Ketu,,
,Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,,Rahu,,Moon Saturn,Mars,,,Ketu,,
Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu,,,
Jupiter,,Rahu,,Moon Saturn,Mars,,,Ketu,,,Sun Mercury Venus
,Rahu,,Moon,Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter
Rahu,,,Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter
Rahu,,Moon Saturn,Mars,,,Ketu,,,Mercury Venus,Sun Jupiter,
,Moon,Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu
,Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,
Moon Saturn,Mars,,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,
Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,Moon
Mars,,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Moon Saturn
Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Moon,Saturn
,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars
,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,Moon,Saturn,Mars
Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars,
Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,
Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Moon Saturn,Mars,,
,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Rahu,,Moon Saturn,,Mars,,Ketu
,,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars,,Ketu,
,Mercury,Sun Venus Jupiter,,Rahu,,Moon,Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars,,Ketu,,
,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars,,Ketu,,,
Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,,Ketu,,,
Jupiter,Rahu,,,Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus
,Rahu,,,Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter
Rahu,,,Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus,Jupiter
Rahu,,Moon Saturn,Mars,,,Ketu,,,Mercury Venus,Sun Jupiter,
,,Moon Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu
,Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,
Moon Saturn,Mars,,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,
Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,
Mars,,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Moon Saturn
Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,,Moon Saturn
,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars
,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars
Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars,
Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,
Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Saturn,Moon Mars,,
,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Rahu,,Saturn,Moon Mars,,,Ketu
,,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars,,Ketu,
,Mercury,Sun Venus Jupiter,,Rahu,,,Moon Saturn,Mars,,Ketu,
,Sun Mercury Venus,Jupiter,Rahu,,,Moon Saturn,Mars,,Ketu,,
,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,,Ketu,,
Sun Mercury Venus,Jupiter,Rahu,,,Saturn,Moon Mars,,Ketu,,,
Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,,Ketu,,,
Jupiter,Rahu,,,Saturn,Moon Mars,,Ketu,,,,Sun Mercury Venus
,Rahu,,,Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter
Rahu,,,Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,
,,Saturn,Moon Mars,,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu
,,Moon Saturn,Mars,,Ketu,,,Mercury,Sun Venus Jupiter,,Rahu
,Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,
Saturn,Moon Mars,,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,
Moon Saturn,Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,
Moon Mars,,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Saturn
Mars,,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn
Mars,,Ketu,,,Mercury Venus,Sun Jupiter,,Rahu,,Saturn,Moon
,Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,,Saturn,Moon Mars
,Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars
Ketu,,,,Sun Mercury Venus,Jupiter,Rahu,,,Saturn,Moon Mars,
Ketu,,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,
,,,Mercury Venus,Sun Jupiter,Rahu,,,Saturn,Moon Mars,,Ketu
,,,Sun Mercury Venus Jupiter,,Rahu,,,Moon Saturn,Mars,,Ketu
,,Mercury Venus,Sun Jupiter,,Rahu,,Saturn,Moon Mars,,,Ketu
,,Sun Mercury Venus Jupiter,,Rahu,,,Saturn,Moon Mars,,Ketu,
