House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Mars Rahu,Sun Mercury,Venus,Jupiter,,,Ketu,Saturn,Moon,
,,Mars Rahu,Sun Mercury Venus,,Jupiter,,,Ketu,Saturn,Moon,
,Mars Rahu,Sun Mercury,Venus,Jupiter,,,Ketu,Saturn,Moon,,
,Mars Rahu,Sun Mercury Venus,,Jupiter,,,Ketu,Saturn,Moon,,
Mars Rahu,Sun,Mercury Venus,Jupiter,,,Ketu,,Saturn,Moon,,
Mars Rahu,Sun Mercury Venus,,Jupiter,,,Ketu,Saturn,Moon,,,
Sun Mars,Mercury Venus,,Jupiter,,Ketu,,Saturn,Moon,,,Rahu
Sun Mercury Venus,,Jupiter,,,Ketu,Saturn,Moon,,,,Mars Rahu
Mercury Venus,,Jupiter,,Ketu,,Saturn,Moon,,,Rahu,Sun Mars
,Jupiter,,,Ketu,Saturn,Moon,,,,Mars Rahu,Sun Mercury Venus
Jupiter,,,Ketu,Saturn,,Moon,,,Mars Rahu,Sun,Mercury Venus
Jupiter,,,Ketu,Saturn,Moon,,,,Mars Rahu,Sun Mercury Venus,
,,Ketu,Saturn,Moon,,,,Mars Rahu,Sun Mercury Venus,,Jupiter
,Ketu,Saturn,,Moon,,,Mars Rahu,Sun Mercury,Venus,Jupiter,
,Ketu,Saturn,Moon,,,,Mars Rahu,Sun Mercury Venus,,Jupiter,
Ketu,Saturn,,Moon,,,Mars Rahu,Sun Mercury,Venus,Jupiter,,
Ketu,Saturn,Moon,,,,Mars Rahu,Sun Mercury Venus,,Jupiter,,
Saturn,,Moon,,,Mars Rahu,Sun Mercury,Venus,Jupiter,,,Ketu
Saturn,Moon,,,,Mars Rahu,Sun Mercury Venus,,Jupiter,,,Ketu
,Moon,,,Mars Rahu,Sun Mercury,Venus,Jupiter,,,Ketu,Saturn
Moon,,,,Mars Rahu,Sun Mercury Venus,,Jupiter,,,Ketu,Saturn
Moon,,,Rahu,Sun Mars,Mercury Venus,Jupiter,,,Ketu,,Saturn
Moon,,,Mars Rahu,Sun Mercury Venus,,Jupiter,,,Ketu,Saturn,
,,Rahu,Mars,Sun Mercury Venus,,Jupiter,,Ketu,,Saturn,Moon
,,Mars Rahu,Sun Mercury,Venus,Jupiter,,,Ketu,Saturn,,Moon
,,Mars Rahu,Sun Mercury Venus,,Jupiter,,,Ketu,Saturn,Moon,
,Mars Rahu,Sun Mercury,Venus,Jupiter,,,Ketu,Saturn,,Moon,
,Mars Rahu,Sun Mercury Venus,,Jupiter,,,Ketu,Saturn,Moon,,
Mars Rahu,Sun,Mercury Venus,Jupiter,,,Ketu,Saturn,,Moon,,
