House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Jupiter,Sun,Moon Mercury Venus Ketu,Saturn,,,Mars,,Rahu,
,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,
,,Sun Jupiter,Moon Mercury Venus,Ketu,Saturn,,,Mars,,Rahu,
,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,,
,Sun Jupiter,Moon Mercury Venus,Ketu,Saturn,,,Mars,,Rahu,,
Jupiter,Sun,Moon Mercury Venus Ketu,Saturn,,,Mars,,Rahu,,,
Sun Jupiter,Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,,,
Sun,Moon Mercury Venus Ketu,Saturn,,,Mars,,Rahu,,,,Jupiter
Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,,,,Sun Jupiter
Moon Mercury Venus Ketu,Saturn,,,Mars,,Rahu,,,,Jupiter,Sun
Ketu,Saturn,,,Mars,,Rahu,,,,Sun Jupiter,Moon Mercury Venus
Saturn,,,Mars,,Rahu,,,,Jupiter,Sun Mercury Venus,Moon Ketu
,,Mars,,Rahu,,,,Jupiter,Sun,Moon Mercury Venus Ketu,Saturn
,,Mars,,Rahu,,,,Sun Jupiter,Moon Mercury Venus,Ketu,Saturn
,Mars,,Rahu,,,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,
Mars,,Rahu,,,,Jupiter,Sun,Moon Mercury Venus Ketu,Saturn,,
Mars,,Rahu,,,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,
,Rahu,,,,,Sun Jupiter,Moon Mercury Venus Ketu,Saturn,,,Mars
,Rahu,,,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars
,Rahu,,,,Sun Jupiter,Mercury Venus,Moon Ketu,Saturn,,,Mars
Rahu,,,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars,
Rahu,,,,Sun Jupiter,Mercury Venus,Moon Ketu,Saturn,,,Mars,
,,,Jupiter,Sun,Moon Mercury Venus Ketu,Saturn,,,Mars,,Rahu
,,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu
,,Jupiter,Sun,Moon Mercury Venus Ketu,Saturn,,,Mars,,Rahu,
,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,
,,Sun Jupiter,Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,
,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,,
,Sun Jupiter,Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,,
Jupiter,Sun,Moon Mercury Venus Ketu,Saturn,,,Mars,,Rahu,,,
Sun Jupiter,Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,,,
Sun,Mercury Venus Ketu,Moon Saturn,,,Mars,,Rahu,,,,Jupiter
Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,,,,Sun Jupiter
Moon Mercury Venus Ketu,Saturn,,,Mars,,Rahu,,,,Jupiter,Sun
Moon Ketu,Saturn,,,Mars,,Rahu,,,,Sun Jupiter,Mercury Venus
Saturn,,,Mars,,Rahu,,,,Jupiter,Sun Mercury Venus,Moon Ketu
,,Mars,,Rahu,,,,Jupiter,Sun,Moon Mercury Venus Ketu,Saturn
,,Mars,,Rahu,,,,Sun Jupiter,Mercury Venus,Moon Ketu,Saturn
,Mars,,Rahu,,,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,
Mars,,Rahu,,,,Jupiter,Sun,Mercury Venus Ketu,Moon Saturn,,
Mars,,Rahu,,,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,
,Rahu,,,,Jupiter,Sun,Mercury Venus Ketu,Moon Saturn,,,Mars
,Rahu,,,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars
,Rahu,,,,Sun Jupiter,Mercury Venus,Moon Ketu,Saturn,,,Mars
Rahu,,,,Jupiter,Sun Mercury Venus,Ketu,Moon Saturn,,,Mars,
Rahu,,,,Sun Jupiter,Mercury Venus,Moon Ketu,Saturn,,,Mars,
,,,Jupiter,Sun,Mercury Venus Ketu,Moon Saturn,,,Mars,,Rahu
,,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu
,,Jupiter,Sun,Mercury Venus Ketu,Moon Saturn,,,Mars,,Rahu,
,,Jupiter,Sun Mercury Venus,Moon Ketu,Saturn,,,Mars,,Rahu,
