House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Mars Ketu,Mercury Saturn,Sun Venus,Jupiter,,,Rahu,,,,Moon
Ketu,Mars Saturn,Mercury Venus,Sun,Jupiter,,Rahu,,,,Moon,
Mars Ketu,Saturn,Sun Mercury Venus,Jupiter,,,Rahu,,,,Moon,
Mars Ketu,Mercury Saturn,Sun Venus,Jupiter,,,Rahu,,,,Moon,
Saturn,Sun Mercury Venus,,Jupiter,,Rahu,,,,Moon,,Mars Ketu
Mercury Saturn,Sun Venus,Jupiter,,,Rahu,,,,Moon,,Mars Ketu
Sun Mercury Venus,,Jupiter,,Rahu,,,,Moon,,Mars Ketu,Saturn
Sun Venus,Jupiter,,,Rahu,,,,Moon,,Mars Ketu,Mercury Saturn
,Jupiter,,Rahu,,,,Moon,,Mars Ketu,Saturn,Sun Mercury Venus
Jupiter,,,Rahu,,,,Moon,,Mars Ketu,Mercury Saturn,Sun Venus
Jupiter,,Rahu,,,,Moon,,Mars Ketu,Saturn,Sun Mercury Venus,
,Rahu,,,,,Moon,Ketu,Mars Saturn,Mercury Venus,Sun,Jupiter
,Rahu,,,,Moon,,Mars Ketu,Mercury Saturn,Sun Venus,Jupiter,
Rahu,,,,Moon,,Mars Ketu,Saturn,Sun Mercury Venus,Jupiter,,
,,,,Moon,Ketu,Mars Saturn,Mercury Venus,Sun,Jupiter,,Rahu
,,,Moon,,Mars Ketu,Mercury Saturn,Sun Venus,Jupiter,,,Rahu
,,,Moon,Ketu,Mars Saturn,Mercury Venus,Sun,Jupiter,,Rahu,
,,Moon,,Mars Ketu,Saturn,Sun Mercury Venus,Jupiter,,,Rahu,
,,Moon,,Mars Saturn Ketu,Mercury,Sun Venus,Jupiter,,,Rahu,
,Moon,,Mars Ketu,Saturn,Sun Mercury Venus,,Jupiter,,Rahu,,
,Moon,,Mars Ketu,Mercury Saturn,Sun Venus,Jupiter,,,Rahu,,
