House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Ketu,Jupiter,Sun Mercury,Venus,,,Rahu,,,Saturn,Moon Mars
,Ketu,Jupiter,Sun Mercury,Venus,,,Rahu,,,Moon Saturn,Mars
,Jupiter Ketu,Sun Mercury,Venus,,,,Rahu,,,Moon Mars Saturn,
Ketu,Jupiter,Sun Mercury,Venus,,,Rahu,,,Saturn,Moon Mars,
Ketu,Sun Mercury Jupiter,Venus,,,,Rahu,,,Moon Mars Saturn,,
Jupiter,Sun Mercury,Venus,,,Rahu,,,Saturn,Moon Mars,,Ketu
Sun Mercury Jupiter,Venus,,,,Rahu,,,Moon Mars Saturn,,,Ketu
Sun Mercury,Venus,,,Rahu,,,Saturn,Moon Mars,,Ketu,Jupiter
Venus,,,,Rahu,,,Moon Mars Saturn,,,Ketu,Sun Mercury Jupiter
Venus,,,Rahu,,,Saturn,Moon Mars,,Ketu,Jupiter,Sun Mercury
,,,Rahu,,,Moon Mars Saturn,,,Jupiter Ketu,Sun Mercury,Venus
,,Rahu,,,Saturn,Moon Mars,,Ketu,Jupiter,Sun Mercury,Venus
,Rahu,,,Saturn,Moon Mars,,Ketu,Jupiter,Sun Mercury,Venus,
,Rahu,,,Moon Mars Saturn,,,Jupiter Ketu,Sun Mercury,Venus,,
Rahu,,,Saturn,Moon Mars,,Ketu,Jupiter,Sun Mercury,Venus,,
,,Saturn,Moon Mars,,Ketu,Jupiter,Sun Mercury,Venus,,,Rahu
,,Mars Saturn,Moon,,Ketu,Jupiter,Sun Mercury,Venus,,,Rahu
,,Moon Mars Saturn,,Ketu,Jupiter,Sun Mercury,Venus,,,Rahu,
,Saturn,Moon Mars,,Ketu,Jupiter,Sun Mercury,Venus,,,Rahu,
,Moon Mars Saturn,,,Jupiter Ketu,Sun Mercury,Venus,,,,Rahu,
Saturn,Moon Mars,,Ketu,Jupiter,Sun Mercury,Venus,,,Rahu,,
Mars Saturn,Moon,,Ketu,Sun Mercury Jupiter,Venus,,,,Rahu,,
Moon Mars,,Ketu,Jupiter,Sun Mercury,Venus,,,Rahu,,,Saturn
Moon,,Ketu,Mercury Jupiter,Sun Venus,,,,Rahu,,,Mars Saturn
,Ketu,Jupiter,Sun Mercury,Venus,,,Rahu,,,Saturn,Moon Mars
