House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Saturn,,Moon Mercury,Sun Venus,,Ketu,,Jupiter,,,,Mars Rahu
Saturn,,Mercury,Sun Moon Venus,,Ketu,,Jupiter,,,,Mars Rahu
Saturn,,Mercury,Sun Moon Venus,,Ketu,,Jupiter,,,,Mars Rahu
Saturn,,Mercury,Sun Venus,Moon,Ketu,,Jupiter,,,,Mars Rahu
Saturn,,Mercury,Sun Venus,Moon,Ketu,,Jupiter,,,,Mars Rahu
Saturn,,Mercury,Sun Venus,,Moon Ketu,,Jupiter,,,,Mars Rahu
Saturn,,Mercury,Sun Venus,,Moon Ketu,,Jupiter,,,,Mars Rahu
Saturn,,Mercury,Sun Venus,,Ketu,Moon,Jupiter,,,,Mars Rahu
Saturn,,Mercury,Sun Venus,,Ketu,Moon,Jupiter,,,,Mars Rahu
Saturn,,,Sun Mercury Venus,,Ketu,,Moon Jupiter,,,,Mars Rahu
Saturn,,,Sun Mercury Venus,,Ketu,,Moon Jupiter,,,,Mars Rahu
Saturn,,,Sun Mercury Venus,,Ketu,,Moon Jupiter,,,,Mars Rahu
Saturn,,,Sun Mercury Venus,,Ketu,,Jupiter,Moon,,,Mars Rahu
Saturn,,,Sun Mercury Venus,,Ketu,,Jupiter,Moon,,,Mars Rahu
Saturn,,,Sun Mercury Venus,,Ketu,,Jupiter,Moon,,,Mars Rahu
Saturn,,,Sun Mercury Venus,Ketu,,,Jupiter,,Moon,Rahu,Mars
Saturn,,,Sun Mercury Venus,Ketu,,Jupiter,,,Moon,Rahu,Mars
Saturn,,,Sun Mercury Venus,Ketu,,Jupiter,,,Moon,Rahu,Mars
,,,Sun Mercury Venus,Ketu,,Jupiter,,,,Moon Rahu,Mars Saturn
,,,Sun Mercury Venus,Ketu,,Jupiter,,,,Moon Rahu,Mars Saturn
,,,Sun Mercury Venus,Ketu,,Jupiter,,,,Rahu,Moon Mars Saturn
,,,Sun Mercury Venus,Ketu,,Jupiter,,,,Rahu,Moon Mars Saturn
,,,Sun Mercury Venus,Ketu,,Jupiter,,,,Rahu,Moon Mars Saturn
