House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Mercury Venus Jupiter Saturn,Sun Ketu,,,,Mars,Moon,Rahu,,
,,Mercury Venus Jupiter Saturn,Sun Ketu,,,,Mars,,Moon Rahu,,
,,Mercury Venus Jupiter Saturn,Sun Ketu,,,,Mars,,Moon Rahu,,
,,Mercury Venus Jupiter Saturn,Sun Ketu,,,,Mars,,Moon Rahu,,
,,Mercury Venus Jupiter Saturn,Sun Ketu,,,,Mars,,Rahu,Moon,
,,Mercury Venus Jupiter Saturn,Sun Ketu,,,,Mars,,Rahu,Moon,
,,Mercury Venus Jupiter Saturn,Sun Ketu,,,,Mars,,Rahu,,Moon
,Jupiter,Mercury Venus Saturn,Sun Ketu,,,,Mars,,Rahu,,Moon
,Jupiter,Mercury Venus Saturn,Sun Ketu,,,,Mars,,Rahu,,Moon
Moon,Jupiter,Mercury Venus Saturn,Sun Ketu,,,,Mars,,Rahu,,
Moon,Jupiter,Mercury Venus Saturn,Sun Ketu,,,,Mars,,Rahu,,
,Moon Jupiter,Mercury Venus Saturn,Sun Ketu,,,,Mars,,Rahu,,
,Moon Jupiter,Mercury Venus Saturn,Sun Ketu,,,,Mars,,Rahu,,
,Moon Jupiter,Mercury Venus Saturn,Sun Ketu,,,,Mars,,Rahu,,
,Jupiter,Moon Mercury Venus Saturn,Sun Ketu,,,,Mars,,Rahu,,
,Jupiter,Moon Venus Saturn,Sun Mercury Ketu,,,,Mars,,Rahu,,
,Jupiter,Venus Saturn,Sun Moon Mercury Ketu,,,,Mars,,Rahu,,
,Jupiter,Venus Saturn,Sun Moon Mercury Ketu,,,,Mars,,Rahu,,
,Jupiter,Venus Saturn,Sun Mercury Ketu,Moon,,,Mars,,Rahu,,
,Jupiter,Saturn,Sun Mercury Venus Ketu,Moon,,,Mars,,Rahu,,
,Jupiter,Saturn,Sun Mercury Venus Ketu,,Moon,,Mars,,Rahu,,
,Jupiter,Saturn Ketu,Sun Mercury Venus,,Moon,,Mars,Rahu,,,
,Jupiter,Saturn Ketu,Sun Mercury Venus,,,Moon,Mars,Rahu,,,
,Jupiter,Saturn Ketu,Sun Mercury Venus,,,Moon,Mars,Rahu,,,
,Jupiter,Saturn Ketu,Sun Mercury Venus,,,Moon,Mars,Rahu,,,
,Jupiter,Saturn Ketu,Sun Mercury Venus,,,,Moon Mars,Rahu,,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,,Moon Mars,Rahu,,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,,Mars,Moon Rahu,,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,,Mars,Moon Rahu,,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,,Mars,Moon Rahu,,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,,Mars,Rahu,Moon,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,,Mars,Rahu,Moon,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,Moon,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,Moon,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,Moon,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,Moon,
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,,Moon
,Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,,Moon
Moon,Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,,
Moon,Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,,
Moon,Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,,
,Moon Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,,
,Moon Jupiter Saturn,Ketu,Sun Mercury Venus,,,Mars,,Rahu,,,
,Jupiter Saturn,Moon Ketu,Sun Mercury Venus,,,Mars,,Rahu,,,
,Jupiter Saturn,Moon Ketu,Sun Mercury Venus,,,Mars,,Rahu,,,
,Jupiter Saturn,Ketu,Sun Moon Mercury Venus,,,Mars,,Rahu,,,
,Jupiter Saturn,Ketu,Sun Moon Mercury Venus,,,Mars,,Rahu,,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,Moon,,Mars,,Rahu,,,
,Jupiter Saturn,Ketu,Sun Mercury Venus,Moon,,Mars,,Rahu,,,
Jupiter,Saturn,Ketu,Sun Mercury Venus,,Moon,Mars,,Rahu,,,
Jupiter,Saturn,Ketu,Sun Mercury Venus,,Moon,Mars,,Rahu,,,
Jupiter,Saturn,Ketu,Sun Mercury Venus,,Moon,Mars,,Rahu,,,
Jupiter,Saturn,Ketu,Sun Venus,Mercury,,Moon Mars,,Rahu,,,
Jupiter,Saturn,Ketu,Sun Venus,Mercury,,Moon Mars,,Rahu,,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Moon Rahu,,,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Moon Rahu,,,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Moon Rahu,,,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Rahu,Moon,,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Rahu,Moon,,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Rahu,Moon,,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Rahu,,Moon,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Rahu,,Moon,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,Moon,
Jupiter,Saturn Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,Moon,
Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,Moon,
Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,,Moon
Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,,Moon
Moon Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,,
Moon Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,,
Moon Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,,
Jupiter Saturn,Moon Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,,
Jupiter Saturn,Moon Ketu,,Sun Venus,Mercury,,Mars,Rahu,,,,
Jupiter Saturn,Ketu,Moon,Sun Venus,Mercury,,Mars,Rahu,,,,
Jupiter Saturn,Ketu,Moon,Sun Venus,Mercury,,Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Moon Venus,Mercury,,Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Moon Venus,Mercury,,Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Venus,Moon Mercury,,Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Venus,Moon Mercury,,Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Venus,Mercury,Moon,Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Venus,Mercury,Moon,Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Venus,Mercury,Moon,Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Moon Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Moon Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Moon Mars,Rahu,,,,
Jupiter Saturn,Ketu,,Sun Venus,Mercury,,Mars,Moon Rahu,,,,
Jupiter Saturn,Ketu,,Venus,Sun Mercury,,Mars,Moon Rahu,,,,
Saturn,Ketu,,Venus,Sun Mercury,,Mars,Rahu,Moon,,,Jupiter
Saturn Ketu,,,Venus,Sun Mercury,,Mars Rahu,,Moon,,,Jupiter
Saturn Ketu,,,Venus,Sun Mercury,,Mars Rahu,,Moon,,,Jupiter
Saturn Ketu,,,Venus,Sun Mercury,,Mars Rahu,,,Moon,,Jupiter
Saturn Ketu,,,Mercury Venus,Sun,,Mars Rahu,,,Moon,,Jupiter
Saturn Ketu,,,Mercury Venus,Sun,,Mars Rahu,,,Moon,,Jupiter
Saturn Ketu,,,Mercury Venus,Sun,,Mars Rahu,,,,Moon,Jupiter
Saturn Ketu,,,Mercury Venus,Sun,,Mars Rahu,,,,Moon,Jupiter
Saturn Ketu,,,Mercury Venus,Sun,,Mars Rahu,,,,,Moon Jupiter
Saturn Ketu,,,Mercury Venus,Sun,,Mars Rahu,,,,,Moon Jupiter
Moon Saturn Ketu,,,Mercury,Sun Venus,,Mars Rahu,,,,,Jupiter
Moon Saturn Ketu,,,Mercury,Sun Venus,,Mars Rahu,,,,,Jupiter
Moon Saturn Ketu,,,Mercury,Sun Venus,,Mars Rahu,,,,,Jupiter
Ketu,Moon,,Mercury,Sun Venus,,Mars Rahu,,,,,Jupiter Saturn
Ketu,Moon,,Mercury,Sun Venus,,Mars Rahu,,,,,Jupiter Saturn
Ketu,,Moon,Mercury,Sun Venus,,Mars Rahu,,,,,Jupiter Saturn
Ketu,,Moon,Mercury,Sun Venus,,Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Moon Mercury,Sun Venus,,Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Moon Mercury,Sun Venus,,Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Moon Venus,,Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Moon Venus,,Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Moon Venus,,Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Venus,Moon,Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Venus,Moon,Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Venus,,Moon Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Venus,,Moon Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Venus,,Moon Mars Rahu,,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Venus,,Mars Rahu,Moon,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Venus,,Mars Rahu,Moon,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Venus,,Mars Rahu,Moon,,,,Jupiter Saturn
Ketu,,,Mercury,Sun Venus,,Mars Rahu,,Moon,,Jupiter,Saturn
Ketu,,,Mercury,Sun Venus,,Mars Rahu,,Moon,,Jupiter,Saturn
,,,Mercury,Sun Venus,Rahu,Mars,,Moon,,Jupiter,Saturn Ketu
,,,Mercury,Sun Venus,Rahu,Mars,,,Moon,Jupiter,Saturn Ketu
,,,Mercury,Sun Venus,Mars Rahu,,,,Moon,Jupiter,Saturn Ketu
,,,Mercury,Sun Venus,Mars Rahu,,,,,Moon Jupiter,Saturn Ketu
,,,Mercury,Sun Venus,Mars Rahu,,,,,Moon Jupiter,Saturn Ketu
,,,Mercury,Sun Venus,Mars Rahu,,,,,Jupiter,Moon Saturn Ketu
,,,Mercury,Sun Venus,Mars Rahu,,,,,Jupiter,Moon Saturn Ketu
,,,Mercury,Sun Venus,Mars Rahu,,,,,Jupiter,Moon Saturn Ketu
Moon,,,Mercury,Sun Venus,Mars Rahu,,,,,Jupiter,Saturn Ketu
Moon,,,Mercury,Sun Venus,Mars Rahu,,,,,Jupiter,Saturn Ketu
,Moon,,Mercury,Sun Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,Moon,,Mercury,Sun Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,,Moon,Mercury,Sun Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,,Moon,Mercury,Sun Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,,Moon,Sun Mercury,Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,,,Sun Moon Mercury,Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,,,Sun Moon Mercury,Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,,,Sun Mercury,Moon Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,,,Sun Mercury,Moon Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,,,Sun Mercury,Moon Venus,Mars Rahu,,,,,Jupiter Saturn,Ketu
,,,Sun Mercury,Venus,Moon Mars Rahu,,,,,Jupiter Saturn,Ketu
,,,Sun Mercury,Venus,Moon Mars Rahu,,,,,Jupiter Saturn,Ketu
,,,Sun Mercury,Venus,Mars Rahu,Moon,,,,Jupiter Saturn,Ketu
,,,Sun Mercury,Venus,Mars Rahu,Moon,,,Jupiter,Saturn,Ketu
,,,Sun Mercury,Venus,Mars Rahu,Moon,,,Jupiter,Saturn,Ketu
,,,Sun Mercury,Venus Rahu,Mars,,Moon,,Jupiter,Saturn Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,Moon,,Jupiter,Saturn Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,Moon,,Jupiter,Saturn Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,,Moon,Jupiter,Saturn Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,,Moon,Jupiter,Saturn Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,,,Moon Jupiter,Saturn Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,,,Moon Jupiter,Saturn Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,,,Moon Jupiter,Saturn Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,,,Jupiter,Moon Saturn Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Moon Ketu,
,,,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Ketu,Moon
,,,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Ketu,Moon
Moon,,,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Ketu,
Moon,,,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Ketu,
Moon,,,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Ketu,
,Moon,,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Ketu,
,Moon,,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Ketu,
,,Moon,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Ketu,
,,Moon,Sun Mercury,Venus Rahu,Mars,,,,Jupiter Saturn,Ketu,
,,Moon,Sun,Mercury Venus Rahu,Mars,,,Jupiter,Saturn,Ketu,
,,,Sun Moon,Mercury Venus Rahu,Mars,,,Jupiter,Saturn,Ketu,
,,,Sun Moon,Mercury Venus Rahu,Mars,,,Jupiter,Saturn,Ketu,
,,,Sun Rahu,Moon Mercury Venus,Mars,,,Jupiter,Saturn Ketu,,
,,,Sun Rahu,Moon Mercury Venus,Mars,,,Jupiter,Saturn Ketu,,
,,,Sun Rahu,Moon Mercury Venus,Mars,,,Jupiter,Saturn Ketu,,
,,,Sun Rahu,Mercury Venus Mars,Moon,,,Jupiter,Saturn Ketu,,
,,,Sun Rahu,Mercury Venus Mars,Moon,,,Jupiter,Saturn Ketu,,
,,,Sun Rahu,Mercury Venus Mars,Moon,,,Jupiter,Saturn Ketu,,
,,,Sun Rahu,Mercury Venus Mars,,Moon,,Jupiter,Saturn Ketu,,
,,,Sun Rahu,Mercury Venus Mars,,Moon,,Jupiter,Saturn Ketu,,
,,,Sun Rahu,Mercury Venus Mars,,Moon,,Jupiter Saturn,Ketu,,
,,,Sun Rahu,Mercury Venus Mars,,,Moon,Jupiter Saturn,Ketu,,
,,,Sun Rahu,Mercury Venus Mars,,,Moon,Jupiter Saturn,Ketu,,
,,,Sun Rahu,Mercury Venus Mars,,,,Moon Jupiter Saturn,Ketu,,
,,,Sun Rahu,Mercury Venus Mars,,,,Moon Jupiter Saturn,Ketu,,
,,,Sun Rahu,Mercury Venus Mars,,,,Moon Jupiter Saturn,Ketu,,
,,,Sun Rahu,Mercury Venus Mars,,,,Jupiter Saturn,Moon Ketu,,
