House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Jupiter,Sun Mercury,Saturn Ketu,Venus,,,,,Rahu,Moon Mars
Moon,,Jupiter,Sun Mercury,Saturn Ketu,Venus,,,,,Mars Rahu,
Moon,,Jupiter,Sun Mercury,Saturn Ketu,Venus,,,,,Mars Rahu,
Moon,,Jupiter,Sun Mercury,Saturn Ketu,Venus,,,,,Mars Rahu,
,Moon,Jupiter,Sun Mercury,Saturn Ketu,Venus,,,,,Mars Rahu,
,Moon,Jupiter,Sun Mercury,Saturn Ketu,Venus,,,,,Mars Rahu,
,,Moon Jupiter,Sun,Mercury Saturn Ketu,Venus,,,,,Mars Rahu,
,,Moon Jupiter,Sun,Mercury Saturn Ketu,Venus,,,,,Mars Rahu,
,,Jupiter,Sun Moon,Mercury Saturn Ketu,Venus,,,,,Mars Rahu,
,,Jupiter,Sun Moon,Mercury Saturn Ketu,Venus,,,,,Mars Rahu,
,,Jupiter,Sun,Moon Mercury Saturn Ketu,Venus,,,,,Mars Rahu,
,,Jupiter,Sun,Moon Mercury Saturn Ketu,Venus,,,,,Mars Rahu,
,,Jupiter,Sun,Mercury Saturn Ketu,Moon Venus,,,,,Mars Rahu,
,,Jupiter,Sun,Mercury Saturn Ketu,Moon Venus,,,,,Mars Rahu,
,,Jupiter,Sun Ketu,Mercury Saturn,Moon Venus,,,,Rahu,Mars,
,,Jupiter,Sun Ketu,Mercury Saturn,Venus,Moon,,,Rahu,Mars,
,,Jupiter,Sun Ketu,Mercury Saturn,Venus,Moon,,,Rahu,Mars,
,,Jupiter,Sun Ketu,Mercury Saturn,Venus,,Moon,,Rahu,Mars,
,,Jupiter,Sun Ketu,Mercury Saturn,Venus,,Moon,,Rahu,Mars,
,,Jupiter,Sun Ketu,Mercury Saturn,Venus,,Moon,,Rahu,Mars,
,,Jupiter,Sun Ketu,Mercury Saturn,Venus,,,Moon,Rahu,Mars,
,,Jupiter,Sun Ketu,Mercury Saturn,Venus,,,Moon,Rahu,Mars,
,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Moon Rahu,Mars,
,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Moon Rahu,Mars,
,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Moon Rahu,Mars,
,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Rahu,Moon Mars,
,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Rahu,Moon Mars,
,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Rahu,Moon Mars,
,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Mars Rahu,,Moon
,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Mars Rahu,,Moon
Moon,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Mars Rahu,,
Moon,Jupiter,,Sun Ketu,Mercury Saturn,Venus,,,,Mars Rahu,,
Moon,Jupiter,,Sun Mercury Ketu,Saturn,Venus,,,,Mars Rahu,,
,Moon Jupiter,,Sun Mercury Ketu,Saturn,Venus,,,,Mars Rahu,,
,Moon Jupiter,,Sun Mercury Ketu,Saturn,Venus,,,,Mars Rahu,,
,Jupiter,Moon,Sun Mercury Ketu,Saturn,Venus,,,,Mars Rahu,,
,Jupiter,Moon,Sun Mercury Saturn Ketu,,Venus,,,,Mars Rahu,,
,Jupiter,,Sun Moon Mercury Saturn Ketu,,Venus,,,,Mars Rahu,,
,Jupiter,,Sun Moon Mercury Saturn Ketu,,Venus,,,,Mars Rahu,,
,Jupiter,,Sun Mercury Saturn Ketu,Moon,Venus,,,,Mars Rahu,,
,Jupiter,,Sun Mercury Saturn Ketu,Moon,Venus,,,,Mars Rahu,,
,Jupiter,,Sun Mercury Saturn Ketu,Moon,Venus,,,,Mars Rahu,,
,Jupiter,,Sun Mercury Saturn Ketu,,Moon Venus,,,,Mars Rahu,,
,Jupiter,,Sun Mercury Saturn Ketu,,Moon Venus,,,,Mars Rahu,,
,Jupiter,,Sun Mercury Saturn Ketu,,Venus,Moon,,,Mars Rahu,,
,Jupiter,,Sun Mercury Saturn Ketu,,Venus,Moon,,,Mars Rahu,,
,Jupiter,,Sun Mercury Saturn Ketu,,Venus,,Moon,,Mars Rahu,,
,Jupiter,Ketu,Sun Mercury Saturn,,Venus,,Moon,Rahu,Mars,,
,Jupiter,Ketu,Sun Mercury Saturn,,Venus,,Moon,Rahu,Mars,,
,Jupiter,Ketu,Sun Mercury Saturn,,Venus,,,Moon Rahu,Mars,,
,Jupiter,Ketu,Sun Mercury Saturn,,Venus,,,Moon Rahu,Mars,,
,Jupiter,Ketu,Sun Mercury Saturn,,Venus,,,Moon Rahu,Mars,,
,Jupiter,Ketu,Sun Mercury Saturn,,Venus,,,Mars Rahu,Moon,,
,Jupiter,Mercury Ketu,Sun Saturn,,Venus,,,Mars Rahu,Moon,,
,Jupiter,Mercury Ketu,Sun Saturn,,Venus,,,Mars Rahu,,Moon,
,Jupiter,Mercury Ketu,Sun Saturn,,Venus,,,Mars Rahu,,Moon,
,Jupiter,Mercury Ketu,Sun Saturn,,Venus,,,Mars Rahu,,Moon,
,Jupiter,Mercury Ketu,Sun Saturn,,Venus,,,Mars Rahu,,,Moon
,Jupiter,Mercury Ketu,Sun Saturn,,Venus,,,Mars Rahu,,,Moon
,Jupiter,Mercury Ketu,Sun Saturn,,Venus,,,Mars Rahu,,,Moon
Moon,Jupiter,Mercury Ketu,Sun Saturn,,Venus,,,Mars Rahu,,,
Moon,Jupiter,Mercury Ketu,Sun Saturn,Venus,,,,Mars Rahu,,,
,Moon Jupiter,Mercury Ketu,Sun Saturn,Venus,,,,Mars Rahu,,,
,Moon Jupiter,Mercury Ketu,Sun Saturn,Venus,,,,Mars Rahu,,,
,Jupiter,Moon Ketu,Sun Mercury Saturn,Venus,,,,Mars Rahu,,,
Jupiter,,Moon Ketu,Sun Mercury Saturn,Venus,,,,Mars Rahu,,,
Jupiter,,Ketu,Sun Moon Mercury Saturn,Venus,,,,Mars Rahu,,,
Jupiter,,Ketu,Sun Moon Mercury Saturn,Venus,,,,Mars Rahu,,,
Jupiter,,Ketu,Sun Moon Mercury Saturn,Venus,,,,Mars Rahu,,,
Jupiter,,Ketu,Sun Mercury Saturn,Moon Venus,,,,Mars Rahu,,,
Jupiter,,Ketu,Sun Mercury Saturn,Moon Venus,,,,Mars Rahu,,,
Jupiter,,Ketu,Sun Mercury Saturn,Venus,Moon,,,Mars Rahu,,,
Jupiter,,Ketu,Sun Mercury Saturn,Venus,Moon,,,Mars Rahu,,,
Jupiter,,Ketu,Sun Mercury Saturn,Venus,,Moon,,Mars Rahu,,,
Jupiter,,Ketu,Sun Mercury Saturn,Venus,,Moon,,Mars Rahu,,,
Jupiter,,Ketu,Sun Mercury Saturn,Venus,,,Moon,Mars Rahu,,,
Jupiter,,Ketu,Sun Mercury Saturn,Venus,,,Moon,Mars Rahu,,,
Jupiter,,Saturn Ketu,Sun Mercury,Venus,,,Moon,Mars Rahu,,,
Jupiter,,Saturn Ketu,Sun Mercury,Venus,,,,Moon Mars Rahu,,,
Jupiter,,Saturn Ketu,Sun Mercury,Venus,,,,Moon Mars Rahu,,,
Jupiter,Ketu,Saturn,Sun Mercury,Venus,,,Rahu,Moon Mars,,,
Jupiter,Ketu,Saturn,Sun Mercury,Venus,,,Rahu,Mars,Moon,,
Jupiter,Ketu,Saturn,Sun Mercury,Venus,,,Rahu,Mars,Moon,,
Jupiter,Ketu,Saturn,Sun Mercury,Venus,,,Rahu,Mars,Moon,,
Jupiter,Ketu,Saturn,Sun Mercury,Venus,,,Rahu,Mars,,Moon,
Jupiter,Ketu,Saturn,Mercury,Sun Venus,,,Mars Rahu,,,Moon,
Jupiter,Ketu,Saturn,Mercury,Sun Venus,,,Mars Rahu,,,,Moon
Jupiter,Ketu,Saturn,Mercury Venus,Sun,,,Mars Rahu,,,,Moon
Jupiter,Ketu,Saturn,Mercury Venus,Sun,,,Mars Rahu,,,,Moon
Moon Jupiter,Ketu,Saturn,Mercury Venus,Sun,,,Mars Rahu,,,,
Moon Jupiter,Ketu,Saturn,Mercury Venus,Sun,,,Mars Rahu,,,,
Jupiter,Moon Ketu,Saturn,Mercury Venus,Sun,,,Mars Rahu,,,,
Jupiter,Moon Ketu,Saturn,Mercury Venus,Sun,,,Mars Rahu,,,,
Jupiter,Ketu,Moon Saturn,Mercury Venus,Sun,,,Mars Rahu,,,,
Jupiter,Ketu,Moon Saturn,Mercury Venus,Sun,,,Mars Rahu,,,,
Jupiter,Ketu,Moon Saturn,Mercury Venus,Sun,,,Mars Rahu,,,,
Jupiter,Ketu,Saturn,Moon Mercury Venus,Sun,,,Mars Rahu,,,,
Jupiter,Ketu,Saturn,Moon Mercury Venus,Sun,,,Mars Rahu,,,,
