House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Rahu,Sun Mercury Jupiter,Venus,,,,Mars Ketu,Moon,Saturn,
,,Rahu,Sun Mercury Venus Jupiter,,,,,Mars Ketu,Moon,Saturn,
,Rahu,,Sun Mercury Venus Jupiter,,,,Ketu,Mars,,Moon Saturn,
,Rahu,,Sun Mercury Venus Jupiter,,,,Ketu,Mars,,Moon Saturn,
,Rahu,,Sun Mercury Venus Jupiter,,,,Ketu,Mars,,Saturn,Moon
,Rahu,,Sun Mercury Venus Jupiter,,,,Ketu,Mars,,Saturn,Moon
Moon,Rahu,,Sun Mercury Venus Jupiter,,,,Ketu,Mars,,Saturn,
Moon,Rahu,,Sun Mercury Venus Jupiter,,,,Ketu,Mars,,Saturn,
Moon,Rahu,,Sun Venus Jupiter,Mercury,,,Ketu,Mars,,Saturn,
,Moon Rahu,,Sun Venus Jupiter,Mercury,,,Ketu,Mars,,Saturn,
,Moon Rahu,,Sun Venus Jupiter,Mercury,,,Ketu,Mars,,Saturn,
,Rahu,Moon,Sun Venus Jupiter,Mercury,,,Ketu,Mars,,Saturn,
,Rahu,Moon,Sun Venus Jupiter,Mercury,,,Ketu,Mars,,Saturn,
,Rahu,Moon,Sun Venus Jupiter,Mercury,,,Ketu,Mars,,Saturn,
,Rahu,,Sun Moon Venus Jupiter,Mercury,,,Ketu,Mars,,Saturn,
,Rahu,,Sun Moon Venus Jupiter,Mercury,,,Ketu,Mars,,Saturn,
,Rahu,,Sun Moon Venus Jupiter,Mercury,,,Ketu,Mars,,Saturn,
,Rahu,,Sun Venus Jupiter,Moon Mercury,,,Ketu,Mars,,Saturn,
,Rahu,,Sun Venus Jupiter,Moon Mercury,,,Ketu,Mars,,Saturn,
,Rahu,,Sun Venus Jupiter,Mercury,Moon,,Ketu,Mars,,Saturn,
,Rahu,,Sun Venus Jupiter,Mercury,Moon,,Ketu,Mars,,Saturn,
,Rahu,,Sun Venus Jupiter,Mercury,Moon,,Ketu,Mars,,Saturn,
,Rahu,Jupiter,Sun Venus,Mercury,,Moon,Ketu,Mars,,Saturn,
,Rahu,Venus Jupiter,Sun,Mercury,,Moon,Ketu,Mars,,Saturn,
,Rahu,Venus Jupiter,Sun,Mercury,,Moon,Ketu,Mars,Saturn,,
,Rahu,Venus Jupiter,Sun,Mercury,,,Moon Ketu,Mars,Saturn,,
,Rahu,Venus Jupiter,Sun,Mercury,,,Moon Mars Ketu,,Saturn,,
,Rahu,Venus Jupiter,Sun,Mercury,,,Mars Ketu,Moon,Saturn,,
,Rahu,Venus Jupiter,Sun,Mercury,,,Mars Ketu,Moon,Saturn,,
,Rahu,Venus Jupiter,Sun,Mercury,,,Mars Ketu,,Moon Saturn,,
,Rahu,Venus Jupiter,Sun,Mercury,,,Mars Ketu,,Moon Saturn,,
,Rahu,Venus Jupiter,Sun,Mercury,,,Mars Ketu,,Saturn,Moon,
,Rahu,Venus Jupiter,Sun,Mercury,,,Mars Ketu,,Saturn,Moon,
,Rahu,Venus Jupiter,Sun,Mercury,,,Mars Ketu,,Saturn,,Moon
Rahu,,Venus Jupiter,Sun,Mercury,,Ketu,Mars,,Saturn,,Moon
Moon Rahu,,Venus Jupiter,Sun Mercury,,,Ketu,Mars,,Saturn,,
Moon Rahu,,Venus Jupiter,Sun Mercury,,,Ketu,Mars,,Saturn,,
Moon Rahu,,Venus Jupiter,Sun Mercury,,,Ketu,Mars,,Saturn,,
Rahu,Moon,Venus Jupiter,Sun Mercury,,,Ketu,Mars,,Saturn,,
Rahu,Moon,Venus Jupiter,Sun Mercury,,,Ketu,Mars,,Saturn,,
Rahu,Moon,Venus Jupiter,Sun Mercury,,,Ketu,Mars,,Saturn,,
Rahu,,Moon Venus Jupiter,Sun Mercury,,,Ketu,Mars,,Saturn,,
Rahu,,Moon Venus Jupiter,Sun Mercury,,,Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Moon Mercury,,,Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Moon Mercury,,,Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Moon Mercury,,,Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,Moon,,Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,Moon,,Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,Moon,,Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,,Moon,Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,,Moon,Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,,,Moon Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,,,Moon Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,,,Moon Ketu,Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,,,Ketu,Moon Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,,,Ketu,Moon Mars,,Saturn,,
Rahu,,Venus Jupiter,Sun Mercury,,,Ketu,Mars,Moon Saturn,,,
Rahu,,Venus Jupiter,Sun Mercury,,,Ketu,Mars,Moon Saturn,,,
Rahu,,Mercury Venus Jupiter,Sun,,,Ketu,Mars,Saturn,Moon,,
Rahu,,Mercury Venus Jupiter,Sun,,,Ketu,Mars,Saturn,Moon,,
Rahu,,Mercury Venus Jupiter,Sun,,,Ketu,Mars,Saturn,,Moon,
Rahu,,Mercury Venus Jupiter,Sun,,,Ketu,Mars,Saturn,,Moon,
Rahu,,Mercury Venus Jupiter,Sun,,,Ketu,Mars,Saturn,,,Moon
Rahu,,Mercury Venus Jupiter,Sun,,,Ketu,Mars,Saturn,,,Moon
Rahu,,Mercury Venus Jupiter,Sun,,,Ketu,Mars,Saturn,,,Moon
Moon Rahu,,Mercury Venus Jupiter,Sun,,,Ketu,Mars,Saturn,,,
Moon Rahu,,Venus Jupiter,Sun Mercury,,,Ketu,Mars,Saturn,,,
Rahu,Moon,Venus Jupiter,Sun Mercury,,,Ketu,Mars,Saturn,,,
,Moon Jupiter,Venus,Sun Mercury,,Ketu,,Mars,Saturn,,,Rahu
,Moon Jupiter,Venus,Sun Mercury,,Ketu,,Mars,Saturn,,,Rahu
,Jupiter,Moon Venus,Sun Mercury,,Ketu,,Mars,Saturn,,,Rahu
,Jupiter,Moon Venus,Sun Mercury,,Ketu,,Mars,Saturn,,,Rahu
,Jupiter,Moon Venus,Sun Mercury,,Ketu,,Mars,Saturn,,,Rahu
,Jupiter,Venus,Sun Moon Mercury,,Ketu,,Mars,Saturn,,,Rahu
,Jupiter,Venus,Sun Moon Mercury,,Ketu,,Mars,Saturn,,,Rahu
,Jupiter,Venus,Sun Mercury,Moon,Ketu,,Mars,Saturn,,,Rahu
,Jupiter,Venus,Sun Mercury,Moon,Ketu,,Mars,Saturn,,,Rahu
