House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Ketu,,Saturn,Sun Mars,Mercury,Moon Venus,Rahu,,,,,Jupiter
Ketu,,Saturn,Sun Mars,Mercury,Moon Venus,Rahu,,,,,Jupiter
Ketu,,Saturn,Sun Mars,Mercury,Venus,Moon Rahu,,,,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Moon Rahu,,,,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,Moon,,,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,Moon,,,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,,Moon,,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,,Moon,,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,,Moon,,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,,,Moon,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,,,Moon,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,,,Moon,,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,,,,Moon,Jupiter
Ketu,Saturn,,Sun Mars,Mercury,Venus,Rahu,,,,Moon,Jupiter
Ketu,Saturn,,Sun Mercury Mars,,Venus,Rahu,,,,,Moon Jupiter
Ketu,Saturn,,Sun Mercury Mars,,Venus,Rahu,,,,,Moon Jupiter
Ketu,Saturn,,Sun Mercury Mars,,Venus,Rahu,,,,,Moon Jupiter
Moon Ketu,Saturn,,Sun Mercury Mars,,Venus,Rahu,,,,,Jupiter
Moon Ketu,Saturn,,Sun Mercury Mars,,Venus,Rahu,,,,,Jupiter
Moon Ketu,Saturn,,Sun Mercury Mars,,Venus,Rahu,,,,,Jupiter
Ketu,Moon Saturn,,Sun Mercury Mars,,Venus,Rahu,,,,,Jupiter
Ketu,Moon Saturn,,Sun Mercury Mars,,Venus,Rahu,,,,,Jupiter
Ketu,Saturn,Moon,Sun Mercury Mars,,Venus,Rahu,,,,,Jupiter
Ketu,Saturn,Moon,Sun Mercury Mars,,Venus,Rahu,,,,,Jupiter
Ketu,Saturn,,Sun Moon Mercury Mars,,Venus,Rahu,,,,,Jupiter
Ketu,Saturn,,Sun Moon Mercury Mars,,Venus,Rahu,,,,,Jupiter
Ketu,Saturn,,Sun Mercury Mars,Moon,Venus,Rahu,,,,,Jupiter
Ketu,Saturn,,Sun Mercury Mars,Moon,Venus,Rahu,,,,,Jupiter
,Saturn,,Sun Mercury Mars,Moon,Venus Rahu,,,,,,Jupiter Ketu
,Saturn,,Sun Mercury Mars,,Moon Venus Rahu,,,,,Jupiter,Ketu
,Saturn,,Sun Mercury Mars,,Moon Venus Rahu,,,,,Jupiter,Ketu
,Saturn,,Sun Mercury Mars,,Venus Rahu,Moon,,,,Jupiter,Ketu
