House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Mars,,Mercury Jupiter Rahu,Sun,Venus,,Moon,,Saturn Ketu,,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,Moon,Saturn Ketu,,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,Moon,Saturn Ketu,,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,Moon,Saturn Ketu,,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,,Moon Saturn Ketu,,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,,Moon Saturn Ketu,,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,,Moon Saturn Ketu,,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,,Saturn Ketu,Moon,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,,Saturn Ketu,Moon,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,,Saturn Ketu,Moon,,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,,Saturn Ketu,,Moon,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,Saturn,Ketu,,Moon,
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,Saturn,Ketu,,,Moon
Mars,,Mercury Jupiter Rahu,Sun,Venus,,,Saturn,Ketu,,,Moon
Mars,Rahu,Mercury Jupiter,Sun,Venus,,,Saturn Ketu,,,,Moon
Moon Mars,Rahu,Mercury Jupiter,Sun,Venus,,,Saturn Ketu,,,,
Moon Mars,Rahu,Mercury Jupiter,Sun,Venus,,,Saturn Ketu,,,,
Mars,Moon Rahu,Mercury Jupiter,Sun,Venus,,,Saturn Ketu,,,,
Mars,Moon Rahu,Mercury Jupiter,Sun,Venus,,,Saturn Ketu,,,,
Mars,Rahu,Moon Jupiter,Sun Mercury,Venus,,,Saturn Ketu,,,,
Mars,Rahu,Moon Jupiter,Sun Mercury,Venus,,,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Moon Mercury,Venus,,,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Moon Mercury,Venus,,,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Moon Mercury,Venus,,,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Moon Venus,,,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Moon Venus,,,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Venus,Moon,,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Venus,Moon,,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Venus,,Moon,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Venus,,Moon,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Venus,,Moon,Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Venus,,,Moon Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Venus,,,Moon Saturn Ketu,,,,
Mars,Rahu,Jupiter,Sun Mercury,Venus,,,Moon Saturn Ketu,,,,
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,Moon,,,
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,Moon,,,
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,Moon,,
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,Moon,,
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,Moon,,
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,,Moon,
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,,Moon,
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,,,Moon
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,,,Moon
Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,,,Moon
Moon Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,,,
Moon Mars,Jupiter Rahu,,Sun Mercury,Venus,,,Saturn Ketu,,,,
Mars,Moon Jupiter Rahu,,Sun Mercury,Venus,,Saturn,Ketu,,,,
Mars Rahu,Moon Jupiter,,Sun Mercury,Venus,,Saturn Ketu,,,,,
Mars Rahu,Jupiter,Moon,Sun Mercury,Venus,,Saturn Ketu,,,,,
Mars Rahu,Jupiter,Moon,Sun Mercury,Venus,,Saturn Ketu,,,,,
Mars Rahu,Jupiter,Moon,Sun Mercury,Venus,,Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun Moon Mercury,Venus,,Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun Moon Mercury,Venus,,Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun Mercury,Moon Venus,,Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun Mercury,Moon Venus,,Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun Mercury,Venus,Moon,Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun,Mercury Venus,Moon,Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun,Mercury Venus,Moon,Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun,Mercury Venus,,Moon Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun,Mercury Venus,,Moon Saturn Ketu,,,,,
Mars Rahu,Jupiter,,Sun,Mercury Venus,,Saturn Ketu,Moon,,,,
