House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Mercury,Sun,Moon Venus Mars,Saturn Rahu,,,,Jupiter,,Ketu
,,Mercury,Sun,Moon Venus Mars Saturn,Rahu,,,,Jupiter,,Ketu
,,Mercury,Sun,Moon Venus Mars Saturn,Rahu,,,,Jupiter,,Ketu
,,Mercury,Sun,Venus Mars Saturn,Moon Rahu,,,,Jupiter,,Ketu
,,Mercury,Sun,Venus Mars Saturn Rahu,Moon,,,,Jupiter,Ketu,
,,Mercury,Sun,Venus Mars Saturn Rahu,,Moon,,,Jupiter,Ketu,
,,Mercury,Sun,Venus Mars Saturn Rahu,,Moon,,,Jupiter,Ketu,
,,Mercury,Sun,Venus Mars Saturn Rahu,,Moon,,Jupiter,,Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,Moon,Jupiter,,Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,Moon,Jupiter,,Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,Moon,Jupiter,,Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Moon Jupiter,,Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Moon Jupiter,,Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,Moon,Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,Moon,Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,Moon,Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Moon Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Moon Ketu,
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Ketu,Moon
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Ketu,Moon
,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Ketu,Moon
Moon,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Ketu,
Moon,,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Ketu,
,Moon,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Ketu,
,Moon,,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Ketu,
,,Moon,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Ketu,
,,Moon,Sun Mercury,Venus Mars Saturn Rahu,,,,Jupiter,,Ketu,
